key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6348,1,,,,,,,,,,,,,,,z,1,0.6348,,,,,,,,0.644257729,-0.222969198,0,0,0,,0,166,166,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.3533,1,,,,,,,,,,,,,,,m,1,1.3533,,,,,,,,0.644257729,-0.222969198,0,0,0,,0,167,167,55,1,ALLEY,HB,old,m,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.005602257,-0.419047633,1,0,0,jol_adv,5,3.8026,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,4,5.4977,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,6.3161,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,
,0.015686291,-0.395518221,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,0.012324946,-0.414565908,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
space,0.012324946,-0.414565908,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,0.9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,0.012324946,-0.414565908,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
,0.05938377,-0.360784327,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.9821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CEMENT,LB,z,y,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.9821,,,,,,,,0,0,0,158,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9407,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,RHINO,C,z,y,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,z,1,0.9407,,,,,,,,0,1,1,93,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0732,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,DESERT,HB,m,y,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0732,,,,,,,,0,2,2,52,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5814,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,SNAKE,HB,m,y,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5814,,,,,,,,0,3,3,40,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5474,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CANYON,HB,z,y,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.5474,,,,,,,,0,4,4,118,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6358,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,DOUGH,HB,z,y,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6358,,,,,,,,0,5,5,103,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.648,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,VALLEY,LB,m,y,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.648,,,,,,,,0,6,6,68,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5583,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,DRUMS,HB,z,y,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5583,,,,,,,,0,7,7,133,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7122,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,LAGOON,LB,m,y,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7122,,,,,,,,0,8,8,47,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5121,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BAKER,C,m,y,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5121,,,,,,,,0,9,9,63,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5909,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BISHOP,HB,m,y,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5909,,,,,,,,0,10,10,49,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7804,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BIRTH,HB,z,y,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7804,,,,,,,,0,11,11,121,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7737,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,LIZARD,LB,z,y,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7737,,,,,,,,0,12,12,128,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6837,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BONNET,LB,z,y,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6837,,,,,,,,0,13,13,95,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6547,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,KIDNEY,C,z,y,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,z,1,0.6547,,,,,,,,0,14,14,105,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5572,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,HAMMER,C,m,y,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5572,,,,,,,,0,15,15,75,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6294,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,INFANT,HB,z,y,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6294,,,,,,,,0,16,16,160,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5455,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,ALLEY,HB,m,y,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5455,,,,,,,,0,17,17,55,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5739,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BABOON,HB,z,y,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.5739,,,,,,,,0,18,18,142,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.3239,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BRUSH,LB,m,y,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.3239,,,,,,,,0,19,19,59,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9665,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,STRING,LB,z,y,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9665,,,,,,,,0,20,20,125,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6612,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,PAINT,HB,z,y,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6612,,,,,,,,0,21,21,91,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9112,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,PISTOL,LB,m,y,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.9112,,,,,,,,0,22,22,29,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7161,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,SHORE,C,z,y,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,m,0,0.7161,,,,,,,,0,23,23,96,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6114,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CANDY,C,m,y,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,m,1,0.6114,,,,,,,,0,24,24,39,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7065,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CRATER,C,m,y,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,m,1,0.7065,,,,,,,,0,25,25,3,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6945,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CURRY,C,m,y,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,m,1,0.6945,,,,,,,,0,26,26,60,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6276,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,JELLY,HB,z,y,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6276,,,,,,,,0,27,27,148,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7278,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,URINE,HB,z,y,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7278,,,,,,,,0,28,28,154,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7108,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,ATTIC,C,z,y,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,z,1,0.7108,,,,,,,,0,29,29,111,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,CLOTH,LB,m,y,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.639,,,,,,,,0,30,30,23,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7724,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,FENCE,LB,m,y,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7724,,,,,,,,0,31,31,14,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9896,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,POKER,HB,m,y,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9896,,,,,,,,0,32,32,67,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6584,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,BRIDE,HB,m,y,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6584,,,,,,,,0,33,33,64,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5156,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,MAMMAL,LB,m,y,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5156,,,,,,,,0,34,34,62,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5322,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,GLOVE,HB,m,y,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5322,,,,,,,,0,35,35,73,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6532,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,SAUCE,C,m,y,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,m,1,0.6532,,,,,,,,0,36,36,51,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7278,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,SPORT,C,z,y,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,z,1,0.7278,,,,,,,,0,37,37,132,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,MUMMY,HB,m,y,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.628,,,,,,,,0,38,38,46,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7527,1,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,JUMPER,LB,m,y,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7527,,,,,,,,0,39,39,74,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.9869,0,,,,,,,,,,,,,,,,,,,,,,,,,0.05938377,-0.360784327,0,0,0,,,,,,,JUNGLE,LB,z,y,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9869,,,,,,,,0,40,40,167,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6239,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097479009,-0.440336148,1,0,0,,,,,,,MOOSE,C,z,y,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,z,1,0.6239,,,,,,,,0,41,41,141,1,break_done_button
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,2.7659,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,RULER,HB,m,y,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,m,1,2.7659,,,,,,,,0,42,42,79,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.8388,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,SNACK,HB,z,y,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8388,,,,,,,,0,43,43,157,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5891,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,PARADE,LB,m,y,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,z,0,0.5891,,,,,,,,0,44,44,17,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0746,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,FERRY,C,m,y,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,m,1,1.0746,,,,,,,,0,45,45,57,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.7243,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,MOTOR,HB,z,y,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7243,,,,,,,,0,46,46,97,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.5854,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,COOKER,C,z,y,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,z,1,0.5854,,,,,,,,0,47,47,153,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6758,0,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,BROOM,C,m,y,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,z,0,0.6758,,,,,,,,0,48,48,78,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,0.6011,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,TOWEL,HB,m,y,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6011,,,,,,,,0,49,49,1,1,
,,,,,,,,,,,,,,,,,,33,2022-02-12_11h46.43.714,lexical_decision_task_DD_L4,2021.2.3,Win32,60.41931001,,,,,,,,,,,1.0616,1,,,,,,,,,,,,,,,,,,,,,,,,,0.393277333,-0.168067305,0,0,0,,,,,,,STORM,C,z,y,./images/STORM.png,,,,,,,,,,,,,,,,,,,,z,1,1.0616,,,,,,,,0,50,50,114,1,
