key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.506,1,,,,,,,,,,,,,,,z,1,0.506,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,154,154,132,1,SCIFF,C,z,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.609,1,,,,,,,,,,,,,,,m,1,0.609,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,155,155,17,1,PARADE,HB,m,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.46,1,,,,,,,,,,,,,,,z,1,0.46,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,156,156,141,1,PLEET,C,z,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,m,1,0.545,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,157,157,26,1,CLOUD,HB,m,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.808,1,,,,,,,,,,,,,,,z,1,0.808,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,158,158,165,1,TROWN,C,z,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.63,1,,,,,,,,,,,,,,,z,1,0.63,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,159,159,154,1,THINT,HB,z,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.876,1,,,,,,,,,,,,,,,z,1,0.876,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,160,160,106,1,CLUMS,HB,z,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,,z,1,0.528,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,161,161,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.54,1,,,,,,,,,,,,,,,m,1,0.54,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,162,162,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.496,1,,,,,,,,,,,,,,,z,1,0.496,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,163,163,163,1,GAMBA,HB,z,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.426,1,,,,,,,,,,,,,,,z,1,0.426,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,164,164,149,1,VEASE,LB,z,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.543,1,,,,,,,,,,,,,,,m,1,0.543,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,165,165,76,1,MIDGET,C,m,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.473,1,,,,,,,,,,,,,,,z,1,0.473,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,166,166,108,1,GRUET,C,z,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.446,1,,,,,,,,,,,,,,,z,1,0.446,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,167,167,144,1,NAIRY,C,z,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.012113055,-0.409825034,1,0,0,jol_adv,2,9.506,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,3.03,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,4,3.864,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,
,,0.067294751,-0.373485868,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,0.059219381,-0.401749664,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,5.001,0.098250336,-0.295423957,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,1.37,0.111709287,-0.256393001,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,,0.059219381,-0.386944818,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.889,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PEBBLE,C,m,y,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,m,1,0.889,,,,,,,,0,0,0,82,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.34,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.34,,,,,,,,0,1,1,131,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.879,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.879,,,,,,,,0,2,2,149,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.497,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.497,,,,,,,,0,3,3,35,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.481,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,m,1,0.481,,,,,,,,0,4,4,52,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.728,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.728,,,,,,,,0,5,5,122,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.73,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.73,,,,,,,,0,6,6,50,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.545,,,,,,,,0,7,7,62,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.505,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,m,1,0.505,,,,,,,,0,8,8,46,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.581,,,,,,,,0,9,9,26,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.599,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,m,0,0.599,,,,,,,,0,10,10,139,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.563,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.563,,,,,,,,0,11,11,24,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.61,,,,,,,,0,12,12,155,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.917,,,,,,,,0,13,13,66,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.527,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.527,,,,,,,,0,14,14,74,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.423,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.423,,,,,,,,0,15,15,21,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.546,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,m,1,0.546,,,,,,,,0,16,16,40,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.447,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,m,0,0.447,,,,,,,,0,17,17,91,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.731,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PLANET,HB,m,y,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.731,,,,,,,,0,18,18,80,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.511,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.511,,,,,,,,0,19,19,29,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,z,1,0.644,,,,,,,,0,20,20,121,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.459,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,m,1,0.459,,,,,,,,0,21,21,37,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.495,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.495,,,,,,,,0,22,22,59,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.478,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,CANOE,C,m,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,m,1,0.478,,,,,,,,0,23,23,58,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.513,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,LITTER,LB,z,y,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.513,,,,,,,,0,24,24,162,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.561,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,HAMMER,LB,m,y,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.561,,,,,,,,0,25,25,75,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.559,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.559,,,,,,,,0,26,26,93,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.596,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.596,,,,,,,,0,27,27,6,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.51,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,DIVER,LB,m,y,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.51,,,,,,,,0,28,28,9,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.838,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,CURRY,LB,m,y,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.838,,,,,,,,0,29,29,60,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.847,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,z,1,0.847,,,,,,,,0,30,30,165,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.577,1,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.577,,,,,,,,0,31,31,11,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.477,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,m,0,0.477,,,,,,,,0,32,32,157,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.545,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,BANNER,C,z,y,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,m,0,0.545,,,,,,,,0,33,33,136,1
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.428,0,,,,,,,,,,,,,,,,,,,,,,,,,0.059219381,-0.386944818,0,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.428,,,,,,,,0,34,34,108,1
