key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9146,1,,,,,,,,,,,,,,z,1,0.9146,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,154,154,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5249,1,,,,,,,,,,,,,,m,1,0.5249,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,155,155,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.473,1,,,,,,,,,,,,,,m,1,0.473,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,156,156,66,1,SWEAT,C,old,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1919,1,,,,,,,,,,,,,,z,1,1.1919,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,157,157,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.6235,1,,,,,,,,,,,,,,z,1,1.6235,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,158,158,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0328,1,,,,,,,,,,,,,,z,1,1.0328,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,159,159,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6643,1,,,,,,,,,,,,,,z,1,0.6643,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,160,160,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,2.7419,1,,,,,,,,,,,,,,z,1,2.7419,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,161,161,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,2.463,1,,,,,,,,,,,,,,z,1,2.463,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,162,162,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8542,1,,,,,,,,,,,,,,m,1,0.8542,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,163,163,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0052,1,,,,,,,,,,,,,,z,1,1.0052,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,164,164,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5214,1,,,,,,,,,,,,,,m,1,0.5214,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,165,165,44,1,LIZARD,LB,old,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5811,1,,,,,,,,,,,,,,m,1,0.5811,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,166,166,11,1,BONNET,LB,old,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.9097,1,,,,,,,,,,,,,,m,1,1.9097,,,,,,,,0.888020833,-0.313802083,0,0,0,,0,167,167,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.0078125,-0.41015625,1,0,0,jol_adv,4,8.9333,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,4,14.479,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,4,10.6347,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,
,-0.005208333,-0.403645833,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
space,0.759114583,-0.171875,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,1.8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,0.759114583,-0.171875,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,2.9004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.759114583,-0.171875,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,-0.002604167,-0.401041667,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,3.5268,1,,,,,,,,,,,,,,,,,,,,,,,,-0.415364583,-0.309895833,1,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.415364583,-0.309895833,1,0,0,3.5268,button_left_test,0,0,0,124,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,3.5118,0,,,,,,,,,,,,,,,,,,,,,,,,0.373697917,-0.303385417,1,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,0,0.373697917,-0.303385417,1,0,0,3.5118,button_right_test,0,1,1,135,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8323,1,,,,,,,,,,,,,,,,,,,,,,,,0.373697917,-0.303385417,1,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,0,0.373697917,-0.303385417,1,0,0,0.8323,button_right_test,0,2,2,27,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.3631,1,,,,,,,,,,,,,,,,,,,,,,,,-0.380208333,-0.3203125,1,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,0,-0.380208333,-0.3203125,1,0,0,1.3631,button_left_test,0,3,3,84,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8778,1,,,,,,,,,,,,,,,,,,,,,,,,-0.380208333,-0.3203125,1,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,,0,-0.380208333,-0.3203125,1,0,0,0.8778,button_left_test,0,4,4,114,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9457,1,,,,,,,,,,,,,,,,,,,,,,,,-0.380208333,-0.3203125,1,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,0,-0.380208333,-0.3203125,1,0,0,0.9457,button_left_test,0,5,5,87,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0984,1,,,,,,,,,,,,,,,,,,,,,,,,0.296875,-0.307291667,1,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,0,0.296875,-0.307291667,1,0,0,1.0984,button_right_test,0,6,6,70,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0983,1,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.29296875,1,0,0,,,,,,,DONKEY,HB,z,m,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.29296875,1,0,0,1.0983,button_left_test,0,7,7,103,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9133,1,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.29296875,1,0,0,,,,,,,ALLEY,HB,z,m,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.29296875,1,0,0,0.9133,button_left_test,0,8,8,139,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6129,1,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.29296875,1,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.29296875,1,0,0,0.6129,button_left_test,0,9,9,112,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6794,1,,,,,,,,,,,,,,,,,,,,,,,,-0.408854167,-0.29296875,1,0,0,,,,,,,BUTTER,C,z,m,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,,0,-0.408854167,-0.29296875,1,0,0,0.6794,button_left_test,0,10,10,111,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1972,1,,,,,,,,,,,,,,,,,,,,,,,,0.295572917,-0.30859375,1,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,0,0.295572917,-0.30859375,1,0,0,1.1972,button_right_test,0,11,11,64,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0984,1,,,,,,,,,,,,,,,,,,,,,,,,-0.330729167,-0.3046875,1,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.330729167,-0.3046875,1,0,0,1.0984,button_left_test,0,12,12,167,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0465,1,,,,,,,,,,,,,,,,,,,,,,,,0.399739583,-0.333333333,1,0,0,,,,,,,SUNSET,HB,m,m,./images/SUNSETHB.png,,,,,,,,,,,,,,,,,,,,,0,0.399739583,-0.333333333,1,0,0,1.0465,button_right_test,0,13,13,82,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.996,1,,,,,,,,,,,,,,,,,,,,,,,,-0.356770833,-0.290364583,1,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.356770833,-0.290364583,1,0,0,0.996,button_left_test,0,14,14,164,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0304,1,,,,,,,,,,,,,,,,,,,,,,,,0.428385417,-0.321614583,1,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,0,0.428385417,-0.321614583,1,0,0,1.0304,button_right_test,0,15,15,1,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9633,1,,,,,,,,,,,,,,,,,,,,,,,,-0.305989583,-0.31640625,1,0,0,,,,,,,SAUNA,C,z,m,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,,0,-0.305989583,-0.31640625,1,0,0,0.9633,button_left_test,0,16,16,117,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.963,1,,,,,,,,,,,,,,,,,,,,,,,,0.493489583,-0.309895833,1,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,0,0.493489583,-0.309895833,1,0,0,0.963,button_right_test,0,17,17,67,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7147,1,,,,,,,,,,,,,,,,,,,,,,,,0.454427083,-0.313802083,1,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,0,0.454427083,-0.313802083,1,0,0,0.7147,button_right_test,0,18,18,35,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6955,1,,,,,,,,,,,,,,,,,,,,,,,,0.454427083,-0.313802083,1,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,0,0.454427083,-0.313802083,1,0,0,0.6955,button_right_test,0,19,19,56,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9809,1,,,,,,,,,,,,,,,,,,,,,,,,0.454427083,-0.313802083,1,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,0,0.454427083,-0.313802083,1,0,0,0.9809,button_right_test,0,20,20,76,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6788,1,,,,,,,,,,,,,,,,,,,,,,,,0.454427083,-0.313802083,1,0,0,,,,,,,GRAIN,C,m,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,0,0.454427083,-0.313802083,1,0,0,0.6788,button_right_test,0,21,21,75,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0467,1,,,,,,,,,,,,,,,,,,,,,,,,-0.2890625,-0.296875,1,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,,0,-0.2890625,-0.296875,1,0,0,1.0467,button_left_test,0,22,22,129,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8156,1,,,,,,,,,,,,,,,,,,,,,,,,-0.2890625,-0.296875,1,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,0,-0.2890625,-0.296875,1,0,0,0.8156,button_left_test,0,23,23,115,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0479,1,,,,,,,,,,,,,,,,,,,,,,,,0.381510417,-0.3046875,1,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,0,0.381510417,-0.3046875,1,0,0,1.0479,button_right_test,0,24,24,72,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0478,1,,,,,,,,,,,,,,,,,,,,,,,,-0.403645833,-0.29296875,1,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.403645833,-0.29296875,1,0,0,1.0478,button_left_test,0,25,25,116,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7965,1,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.298177083,1,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.298177083,1,0,0,0.7965,button_left_test,0,26,26,161,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0965,1,,,,,,,,,,,,,,,,,,,,,,,,0.359375,-0.298177083,1,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,0,0.359375,-0.298177083,1,0,0,1.0965,button_right_test,0,27,27,66,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0289,0,,,,,,,,,,,,,,,,,,,,,,,,-0.3984375,-0.309895833,1,0,0,,,,,,,STORM,C,m,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,0,-0.3984375,-0.309895833,1,0,0,1.0289,button_left_test,0,28,28,30,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8958,1,,,,,,,,,,,,,,,,,,,,,,,,-0.3671875,-0.305989583,1,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,0,-0.3671875,-0.305989583,1,0,0,0.8958,button_left_test,0,29,29,110,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.213,1,,,,,,,,,,,,,,,,,,,,,,,,0.397135417,-0.305989583,1,0,0,,,,,,,COOKER,C,m,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,0,0.397135417,-0.305989583,1,0,0,1.213,button_right_test,0,30,30,69,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9967,1,,,,,,,,,,,,,,,,,,,,,,,,0.397135417,-0.305989583,1,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,0,0.397135417,-0.305989583,1,0,0,0.9967,button_right_test,0,31,31,24,1,
,,,,,,,,,,,,,,,,,5c8ec999bb6a3c00014acf5f,53,2022-02-12_14h57.06.875,lexical_decision_task_DD,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.362,1,,,,,,,,,,,,,,,,,,,,,,,,-0.34765625,-0.278645833,1,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,0,-0.34765625,-0.278645833,1,0,0,1.362,button_left_test,0,32,32,119,1,
