key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0847,0,,,,,,,,,,,,,,,m,0,1.0847,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,148,148,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2816,1,,,,,,,,,,,,,,,z,1,1.2816,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,149,149,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8995,1,,,,,,,,,,,,,,,z,1,0.8995,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,150,150,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8685,1,,,,,,,,,,,,,,,z,1,0.8685,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,151,151,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7108,1,,,,,,,,,,,,,,,m,1,0.7108,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,152,152,83,1,WHISKY,C,old,m,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9729,1,,,,,,,,,,,,,,,m,1,0.9729,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,153,153,33,1,SAUNA,HB,old,m,./images/SAUNAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6424,1,,,,,,,,,,,,,,,m,1,0.6424,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,154,154,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7914,1,,,,,,,,,,,,,,,z,1,0.7914,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,155,155,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9495,1,,,,,,,,,,,,,,,z,1,0.9495,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,156,156,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.5799,1,,,,,,,,,,,,,,,m,1,0.5799,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,157,157,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7781,1,,,,,,,,,,,,,,,z,1,0.7781,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,158,158,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6568,1,,,,,,,,,,,,,,,m,1,0.6568,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,159,159,29,1,PISTOL,C,old,m,./images/PISTOL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7693,1,,,,,,,,,,,,,,,z,1,0.7693,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,160,160,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7282,1,,,,,,,,,,,,,,,m,1,0.7282,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,161,161,51,1,SAUCE,HB,old,m,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8995,1,,,,,,,,,,,,,,,m,1,0.8995,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,162,162,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0309,1,,,,,,,,,,,,,,,m,1,1.0309,,,,,,,,-0.08203125,-0.372395833,0,0,0,,0,163,163,52,1,DESERT,LB,old,m,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9294,1,,,,,,,,,,,,,,,z,1,0.9294,,,,,,,,-0.0859375,-0.37109375,0,0,0,,0,164,164,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.5753,1,,,,,,,,,,,,,,,m,1,0.5753,,,,,,,,-0.0859375,-0.37109375,0,0,0,,0,165,165,77,1,WHEEL,C,old,m,./images/WHEEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,,m,1,0.613,,,,,,,,-0.0859375,-0.37109375,0,0,0,,0,166,166,16,1,GRAPE,LB,old,m,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9351,1,,,,,,,,,,,,,,,z,1,0.9351,,,,,,,,-0.0859375,-0.37109375,0,0,0,,0,167,167,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,0.002604167,-0.411458333,1,0,0,jol_adv,6,8.4651,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,6,8.9901,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,5,4.7969,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,
space,0.3203125,-0.11328125,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,38.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,-0.00390625,-0.41015625,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,-0.055989583,-0.381510417,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,-0.016927083,-0.41015625,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,-0.016927083,-0.41015625,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,4.4079,1,,,,,,,,,,,,,,,,,,,,,,,,,0.328125,-0.326822917,1,0,0,,,,,,,ENGINE,C,m,y,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,0,0.328125,-0.326822917,1,0,0,4.4079,button_right_test,0,0,0,38,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.4785,1,,,,,,,,,,,,,,,,,,,,,,,,,0.322916667,-0.329427083,1,0,0,,,,,,,CLOTH,C,m,y,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,0,0.322916667,-0.329427083,1,0,0,2.4785,button_right_test,0,1,1,23,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8643,1,,,,,,,,,,,,,,,,,,,,,,,,,0.322916667,-0.329427083,1,0,0,,,,,,,MUMMY,LB,m,y,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.322916667,-0.329427083,1,0,0,0.8643,button_right_test,0,2,2,46,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0.322916667,-0.329427083,1,0,0,,,,,,,STRING,C,z,y,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,,0,0.322916667,-0.329427083,1,0,0,0.98,button_right_test,0,3,3,125,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.0129,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.358072917,-0.329427083,1,0,0,,,,,,,QUILL,LB,z,y,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.358072917,-0.329427083,1,0,0,2.0129,button_left_test,0,4,4,115,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2803,1,,,,,,,,,,,,,,,,,,,,,,,,,0.33984375,-0.294270833,1,0,0,,,,,,,HEATER,C,m,y,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,,,0,0.33984375,-0.294270833,1,0,0,1.2803,button_right_test,0,5,5,56,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2282,1,,,,,,,,,,,,,,,,,,,,,,,,,0.360677083,-0.305989583,1,0,0,,,,,,,BANANA,LB,m,y,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,0,0.360677083,-0.305989583,1,0,0,1.2282,button_right_test,0,6,6,70,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4804,1,,,,,,,,,,,,,,,,,,,,,,,,,0.360677083,-0.305989583,1,0,0,,,,,,,SAUCE,HB,m,y,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.360677083,-0.305989583,1,0,0,1.4804,button_right_test,0,7,7,51,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.9297,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.395833333,-0.302083333,1,0,0,,,,,,,TOMATO,HB,z,y,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.395833333,-0.302083333,1,0,0,1.9297,button_left_test,0,8,8,84,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.9631,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.29296875,-0.32421875,1,0,0,,,,,,,PAINT,LB,z,y,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.29296875,-0.32421875,1,0,0,1.9631,button_left_test,0,9,9,91,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.2963,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.29296875,-0.32421875,1,0,0,,,,,,,KITTEN,HB,z,y,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.29296875,-0.32421875,1,0,0,2.2963,button_left_test,0,10,10,129,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,3.5447,0,,,,,,,,,,,,,,,,,,,,,,,,,0.3671875,-0.305989583,1,0,0,,,,,,,MUFFIN,LB,z,y,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3671875,-0.305989583,1,0,0,3.5447,button_right_test,0,11,11,139,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4645,1,,,,,,,,,,,,,,,,,,,,,,,,,0.36328125,-0.278645833,1,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.36328125,-0.278645833,1,0,0,1.4645,button_right_test,0,12,12,64,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4129,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.348958333,1,0,0,,,,,,,FINGER,HB,z,y,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.348958333,1,0,0,1.4129,button_left_test,0,13,13,87,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.1297,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.348958333,1,0,0,,,,,,,NOOSE,HB,z,y,./images/NOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.348958333,1,0,0,2.1297,button_left_test,0,14,14,156,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,2.5321,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.348958333,1,0,0,,,,,,,TOWEL,LB,m,y,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.348958333,1,0,0,2.5321,button_left_test,0,15,15,1,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3117,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.348958333,1,0,0,,,,,,,BARREL,C,z,y,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.348958333,1,0,0,1.3117,button_left_test,0,16,16,116,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0316,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.381510417,-0.348958333,1,0,0,,,,,,,BIRTH,LB,z,y,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.381510417,-0.348958333,1,0,0,1.0316,button_left_test,0,17,17,121,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4142,1,,,,,,,,,,,,,,,,,,,,,,,,,0.390625,-0.315104167,1,0,0,,,,,,,MIDGET,LB,m,y,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.390625,-0.315104167,1,0,0,1.4142,button_right_test,0,18,18,76,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.3478,1,,,,,,,,,,,,,,,,,,,,,,,,,0.278645833,-0.30859375,1,0,0,,,,,,,FERRY,HB,m,y,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.278645833,-0.30859375,1,0,0,1.3478,button_right_test,0,19,19,57,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4004,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.342447917,-0.295572917,1,0,0,,,,,,,GRAIN,HB,z,y,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.342447917,-0.295572917,1,0,0,1.4004,button_left_test,0,20,20,159,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.8805,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.294270833,-0.290364583,1,0,0,,,,,,,CEMENT,C,z,y,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,,0,-0.294270833,-0.290364583,1,0,0,1.8805,button_left_test,0,21,21,158,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4303,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.407552083,-0.31640625,1,0,0,,,,,,,BURIAL,C,z,y,./images/BURIAL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.407552083,-0.31640625,1,0,0,1.4303,button_left_test,0,22,22,143,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2806,1,,,,,,,,,,,,,,,,,,,,,,,,,0.291666667,-0.302083333,1,0,0,,,,,,,WHISKY,C,m,y,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,,,0,0.291666667,-0.302083333,1,0,0,1.2806,button_right_test,0,23,23,83,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4808,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.326822917,-0.302083333,1,0,0,,,,,,,SKIING,C,z,y,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,,0,-0.326822917,-0.302083333,1,0,0,1.4808,button_left_test,0,24,24,101,1,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.6642,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.373697917,-0.3125,1,0,0,,,,,,,COUCH,C,z,y,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,0,-0.373697917,-0.3125,1,0,0,1.6642,button_left_test,0,25,25,161,1,
