key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,response.rt,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5211,1,,,,,,,,,,,,,,,,m,1,0.5211,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,154,154,7,1,WAGON,C,m,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8378,1,,,,,,,,,,,,,,,,z,1,0.8378,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,155,155,88,1,GLUSH,HB,z,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6792,1,,,,,,,,,,,,,,,,z,1,0.6792,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,156,156,114,1,RIKES,C,z,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5932,1,,,,,,,,,,,,,,,,z,1,0.5932,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,157,157,99,1,BACKY,C,z,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5816,1,,,,,,,,,,,,,,,,m,1,0.5816,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,158,158,0,1,WALNUT,LB,m,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9033,1,,,,,,,,,,,,,,,,m,1,0.9033,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,159,159,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5133,1,,,,,,,,,,,,,,,,m,1,0.5133,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,160,160,54,1,CHERRY,LB,m,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5657,1,,,,,,,,,,,,,,,,z,1,0.5657,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,161,161,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6324,1,,,,,,,,,,,,,,,,m,1,0.6324,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,162,162,1,1,TOWEL,C,m,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8505,1,,,,,,,,,,,,,,,,z,1,0.8505,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,163,163,112,1,MYING,HB,z,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.1118,1,,,,,,,,,,,,,,,,m,1,1.1118,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,164,164,80,1,PLANET,HB,m,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9574,1,,,,,,,,,,,,,,,,m,1,0.9574,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,165,165,65,1,SPINE,HB,m,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7958,1,,,,,,,,,,,,,,,,z,1,0.7958,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,166,166,89,1,DRIEK,LB,z,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.3141,1,,,,,,,,,,,,,,,,z,1,1.3141,,,,,,,,0.306481499,-0.319444457,0,0,0,,0,167,167,101,1,GLEET,LB,z,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.01203705,-0.4046297,1,0,0,jol_adv,5,8.2576,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,0.9104,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,0.6351,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,
space,0.193518535,-0.299074086,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,116.8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.138888904,-0.394444458,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.050000014,-0.385185198,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.011111181,-0.378703717,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,3.3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,0.067592607,-0.265740809,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,2.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,2.8693,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,m,1,2.8693,,,,,,,,0,0,0,73,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.9021,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,m,0,1.9021,,,,,,,,0,1,1,165,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.2497,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.2497,,,,,,,,0,2,2,125,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.1466,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,z,0,1.1466,,,,,,,,0,3,3,6,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8175,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8175,,,,,,,,0,4,4,167,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9659,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9659,,,,,,,,0,5,5,149,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8052,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8052,,,,,,,,0,6,6,102,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8695,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8695,,,,,,,,0,7,7,78,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7252,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,FENCE,HB,m,y,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7252,,,,,,,,0,8,8,14,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BABOON,C,z,y,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,m,0,0.71,,,,,,,,0,9,9,142,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.9949,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9949,,,,,,,,0,10,10,153,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.024,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.024,,,,,,,,0,11,11,152,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8083,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,z,1,0.8083,,,,,,,,0,12,12,160,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5797,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5797,,,,,,,,0,13,13,62,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.0843,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0843,,,,,,,,0,14,14,147,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5908,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,m,0,0.5908,,,,,,,,0,15,15,145,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.617,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.617,,,,,,,,0,16,16,77,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6456,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6456,,,,,,,,0,17,17,114,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.5822,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5822,,,,,,,,0,18,18,5,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8595,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8595,,,,,,,,0,19,19,88,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6664,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,,,,,,,,,,,,z,1,0.6664,,,,,,,,0,20,20,154,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6654,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6654,,,,,,,,0,21,21,12,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6005,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6005,,,,,,,,0,22,22,24,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6968,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,m,1,0.6968,,,,,,,,0,23,23,22,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7502,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,STOOL,C,m,y,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,m,1,0.7502,,,,,,,,0,24,24,43,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6749,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,POKER,C,m,y,./images/POKER.png,,,,,,,,,,,,,,,,,,,,m,1,0.6749,,,,,,,,0,25,25,67,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,1.0727,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,DRILL,LB,m,y,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0727,,,,,,,,0,26,26,81,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8101,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8101,,,,,,,,0,27,27,122,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6456,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,m,1,0.6456,,,,,,,,0,28,28,49,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.976,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,m,1,0.976,,,,,,,,0,29,29,33,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7069,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,,,,,,,,,,,,m,0,0.7069,,,,,,,,0,30,30,124,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6981,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,CASINO,C,m,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,z,0,0.6981,,,,,,,,0,31,31,28,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.8015,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8015,,,,,,,,0,32,32,119,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.887,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,m,0,0.887,,,,,,,,0,33,33,133,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.7582,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7582,,,,,,,,0,34,34,50,1
,,,,,,,,,,,,,,,,,5d946449f5241f0018fe2af2,42,2022-02-12_18h02.39.321,lexical_decision_task_DD_L6,2021.2.3,Win32,59.17159763,,,,,,,,,,0.6862,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.066666681,-0.266666678,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6862,,,,,,,,0,35,35,132,1
