key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8113,1,,,,,,,,,,,,,,m,1,0.8113,,,,,,,,0.639322917,0.016927083,0,0,0,,0,154,154,0,1,TOMATO,HB,old,m,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6477,1,,,,,,,,,,,,,,z,1,0.6477,,,,,,,,0.640625,0.015625,0,0,0,,0,155,155,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5943,1,,,,,,,,,,,,,,z,1,0.5943,,,,,,,,0.640625,0.015625,0,0,0,,0,156,156,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7287,1,,,,,,,,,,,,,,z,1,0.7287,,,,,,,,0.640625,0.015625,0,0,0,,0,157,157,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7606,0,,,,,,,,,,,,,,z,0,0.7606,,,,,,,,0.640625,0.015625,0,0,0,,0,158,158,33,1,MAGGOT,HB,old,m,./images/MAGGOTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6011,1,,,,,,,,,,,,,,z,1,0.6011,,,,,,,,0.640625,0.015625,0,0,0,,0,159,159,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5451,1,,,,,,,,,,,,,,z,1,0.5451,,,,,,,,0.640625,0.015625,0,0,0,,0,160,160,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7232,1,,,,,,,,,,,,,,m,1,0.7232,,,,,,,,0.640625,0.015625,0,0,0,,0,161,161,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5211,1,,,,,,,,,,,,,,m,1,0.5211,,,,,,,,0.640625,0.015625,0,0,0,,0,162,162,79,1,CRUST,LB,old,m,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7943,0,,,,,,,,,,,,,,z,0,0.7943,,,,,,,,0.640625,0.015625,0,0,0,,0,163,163,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7309,0,,,,,,,,,,,,,,z,0,0.7309,,,,,,,,0.640625,0.013020833,0,0,0,,0,164,164,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6243,1,,,,,,,,,,,,,,m,1,0.6243,,,,,,,,0.640625,0.013020833,0,0,0,,0,165,165,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7465,1,,,,,,,,,,,,,,z,1,0.7465,,,,,,,,0.63671875,0.014322917,0,0,0,,0,166,166,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.653,1,,,,,,,,,,,,,,z,1,0.653,,,,,,,,0.63671875,0.014322917,0,0,0,,0,167,167,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.002604167,-0.3984375,1,0,0,jol_adv,4,11.0363,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,3,6.9695,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,2,9.6494,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,
,0,-0.360677083,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.052083333,-0.444010417,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.053385417,-0.412760417,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,0.00390625,-0.40234375,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,0.56640625,-0.305989583,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0.8775,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,3.2147,0,,,,,,,,,,,,,,,,,,,,,,,,0.368489583,-0.333333333,1,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.368489583,-0.333333333,1,0,0,3.2147,button_right_test,0,0,0,163,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.1335,1,,,,,,,,,,,,,,,,,,,,,,,,0.346354167,-0.33203125,1,0,0,,,,,,,CANYON,LB,m,y,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.346354167,-0.33203125,1,0,0,1.1335,button_right_test,0,1,1,34,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9849,1,,,,,,,,,,,,,,,,,,,,,,,,0.342447917,-0.330729167,1,0,0,,,,,,,PAINT,LB,m,y,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.342447917,-0.330729167,1,0,0,0.9849,button_right_test,0,2,2,7,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.2996,1,,,,,,,,,,,,,,,,,,,,,,,,-0.337239583,-0.317708333,1,0,0,,,,,,,JUMPER,C,z,y,./images/JUMPER.png,,,,,,,,,,,,,,,,,,,,,,0,-0.337239583,-0.317708333,1,0,0,1.2996,button_left_test,0,3,3,158,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9644,1,,,,,,,,,,,,,,,,,,,,,,,,-0.337239583,-0.317708333,1,0,0,,,,,,,FERRY,HB,z,y,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.337239583,-0.317708333,1,0,0,0.9644,button_left_test,0,4,4,141,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.0315,1,,,,,,,,,,,,,,,,,,,,,,,,-0.337239583,-0.317708333,1,0,0,,,,,,,LLAMA,C,z,y,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,,0,-0.337239583,-0.317708333,1,0,0,1.0315,button_left_test,0,5,5,119,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9659,1,,,,,,,,,,,,,,,,,,,,,,,,-0.337239583,-0.317708333,1,0,0,,,,,,,CLOTH,C,z,y,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,0,-0.337239583,-0.317708333,1,0,0,0.9659,button_left_test,0,6,6,107,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.1977,1,,,,,,,,,,,,,,,,,,,,,,,,0.348958333,-0.286458333,1,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.348958333,-0.286458333,1,0,0,1.1977,button_right_test,0,7,7,16,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6481,1,,,,,,,,,,,,,,,,,,,,,,,,0.348958333,-0.286458333,1,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.348958333,-0.286458333,1,0,0,0.6481,button_right_test,0,8,8,6,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,,,,,,,,,,,0.348958333,-0.286458333,1,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,0,0.348958333,-0.286458333,1,0,0,0.733,button_right_test,0,9,9,32,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,0.348958333,-0.286458333,1,0,0,,,,,,,BOILER,HB,z,y,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.348958333,-0.286458333,1,0,0,0.8,button_right_test,0,10,10,120,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.7472,1,,,,,,,,,,,,,,,,,,,,,,,,-0.338541667,-0.342447917,1,0,0,,,,,,,MIDGET,LB,z,y,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.338541667,-0.342447917,1,0,0,1.7472,button_left_test,0,11,11,160,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.564,1,,,,,,,,,,,,,,,,,,,,,,,,0.2890625,-0.30859375,1,0,0,,,,,,,PURSE,C,m,y,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,,0,0.2890625,-0.30859375,1,0,0,1.564,button_right_test,0,12,12,62,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.0512,0,,,,,,,,,,,,,,,,,,,,,,,,0.2890625,-0.30859375,1,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.2890625,-0.30859375,1,0,0,1.0512,button_right_test,0,13,13,147,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.2146,1,,,,,,,,,,,,,,,,,,,,,,,,-0.35546875,-0.291666667,1,0,0,,,,,,,ENGINE,C,z,y,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.35546875,-0.291666667,1,0,0,1.2146,button_left_test,0,14,14,122,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.45,1,,,,,,,,,,,,,,,,,,,,,,,,0.364583333,-0.328125,1,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.364583333,-0.328125,1,0,0,1.45,button_right_test,0,15,15,39,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.4153,0,,,,,,,,,,,,,,,,,,,,,,,,0.364583333,-0.328125,1,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.364583333,-0.328125,1,0,0,1.4153,button_right_test,0,16,16,87,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.2162,0,,,,,,,,,,,,,,,,,,,,,,,,-0.31640625,-0.317708333,1,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.31640625,-0.317708333,1,0,0,1.2162,button_left_test,0,17,17,27,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,3.6809,1,,,,,,,,,,,,,,,,,,,,,,,,0.3359375,-0.311197917,1,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.3359375,-0.311197917,1,0,0,3.6809,button_right_test,0,18,18,12,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6975,0,,,,,,,,,,,,,,,,,,,,,,,,0.337239583,-0.311197917,1,0,0,,,,,,,POSTER,C,z,y,./images/POSTER.png,,,,,,,,,,,,,,,,,,,,,,0,0.337239583,-0.311197917,1,0,0,0.6975,button_right_test,0,19,19,137,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7979,1,,,,,,,,,,,,,,,,,,,,,,,,0.337239583,-0.311197917,1,0,0,,,,,,,DRUMS,LB,m,y,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.337239583,-0.311197917,1,0,0,0.7979,button_right_test,0,20,20,49,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7143,1,,,,,,,,,,,,,,,,,,,,,,,,0.337239583,-0.311197917,1,0,0,,,,,,,JUNGLE,C,m,y,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,0,0.337239583,-0.311197917,1,0,0,0.7143,button_right_test,0,21,21,83,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.8012,1,,,,,,,,,,,,,,,,,,,,,,,,-0.3671875,-0.298177083,1,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3671875,-0.298177083,1,0,0,1.8012,button_left_test,0,22,22,154,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9644,1,,,,,,,,,,,,,,,,,,,,,,,,-0.3671875,-0.298177083,1,0,0,,,,,,,WAGON,LB,z,y,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.3671875,-0.298177083,1,0,0,0.9644,button_left_test,0,23,23,91,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.1308,0,,,,,,,,,,,,,,,,,,,,,,,,0.286458333,-0.329427083,1,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.286458333,-0.329427083,1,0,0,1.1308,button_right_test,0,24,24,135,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8472,1,,,,,,,,,,,,,,,,,,,,,,,,0.287760417,-0.329427083,1,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.287760417,-0.329427083,1,0,0,0.8472,button_right_test,0,25,25,40,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.1342,1,,,,,,,,,,,,,,,,,,,,,,,,-0.368489583,-0.337239583,1,0,0,,,,,,,ARROW,HB,z,y,./images/ARROWHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.368489583,-0.337239583,1,0,0,1.1342,button_left_test,0,26,26,153,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7647,1,,,,,,,,,,,,,,,,,,,,,,,,-0.368489583,-0.337239583,1,0,0,,,,,,,GARDEN,LB,z,y,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.368489583,-0.337239583,1,0,0,0.7647,button_left_test,0,27,27,94,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7807,1,,,,,,,,,,,,,,,,,,,,,,,,-0.368489583,-0.337239583,1,0,0,,,,,,,STOVE,C,z,y,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.368489583,-0.337239583,1,0,0,0.7807,button_left_test,0,28,28,86,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,1.0646,1,,,,,,,,,,,,,,,,,,,,,,,,0.282552083,-0.341145833,1,0,0,,,,,,,WRIST,LB,m,y,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.282552083,-0.341145833,1,0,0,1.0646,button_right_test,0,29,29,25,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7502,0,,,,,,,,,,,,,,,,,,,,,,,,0.282552083,-0.341145833,1,0,0,,,,,,,FLASK,HB,z,y,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.282552083,-0.341145833,1,0,0,0.7502,button_right_test,0,30,30,156,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7646,1,,,,,,,,,,,,,,,,,,,,,,,,0.282552083,-0.341145833,1,0,0,,,,,,,MOSQUE,LB,m,y,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.282552083,-0.341145833,1,0,0,0.7646,button_right_test,0,31,31,43,1
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.714,0,,,,,,,,,,,,,,,,,,,,,,,,0.282552083,-0.341145833,1,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.282552083,-0.341145833,1,0,0,0.714,button_right_test,0,32,32,165,1
