key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.613395,1,,,,,,,,,,,,,,,z,1,0.613395,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,154,154,117,1,STEEG,C,z,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.567315,1,,,,,,,,,,,,,,,m,1,0.567315,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,155,155,54,1,CHERRY,LB,m,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.84536,1,,,,,,,,,,,,,,,m,1,0.84536,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,156,156,35,1,LLAMA,HB,m,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.647615,1,,,,,,,,,,,,,,,m,1,0.647615,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,157,157,67,1,POKER,C,m,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.144885,0,,,,,,,,,,,,,,,m,0,1.144885,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,158,158,140,1,DOVET,LB,z,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.04726,1,,,,,,,,,,,,,,,m,1,1.04726,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,159,159,74,1,JUMPER,HB,m,m,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.26775,0,,,,,,,,,,,,,,,z,0,1.26775,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,160,160,12,1,BLOKE,LB,m,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.08627,0,,,,,,,,,,,,,,,m,0,1.08627,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,161,161,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9154,1,,,,,,,,,,,,,,,z,1,0.9154,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,162,162,124,1,TUNCH,HB,z,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.762445,1,,,,,,,,,,,,,,,m,1,0.762445,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,163,163,27,1,BUTTER,LB,m,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.763125,1,,,,,,,,,,,,,,,m,1,0.763125,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,164,164,7,1,WAGON,C,m,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.728125,0,,,,,,,,,,,,,,,z,0,0.728125,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,165,165,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.599035,1,,,,,,,,,,,,,,,m,1,0.599035,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,166,166,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.88004,0,,,,,,,,,,,,,,,m,0,0.88004,,,,,,,,0.124505208,-0.220655382,0,0,0,,0,167,167,107,1,FASKS,LB,z,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,0.005117188,-0.386532118,1,0,0,jol_adv,5,20.97561,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,5,6.796,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,3,2.652265,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,
space,24.15912,-0.01296441,-0.389622396,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,0.066996528,-0.382196181,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,1.05362,0.062135417,0.038363715,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,,0.007864583,-0.433033854,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,,0.009253472,-0.390763889,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,3.309715,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,m,1,3.309715,,,,,,,,0,0,0,42,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.050345,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,MALLET,HB,z,y,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.050345,,,,,,,,0,1,1,134,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.913205,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.913205,,,,,,,,0,2,2,74,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.796875,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.796875,,,,,,,,0,3,3,65,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.749605,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,z,1,0.749605,,,,,,,,0,4,4,121,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.001365,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,m,0,1.001365,,,,,,,,0,5,5,88,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.632975,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,m,1,0.632975,,,,,,,,0,6,6,70,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.421425,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,m,0,1.421425,,,,,,,,0,7,7,91,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.668185,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,SAILOR,C,z,y,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,z,1,0.668185,,,,,,,,0,8,8,151,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,4.22998,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,z,0,4.22998,,,,,,,,0,9,9,38,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.269345,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.269345,,,,,,,,0,10,10,83,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.200855,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,m,0,2.200855,,,,,,,,0,11,11,150,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.146785,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,NOOSE,LB,z,y,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,z,1,2.146785,,,,,,,,0,12,12,156,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.78955,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,TOWEL,C,m,y,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,m,1,0.78955,,,,,,,,0,13,13,1,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.633585,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,m,0,0.633585,,,,,,,,0,14,14,157,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.83379,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,z,0,2.83379,,,,,,,,0,15,15,41,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.664095,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.664095,,,,,,,,0,16,16,117,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.39944,0,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,CRUMB,HB,z,y,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.39944,,,,,,,,0,17,17,113,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2158,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,BAMBOO,HB,m,y,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.2158,,,,,,,,0,18,18,5,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7923,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7923,,,,,,,,0,19,19,85,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.715985,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.715985,,,,,,,,0,20,20,59,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.148915,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,,m,1,1.148915,,,,,,,,0,21,21,10,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.973225,1,,,,,,,,,,,,,,,,,,,,,,,,,0.097274306,-0.01343316,0,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.973225,,,,,,,,0,22,22,15,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.964785,0,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,STRING,HB,z,y,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.964785,,,,,,,,0,23,23,125,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.76511,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,z,1,0.76511,,,,,,,,0,24,24,154,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.87282,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,z,1,0.87282,,,,,,,,0,25,25,103,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.03481,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.03481,,,,,,,,0,26,26,51,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.502115,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.502115,,,,,,,,0,27,27,132,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.93935,0,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.93935,,,,,,,,0,28,28,95,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.080905,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,m,1,1.080905,,,,,,,,0,29,29,7,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7058,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7058,,,,,,,,0,30,30,35,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.881405,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.881405,,,,,,,,0,31,31,78,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.03124,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.03124,,,,,,,,0,32,32,149,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.68333,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.68333,,,,,,,,0,33,33,116,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.982835,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,m,1,0.982835,,,,,,,,0,34,34,40,1
,,,,,,,,,,,,,,,,,6154940e788774dc9a1ec182,19,2022-02-12_17h00.03,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.490655,1,,,,,,,,,,,,,,,,,,,,,,,,,0.775876736,0.5,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,m,1,1.490655,,,,,,,,0,35,35,76,1
