key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8607,1,,,,,,,,,,,,,,m,1,0.8607,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,152,152,65,1,SPINE,HB,m,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7715,1,,,,,,,,,,,,,,m,1,0.7715,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,153,153,8,1,CLIFF,HB,m,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5924,1,,,,,,,,,,,,,,z,1,0.5924,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,154,154,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5185,1,,,,,,,,,,,,,,m,1,0.5185,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,155,155,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4043,0,,,,,,,,,,,,,,m,0,0.4043,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,156,156,96,1,KEAMS,C,z,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6879,1,,,,,,,,,,,,,,z,1,0.6879,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,157,157,135,1,JOODY,C,z,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6514,1,,,,,,,,,,,,,,m,1,0.6514,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,158,158,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5646,1,,,,,,,,,,,,,,z,1,0.5646,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,159,159,126,1,GUELS,C,z,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5873,1,,,,,,,,,,,,,,m,1,0.5873,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,160,160,75,1,HAMMER,LB,m,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7257,1,,,,,,,,,,,,,,z,1,0.7257,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,161,161,110,1,CRUNK,LB,z,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5591,1,,,,,,,,,,,,,,m,1,0.5591,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,162,162,82,1,PEBBLE,C,m,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.9512,1,,,,,,,,,,,,,,m,1,0.9512,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,163,163,46,1,MUMMY,C,m,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4841,1,,,,,,,,,,,,,,m,1,0.4841,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,164,164,54,1,CHERRY,LB,m,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.3861,1,,,,,,,,,,,,,,m,1,0.3861,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,165,165,45,1,MONKEY,LB,m,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4696,1,,,,,,,,,,,,,,m,1,0.4696,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,166,166,0,1,WALNUT,LB,m,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.1365,1,,,,,,,,,,,,,,m,1,1.1365,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,167,167,83,1,WHISKY,HB,m,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.001851825,-0.40833336,1,0,0,jol_adv,5,12.7574,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,2,9.4047,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,3,12.4031,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,
,-0.070370289,-0.391666693,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,-0.024074048,-0.398148175,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,-0.100925846,-0.391666693,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,-0.100925846,-0.391666693,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,-0.100925846,-0.391666693,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.4328,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.4328,,,,,,,,0,0,0,155,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6315,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,PEBBLE,C,m,y,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,m,1,0.6315,,,,,,,,0,1,1,82,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6011,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6011,,,,,,,,0,2,2,90,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6976,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,,,,,,,,,,,,m,0,0.6976,,,,,,,,0,3,3,106,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6267,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6267,,,,,,,,0,4,4,2,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0159,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0159,,,,,,,,0,5,5,87,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.967,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.967,,,,,,,,0,6,6,141,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.2374,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,z,0,1.2374,,,,,,,,0,7,7,73,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7899,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SMOKER,HB,z,y,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7899,,,,,,,,0,8,8,110,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8309,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BABOON,C,z,y,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,z,1,0.8309,,,,,,,,0,9,9,142,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0167,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0167,,,,,,,,0,10,10,132,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0538,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0538,,,,,,,,0,11,11,3,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7183,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7183,,,,,,,,0,12,12,24,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5822,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CRUST,C,z,y,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,m,0,0.5822,,,,,,,,0,13,13,163,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6311,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,,,,,,,,,,,,,z,0,0.6311,,,,,,,,0,14,14,55,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0132,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0132,,,,,,,,0,15,15,95,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.9461,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,m,1,0.9461,,,,,,,,0,16,16,34,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7443,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,z,1,0.7443,,,,,,,,0,17,17,115,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6626,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,m,0,0.6626,,,,,,,,0,18,18,157,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6445,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6445,,,,,,,,0,19,19,68,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8138,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MEDAL,HB,m,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8138,,,,,,,,0,20,20,11,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.516,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.516,,,,,,,,0,21,21,39,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8684,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,z,0,0.8684,,,,,,,,0,22,22,7,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7162,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,POSTER,HB,m,y,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7162,,,,,,,,0,23,23,53,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5971,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,LAGOON,HB,m,y,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5971,,,,,,,,0,24,24,47,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7792,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7792,,,,,,,,0,25,25,131,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.9032,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,m,1,1.9032,,,,,,,,0,26,26,51,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7901,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,m,1,0.7901,,,,,,,,0,27,27,31,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5871,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,POKER,C,m,y,./images/POKER.png,,,,,,,,,,,,,,,,,,,,m,1,0.5871,,,,,,,,0,28,28,67,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.9732,0,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,BRIDE,C,m,y,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,z,0,0.9732,,,,,,,,0,29,29,64,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.023,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.023,,,,,,,,0,30,30,152,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6175,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6175,,,,,,,,0,31,31,72,1
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.3886,1,,,,,,,,,,,,,,,,,,,,,,,,-0.100925846,-0.391666693,0,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,z,1,1.3886,,,,,,,,0,32,32,139,1
