key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.517,1,,,,,,,,,,,,,,,m,1,0.517,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,153,153,21,1,DANCER,LB,m,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.963,1,,,,,,,,,,,,,,,z,1,0.963,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,154,154,109,1,BURGE,HB,z,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,z,1,0.631,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,155,155,112,1,MYING,HB,z,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,,m,1,0.599,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,156,156,32,1,HOCKEY,HB,m,m,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.534,1,,,,,,,,,,,,,,,m,1,0.534,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,157,157,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.515,0,,,,,,,,,,,,,,,m,0,0.515,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,158,158,107,1,FASKS,LB,z,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.832,1,,,,,,,,,,,,,,,z,1,2.832,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,159,159,101,1,GLEET,LB,z,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.797,1,,,,,,,,,,,,,,,z,1,2.797,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,160,160,94,1,BLANS,HB,z,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.497,1,,,,,,,,,,,,,,,z,1,1.497,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,161,161,85,1,CHULK,HB,z,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.563,1,,,,,,,,,,,,,,,z,1,0.563,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,162,162,108,1,GRUET,C,z,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.587,1,,,,,,,,,,,,,,,z,1,0.587,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,163,163,122,1,BLOOT,LB,z,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.488,1,,,,,,,,,,,,,,,z,1,0.488,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,164,164,102,1,DULLE,C,z,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,m,1,0.8,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,165,165,2,1,STOVE,HB,m,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.499,1,,,,,,,,,,,,,,,m,1,0.499,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,166,166,13,1,BUNNY,C,m,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,,m,1,0.763,,,,,,,,0.451111111,-0.035555556,0,0,0,,0,167,167,68,1,VALLEY,HB,m,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.001111111,-0.397777778,1,0,0,jol_adv,6,11.295,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,5.368,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,4.57,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,
,,0.09,-0.371111111,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,,0.025555556,-0.378888889,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
space,0.401,0.025555556,-0.378888889,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
space,1.251,0.015555556,-0.054444444,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
,,-0.030487805,-0.373170732,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,3.852,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,CRADLE,HB,z,y,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,m,0,3.852,,,,,,,,0,0,0,104,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.827,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,m,1,2.827,,,,,,,,0,1,1,7,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.68,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,m,1,2.68,,,,,,,,0,2,2,13,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.966,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,HEATER,HB,m,y,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.966,,,,,,,,0,3,3,56,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,z,1,0.777,,,,,,,,0,4,4,127,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,BASKET,HB,m,y,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.61,,,,,,,,0,5,5,44,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.728,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,MUSCLE,C,z,y,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,z,1,0.728,,,,,,,,0,6,6,88,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.028,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.028,,,,,,,,0,7,7,164,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.728,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,z,0,0.728,,,,,,,,0,8,8,34,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.661,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,m,1,1.661,,,,,,,,0,9,9,40,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.572,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,z,0,0.572,,,,,,,,0,10,10,31,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.201,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,z,0,2.201,,,,,,,,0,11,11,36,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.341463415,0,0,0,,,,,,,CURRY,LB,m,y,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,m,1,4.5,,,,,,,,0,12,12,60,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.946,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,m,1,0.946,,,,,,,,0,13,13,52,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.099,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,0,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,z,0,1.099,,,,,,,,0,14,14,19,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.812,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,z,0,0.812,,,,,,,,0,15,15,6,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,0,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,z,1,0.862,,,,,,,,0,16,16,115,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.787,0,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,0,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.787,,,,,,,,0,17,17,83,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,20.982,1,,,,,,,,,,,,,,,,,,,,,,,,,0.363414634,-0.352439024,1,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,0,,0.363414634,-0.352439024,1,0,0,20.982,button_right_test,0,18,18,51,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,23.783,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,m,1,23.783,,,,,,,,0,19,19,77,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,,,,,,,,,,,,,m,1,0.649,,,,,,,,0,20,20,55,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.678,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,z,0,0.678,,,,,,,,0,21,21,12,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.57,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,z,0,0.57,,,,,,,,0,22,22,49,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,m,1,0.714,,,,,,,,0,23,23,76,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.651,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,PILOT,HB,m,y,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.651,,,,,,,,0,24,24,50,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,CHERRY,LB,m,y,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.528,,,,,,,,0,25,25,54,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.668,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.668,,,,,,,,0,26,26,108,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.484,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,z,0,0.484,,,,,,,,0,27,27,4,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.649,,,,,,,,0,28,28,26,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.531,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.531,,,,,,,,0,29,29,72,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.731,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,MAGGOT,LB,z,y,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.731,,,,,,,,0,30,30,117,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.682,,,,,,,,0,31,31,98,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.797,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,TORCH,HB,z,y,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.797,,,,,,,,0,32,32,152,1,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.661,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.276829268,-0.254878049,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.661,,,,,,,,0,33,33,150,1,
