key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.751,1,,,,,,,,,,,,,,z,1,0.751,,,,,,,,0.412037076,0.186111102,0,0,0,,0,151,151,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8515,1,,,,,,,,,,,,,,z,1,0.8515,,,,,,,,0.412037076,0.186111102,0,0,0,,0,152,152,124,1,TUNCH,HB,z,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8507,1,,,,,,,,,,,,,,z,1,0.8507,,,,,,,,0.412037076,0.186111102,0,0,0,,0,153,153,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2178,1,,,,,,,,,,,,,,m,1,1.2178,,,,,,,,0.412037076,0.186111102,0,0,0,,0,154,154,83,1,WHISKY,HB,m,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.5804,1,,,,,,,,,,,,,,z,1,1.5804,,,,,,,,0.412037076,0.186111102,0,0,0,,0,155,155,163,1,GAMBA,HB,z,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6345,1,,,,,,,,,,,,,,m,1,0.6345,,,,,,,,0.412037076,0.186111102,0,0,0,,0,156,156,48,1,SHIELD,LB,m,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7121,1,,,,,,,,,,,,,,z,1,0.7121,,,,,,,,0.412037076,0.186111102,0,0,0,,0,157,157,116,1,BALGY,LB,z,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8289,1,,,,,,,,,,,,,,m,1,0.8289,,,,,,,,0.412037076,0.186111102,0,0,0,,0,158,158,29,1,PISTOL,HB,m,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2596,1,,,,,,,,,,,,,,z,1,1.2596,,,,,,,,0.412037076,0.186111102,0,0,0,,0,159,159,88,1,GLUSH,HB,z,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6701,1,,,,,,,,,,,,,,z,1,0.6701,,,,,,,,0.412037076,0.186111102,0,0,0,,0,160,160,131,1,NACES,LB,z,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6112,1,,,,,,,,,,,,,,z,1,0.6112,,,,,,,,0.412037076,0.186111102,0,0,0,,0,161,161,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0261,1,,,,,,,,,,,,,,m,1,1.0261,,,,,,,,0.412037076,0.186111102,0,0,0,,0,162,162,41,1,STREAM,HB,m,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8036,1,,,,,,,,,,,,,,m,1,0.8036,,,,,,,,0.412037076,0.186111102,0,0,0,,0,163,163,76,1,MIDGET,C,m,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7009,1,,,,,,,,,,,,,,m,1,0.7009,,,,,,,,0.412037076,0.186111102,0,0,0,,0,164,164,1,1,TOWEL,C,m,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8844,1,,,,,,,,,,,,,,z,1,0.8844,,,,,,,,0.412037076,0.186111102,0,0,0,,0,165,165,105,1,MOKER,C,z,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.7495,1,,,,,,,,,,,,,,z,1,1.7495,,,,,,,,0.412037076,0.186111102,0,0,0,,0,166,166,92,1,PAIMS,LB,z,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7525,1,,,,,,,,,,,,,,m,1,0.7525,,,,,,,,0.412037076,0.186111102,0,0,0,,0,167,167,27,1,BUTTER,LB,m,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.009259177,-0.411111138,1,0,0,jol_adv,4,5.3951,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,5,7.121,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,4.668,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,-0.059259178,-0.401851935,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,
space,12.4186,-0.118518496,-0.375000026,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,0.8125,-0.118518496,-0.375000026,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,,0.096296326,-0.410185269,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,3,0,3,0,1,,,,,,,,,,,,,,,
space,2.4866,0.073148177,-0.034259275,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,4.0953,1,,,,,,,,,,,,,,,,,,,,,,,,-0.205555535,-0.286111135,1,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,0,-0.205555535,-0.286111135,1,0,0,4.0953,button_left_test,0,0,0,160,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1471,1,,,,,,,,,,,,,,,,,,,,,,,,-0.261111092,-0.288888912,1,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.261111092,-0.288888912,1,0,0,1.1471,button_left_test,0,1,1,102,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7815,1,,,,,,,,,,,,,,,,,,,,,,,,-0.261111092,-0.288888912,1,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.261111092,-0.288888912,1,0,0,0.7815,button_left_test,0,2,2,132,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9983,1,,,,,,,,,,,,,,,,,,,,,,,,0.410185224,-0.30462971,1,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.410185224,-0.30462971,1,0,0,0.9983,button_right_test,0,3,3,35,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.998,1,,,,,,,,,,,,,,,,,,,,,,,,0.300925961,-0.245370393,1,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.300925961,-0.245370393,1,0,0,0.998,button_right_test,0,4,4,26,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0141,1,,,,,,,,,,,,,,,,,,,,,,,,-0.258333315,-0.24814817,1,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,,0,-0.258333315,-0.24814817,1,0,0,1.0141,button_left_test,0,5,5,127,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8145,1,,,,,,,,,,,,,,,,,,,,,,,,0.28055559,-0.254629709,1,0,0,,,,,,,BUTTER,LB,m,y,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.28055559,-0.254629709,1,0,0,0.8145,button_right_test,0,6,6,27,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1816,0,,,,,,,,,,,,,,,,,,,,,,,,0.377777816,-0.256481504,1,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,0,0.377777816,-0.256481504,1,0,0,1.1816,button_right_test,0,7,7,103,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,2.114,0,,,,,,,,,,,,,,,,,,,,,,,,0.259259293,-0.255555578,1,0,0,,,,,,,BABOON,C,z,y,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,,0,0.259259293,-0.255555578,1,0,0,2.114,button_right_test,0,8,8,142,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.4976,1,,,,,,,,,,,,,,,,,,,,,,,,-0.27777776,-0.260185264,1,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.27777776,-0.260185264,1,0,0,1.4976,button_left_test,0,9,9,164,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8148,1,,,,,,,,,,,,,,,,,,,,,,,,-0.335185169,-0.279629709,1,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.335185169,-0.279629709,1,0,0,0.8148,button_left_test,0,10,10,93,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1483,1,,,,,,,,,,,,,,,,,,,,,,,,-0.22962961,-0.231481503,1,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.22962961,-0.231481503,1,0,0,1.1483,button_left_test,0,11,11,143,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.7811,0,,,,,,,,,,,,,,,,,,,,,,,,0.281481516,-0.257407486,1,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,0,0.281481516,-0.257407486,1,0,0,1.7811,button_right_test,0,12,12,97,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1148,0,,,,,,,,,,,,,,,,,,,,,,,,0.222222255,-0.2527778,1,0,0,,,,,,,COUCH,HB,z,y,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.222222255,-0.2527778,1,0,0,1.1148,button_right_test,0,13,13,161,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9644,1,,,,,,,,,,,,,,,,,,,,,,,,-0.203703683,-0.255555578,1,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.203703683,-0.255555578,1,0,0,0.9644,button_left_test,0,14,14,98,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.981,1,,,,,,,,,,,,,,,,,,,,,,,,0.362037074,-0.244444467,1,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,0,0.362037074,-0.244444467,1,0,0,0.981,button_right_test,0,15,15,22,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.4308,1,,,,,,,,,,,,,,,,,,,,,,,,0.309259295,-0.268518598,1,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,0,0.309259295,-0.268518598,1,0,0,1.4308,button_right_test,0,16,16,73,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.065,1,,,,,,,,,,,,,,,,,,,,,,,,0.373148186,-0.24814817,1,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,,0,0.373148186,-0.24814817,1,0,0,1.065,button_right_test,0,17,17,37,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.8806,1,,,,,,,,,,,,,,,,,,,,,,,,0.330555592,-0.250925948,1,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.330555592,-0.250925948,1,0,0,0.8806,button_right_test,0,18,18,8,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.7482,1,,,,,,,,,,,,,,,,,,,,,,,,0.264814849,-0.235185264,1,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.264814849,-0.235185264,1,0,0,0.7482,button_right_test,0,19,19,48,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.6814,1,,,,,,,,,,,,,,,,,,,,,,,,0.31944448,-0.240740819,1,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,,0,0.31944448,-0.240740819,1,0,0,0.6814,button_right_test,0,20,20,38,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.1648,0,,,,,,,,,,,,,,,,,,,,,,,,0.230555589,-0.251851931,1,0,0,,,,,,,POODLE,LB,z,y,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,0,0.230555589,-0.251851931,1,0,0,1.1648,button_right_test,0,21,21,165,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9144,1,,,,,,,,,,,,,,,,,,,,,,,,0.308333369,-0.251851931,1,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.308333369,-0.251851931,1,0,0,0.9144,button_right_test,0,22,22,3,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.2981,0,,,,,,,,,,,,,,,,,,,,,,,,0.337037074,-0.277777801,1,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,,,0,0.337037074,-0.277777801,1,0,0,1.2981,button_right_test,0,23,23,114,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0978,1,,,,,,,,,,,,,,,,,,,,,,,,-0.251851833,-0.269444467,1,0,0,,,,,,,BONNET,HB,z,y,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,0,-0.251851833,-0.269444467,1,0,0,1.0978,button_left_test,0,24,24,95,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.315,1,,,,,,,,,,,,,,,,,,,,,,,,0.257407442,-0.306481506,1,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,0,0.257407442,-0.306481506,1,0,0,1.315,button_right_test,0,25,25,49,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9145,1,,,,,,,,,,,,,,,,,,,,,,,,-0.256481463,-0.264814838,1,0,0,,,,,,,QUILL,C,z,y,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.256481463,-0.264814838,1,0,0,0.9145,button_left_test,0,26,26,115,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,0.9479,1,,,,,,,,,,,,,,,,,,,,,,,,-0.256481463,-0.264814838,1,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,,0,-0.256481463,-0.264814838,1,0,0,0.9479,button_left_test,0,27,27,130,1,
,,,,,,,,,,,,,,,,,60a5a2e1f7b39a743bfcd43a,22,2022-02-12_17h18.16.717,lexical_decision_task_DD_L6,2021.2.3,Win32,60.78657832,,,,,,,,,,,1.0311,1,,,,,,,,,,,,,,,,,,,,,,,,0.359259296,-0.273148171,1,0,0,,,,,,,RULER,C,m,y,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,0,0.359259296,-0.273148171,1,0,0,1.0311,button_right_test,0,28,28,79,1,
