key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5848,1,,,,,,,,,,,,,,m,1,0.5848,,,,,,,,0.017592606,-0.38703705,0,0,0,,0,166,166,38,1,ENGINE,LB,old,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8785,1,,,,,,,,,,,,,,z,1,0.8785,,,,,,,,0.017592606,-0.38703705,0,0,0,,0,167,167,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,-0.006481468,-0.412037051,1,0,0,jol_adv,3,7.527,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,3,0.4653,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,3,0.6024,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,
,,-0.013888876,-0.392592606,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,-0.029629617,-0.388888902,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,,-0.033333321,-0.412037051,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,1.3118,-0.039814746,-0.20925927,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,2.5245,-0.028703691,-0.144444454,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.5446,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,URINE,HB,z,y,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.5446,,,,,,,,0,0,0,154,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.9269,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,KITTEN,C,z,y,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,z,1,0.9269,,,,,,,,0,1,1,129,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.0674,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,STEAK,HB,m,y,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.0674,,,,,,,,0,2,2,31,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.9344,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,JELLY,HB,z,y,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.9344,,,,,,,,0,3,3,148,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7675,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SNACK,HB,z,y,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7675,,,,,,,,0,4,4,157,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8243,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SPORT,C,z,y,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8243,,,,,,,,0,5,5,132,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8076,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,WALNUT,C,m,y,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8076,,,,,,,,0,6,6,0,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.0166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,GRANNY,LB,m,y,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,1.0166,,,,,,,,0,7,7,20,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.146,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,WALRUS,LB,z,y,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.146,,,,,,,,0,8,8,107,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.2582,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,TWINS,C,z,y,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,z,1,1.2582,,,,,,,,0,9,9,144,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8092,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,TULIP,LB,z,y,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8092,,,,,,,,0,10,10,92,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7108,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,GARDEN,HB,m,y,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7108,,,,,,,,0,11,11,10,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8713,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CANDLE,HB,z,y,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8713,,,,,,,,0,12,12,145,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7432,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,LADDER,LB,z,y,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7432,,,,,,,,0,13,13,122,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7167,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,ATTIC,C,z,y,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7167,,,,,,,,0,14,14,111,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.5514,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BRUSH,LB,m,y,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.5514,,,,,,,,0,15,15,59,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.2081,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SCREW,C,z,y,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,z,1,1.2081,,,,,,,,0,16,16,108,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6503,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PEARL,HB,z,y,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.6503,,,,,,,,0,17,17,130,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8421,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,POSTER,LB,m,y,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.8421,,,,,,,,0,18,18,53,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6677,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CRATER,C,m,y,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6677,,,,,,,,0,19,19,3,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8492,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BIRTH,HB,z,y,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8492,,,,,,,,0,20,20,121,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6762,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,WHISKY,LB,m,y,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6762,,,,,,,,0,21,21,83,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,2.8825,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,POODLE,C,z,y,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,z,1,2.8825,,,,,,,,0,22,22,165,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6128,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MAMMAL,LB,m,y,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6128,,,,,,,,0,23,23,62,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7333,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CHERRY,C,m,y,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7333,,,,,,,,0,24,24,54,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7242,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BAKER,C,m,y,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7242,,,,,,,,0,25,25,63,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.1564,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PENCE,HB,z,y,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.1564,,,,,,,,0,26,26,100,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5935,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,LLAMA,LB,m,y,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5935,,,,,,,,0,27,27,35,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BEARD,LB,z,y,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7504,,,,,,,,0,28,28,86,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6021,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BANANA,HB,m,y,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6021,,,,,,,,0,29,29,70,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5945,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,VALLEY,LB,m,y,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5945,,,,,,,,0,30,30,68,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5388,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,JUMPER,LB,m,y,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5388,,,,,,,,0,31,31,74,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5015,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CLOTH,LB,m,y,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5015,,,,,,,,0,32,32,23,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4936,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,ARTIST,HB,m,y,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4936,,,,,,,,0,33,33,61,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5787,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SHIELD,C,m,y,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5787,,,,,,,,0,34,34,48,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5095,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,STOVE,LB,m,y,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5095,,,,,,,,0,35,35,2,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4696,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PACKET,LB,z,y,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4696,,,,,,,,0,36,36,140,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.8434,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,DRUMS,HB,z,y,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8434,,,,,,,,0,37,37,133,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5689,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,PILOT,LB,m,y,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5689,,,,,,,,0,38,38,50,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5981,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,MIDGET,HB,m,y,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5981,,,,,,,,0,39,39,76,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.566,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CHAIN,C,m,y,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,,m,1,0.566,,,,,,,,0,40,40,42,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.525,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,space,,,,,,RHINO,C,z,y,./images/RHINO.png,,8.3238,,,,,,,,,,,,,,,,,,,m,0,0.525,,,,,,,,0,41,41,93,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,1.2919,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,GRAIN,C,z,y,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,z,1,1.2919,,,,,,,,0,42,42,159,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.6576,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,CHALK,HB,m,y,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6576,,,,,,,,0,43,43,25,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5245,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BUNNY,HB,m,y,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5245,,,,,,,,0,44,44,13,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5665,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,TIGER,HB,m,y,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5665,,,,,,,,0,45,45,37,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5692,0,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,FALCON,HB,z,y,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.5692,,,,,,,,0,46,46,112,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4834,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,TOWEL,HB,m,y,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4834,,,,,,,,0,47,47,1,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.4747,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,ARROW,C,m,y,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4747,,,,,,,,0,48,48,69,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.5087,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,BUBBLE,LB,m,y,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5087,,,,,,,,0,49,49,71,1
,,,,,,,,,,,,,,,,,,27,2022-02-12_13h30.03.823,lexical_decision_task_DD_L4,2021.2.3,Win32,120.105693,,,,,,,,,,,,0.7002,1,,,,,,,,,,,,,,,,,,,,,,,,-0.028703691,-0.144444454,0,0,0,,,,,,,SWING,HB,z,y,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7002,,,,,,,,0,50,50,124,1
