key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.965,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,TIGER,C,z,m,./images/TIGER.png,,,,,,,,z,1,0.965,,,,,,,,0,3,3,121,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.975,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,BONNET,HB,m,m,./images/BONNETHB.png,,,,,,,,m,1,0.975,,,,,,,,0,4,4,11,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.379,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,NOOSE,LB,m,m,./images/NOOSELB.png,,,,,,,,m,1,1.379,,,,,,,,0,5,5,72,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.995,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,DRILL,LB,z,m,./images/DRILLLB.png,,,,,,,,m,0,0.995,,,,,,,,0,6,6,165,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.843,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,BAKER,LB,z,m,./images/BAKERLB.png,,,,,,,,m,0,0.843,,,,,,,,0,7,7,147,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.997,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,JELLY,C,m,m,./images/JELLY.png,,,,,,,,m,1,0.997,,,,,,,,0,8,8,64,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.713,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,ATTIC,LB,m,m,./images/ATTICLB.png,,,,,,,,m,1,0.713,,,,,,,,0,9,9,27,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.719,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,STAIN,LB,z,m,./images/STAINLB.png,,,,,,,,z,1,0.719,,,,,,,,0,10,10,90,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.018,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,DANCER,LB,z,m,./images/DANCERLB.png,,,,,,,,z,1,1.018,,,,,,,,0,11,11,105,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,2.117,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,BLOKE,LB,z,m,./images/BLOKELB.png,,,,,,,,z,1,2.117,,,,,,,,0,12,12,96,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.993,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,BRIDE,C,z,m,./images/BRIDE.png,,,,,,,,z,1,0.993,,,,,,,,0,13,13,148,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.909,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,DRUMS,C,m,m,./images/DRUMS.png,,,,,,,,m,1,0.909,,,,,,,,0,14,14,49,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,3.556,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,SHIELD,LB,z,m,./images/SHIELDLB.png,,,,,,,,m,0,3.556,,,,,,,,0,15,15,132,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.679,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,MUFFIN,C,m,m,./images/MUFFIN.png,,,,,,,,m,1,0.679,,,,,,,,0,16,16,55,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.573,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,TOWEL,C,z,m,./images/TOWEL.png,,,,,,,,m,0,0.573,,,,,,,,0,17,17,85,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,MELON,C,m,m,./images/MELON.png,,,,,,,,m,1,0.797,,,,,,,,0,18,18,22,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,PAINT,C,m,m,./images/PAINT.png,,,,,,,,m,1,0.66,,,,,,,,0,19,19,7,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,MOOSE,LB,m,m,./images/MOOSELB.png,,,,,,,,m,1,0.601,,,,,,,,0,20,20,57,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,WRIST,C,m,m,./images/WRIST.png,,,,,,,,m,1,0.632,,,,,,,,0,21,21,25,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.524,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,HEATER,HB,z,m,./images/HEATERHB.png,,,,,,,,z,1,1.524,,,,,,,,0,22,22,140,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.825,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,VALLEY,HB,z,m,./images/VALLEYHB.png,,,,,,,,z,1,0.825,,,,,,,,0,23,23,152,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.864,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,GRAPE,C,z,m,./images/GRAPE.png,,,,,,,,m,0,0.864,,,,,,,,0,24,24,100,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.292,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,MIDGET,C,z,m,./images/MIDGET.png,,,,,,,,m,0,1.292,,,,,,,,0,25,25,160,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.265,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,PASTA,HB,m,m,./images/PASTAHB.png,,,,,,,,z,0,1.265,,,,,,,,0,26,26,5,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.625,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,SAUCE,LB,z,m,./images/SAUCELB.png,,,,,,,,z,1,1.625,,,,,,,,0,27,27,135,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.461,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,BOILER,LB,z,m,./images/BOILERLB.png,,,,,,,,m,0,1.461,,,,,,,,0,28,28,120,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,3.251,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,HOCKEY,HB,z,m,./images/HOCKEYHB.png,,,,,,,,m,0,3.251,,,,,,,,0,29,29,116,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.848,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,FLESH,LB,z,m,./images/FLESHLB.png,,,,,,,,z,1,0.848,,,,,,,,0,30,30,108,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.734,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,WEASEL,HB,m,m,./images/WEASELHB.png,,,,,,,,m,1,0.734,,,,,,,,0,31,31,80,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,8.18,1,,,,,,,,,,,,,,,,,,,,,,,,0.111553785,0.267596282,0,0,0,,,,,,,CANYON,C,m,m,./images/CANYON.png,,,,,,,,m,1,8.18,,,,,,,,0,32,32,34,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.909,0,,,,,,,,,,,,,,,,,,,,,,,,0.111553785,0.267596282,0,0,0,,,,,,,CHALK,C,z,m,./images/CHALK.png,,,,,,,,m,0,0.909,,,,,,,,0,33,33,109,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.728,1,,,,,,,,,,,,,,,,,,,,,,,,0.111553785,0.267596282,0,0,0,,,,,,,FOLDER,LB,m,m,./images/FOLDERLB.png,,,,,,,,m,1,0.728,,,,,,,,0,34,34,42,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,10.976,0,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,PLANET,HB,z,m,./images/PLANETHB.png,,,,,,,,m,0,10.976,,,,,,,,0,35,35,164,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.776,1,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,STEAK,C,z,m,./images/STEAK.png,,,,,,,,z,1,0.776,,,,,,,,0,36,36,115,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.329,1,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,SAUNA,LB,z,m,./images/SAUNALB.png,,,,,,,,z,1,1.329,,,,,,,,0,37,37,117,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.23,1,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,BUNNY,C,z,m,./images/BUNNY.png,,,,,,,,z,1,1.23,,,,,,,,0,38,38,97,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.039,1,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,LAGOON,HB,z,m,./images/LAGOONHB.png,,,,,,,,z,1,1.039,,,,,,,,0,39,39,131,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.114,1,,,,,,,,,,,,,,,,,,,,,,,,0.090305445,0.060424967,0,0,0,,,,,,,FALCON,C,m,m,./images/FALCON.png,,,,,,,,m,1,1.114,,,,,,,,0,40,40,28,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,1,0,0,,,,,,,BANNER,C,m,m,./images/BANNER.png,,break_done_button,,,,,,m,1,0.581,,,,,,,,0,41,41,52,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,2.466,0,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,CASINO,C,z,m,./images/CASINO.png,,,,,,,,m,0,2.466,,,,,,,,0,42,42,112,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,CRUMB,HB,m,m,./images/CRUMBHB.png,,,,,,,,m,1,0.632,,,,,,,,0,43,43,29,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.951,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,SCREW,LB,m,m,./images/SCREWLB.png,,,,,,,,m,1,0.951,,,,,,,,0,44,44,24,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.195,0,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,POSTER,HB,z,m,./images/POSTERHB.png,,,,,,,,m,0,1.195,,,,,,,,0,45,45,137,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.966,0,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,POKER,C,z,m,./images/POKER.png,,,,,,,,m,0,0.966,,,,,,,,0,46,46,151,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,CANOE,C,z,m,./images/CANOE.png,,,,,,,,z,1,0.639,,,,,,,,0,47,47,142,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.944,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,BANANA,C,z,m,./images/BANANA.png,,,,,,,,z,1,0.944,,,,,,,,0,48,48,154,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.91,0,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,MUMMY,C,z,m,./images/MUMMY.png,,,,,,,,m,0,0.91,,,,,,,,0,49,49,130,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.935,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,SKIING,HB,m,m,./images/SKIINGHB.png,,,,,,,,m,1,0.935,,,,,,,,0,50,50,17,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.946,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,GARDEN,C,z,m,./images/GARDEN.png,,,,,,,,z,1,0.946,,,,,,,,0,51,51,94,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.819,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,HAMMER,LB,z,m,./images/HAMMERLB.png,,,,,,,,z,1,0.819,,,,,,,,0,52,52,159,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.797,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,PARCEL,LB,z,m,./images/PARCELLB.png,,,,,,,,z,1,1.797,,,,,,,,0,53,53,102,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,BERRY,HB,m,m,./images/BERRYHB.png,,,,,,,,m,1,0.628,,,,,,,,0,54,54,47,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.807,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,RAZOR,C,z,m,./images/RAZOR.png,,,,,,,,z,1,0.807,,,,,,,,0,55,55,118,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.617,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,BABOON,C,m,m,./images/BABOON.png,,,,,,,,m,1,0.617,,,,,,,,0,56,56,58,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.696,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,GRANNY,HB,z,m,./images/GRANNYHB.png,,,,,,,,z,1,1.696,,,,,,,,0,57,57,104,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.182,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,MUSCLE,C,m,m,./images/MUSCLE.png,,,,,,,,m,1,1.182,,,,,,,,0,58,58,4,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.675,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,TRIPOD,LB,m,m,./images/TRIPODLB.png,,,,,,,,m,1,0.675,,,,,,,,0,59,59,54,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.157,1,,,,,,,,,,,,,,,,,,,,,,,,0.041168659,-0.411022576,0,0,0,,,,,,,POODLE,LB,m,m,./images/POODLELB.png,,,,,,,,m,1,1.157,,,,,,,,0,60,60,81,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,10.916,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,FLASK,LB,z,m,./images/FLASKLB.png,,,,,,,,m,0,10.916,0.363877822,-0.102921647,1,0,0,8.932,,0,61,61,156,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,JUNGLE,HB,m,m,./images/JUNGLEHB.png,,,,,,,,m,1,0.647,,,,,,,,0,62,62,83,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.848,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,PILOT,HB,z,m,./images/PILOTHB.png,,,,,,,,m,0,0.848,,,,,,,,0,63,63,134,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.742,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,CANDY,LB,z,m,./images/CANDYLB.png,,,,,,,,m,0,0.742,,,,,,,,0,64,64,123,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.682,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,MEDAL,HB,z,m,./images/MEDALHB.png,,,,,,,,z,1,0.682,,,,,,,,0,65,65,95,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.513,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,STOVE,HB,z,m,./images/STOVEHB.png,,,,,,,,z,1,1.513,,,,,,,,0,66,66,86,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.846,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,WALNUT,LB,z,m,./images/WALNUTLB.png,,,,,,,,m,0,0.846,,,,,,,,0,67,67,84,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.698,0,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,KIDNEY,LB,m,m,./images/KIDNEYLB.png,,,,,,,,z,0,0.698,,,,,,,,0,68,68,21,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,BOXER,C,z,m,./images/BOXER.png,,,,,,,,z,1,0.574,,,,,,,,0,69,69,88,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.773,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,WHEEL,HB,z,m,./images/WHEELHB.png,,,,,,,,z,1,0.773,,,,,,,,0,70,70,161,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,,,,,,,,,,,0.087649402,-0.250332005,0,0,0,,,,,,,PIMPLE,HB,m,m,./images/PIMPLEHB.png,,,,,,,,m,1,0.582,,,,,,,,0,71,71,71,1
