key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3037,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,MOSQUE,C,z,y,./images/MOSQUE.png,,,,,,,,z,1,1.3037,,,,,,,,0,0,0,127,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0559,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,COUCH,HB,z,y,./images/COUCHHB.png,,,,,,,,z,1,1.0559,,,,,,,,0,1,1,161,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1832,0,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,CHERRY,LB,m,y,./images/CHERRYLB.png,,,,,,,,z,0,1.1832,,,,,,,,0,2,2,54,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.9541,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,z,1,1.9541,,,,,,,,0,3,3,150,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0196,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,m,1,1.0196,,,,,,,,0,4,4,65,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8532,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,z,1,0.8532,,,,,,,,0,5,5,102,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8502,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,FARMER,HB,z,y,./images/FARMERHB.png,,,,,,,,z,1,0.8502,,,,,,,,0,6,6,149,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7587,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,FALCON,C,z,y,./images/FALCON.png,,,,,,,,z,1,0.7587,,,,,,,,0,7,7,112,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9745,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,z,1,0.9745,,,,,,,,0,8,8,164,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7495,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,m,1,0.7495,,,,,,,,0,9,9,26,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8796,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,z,1,0.8796,,,,,,,,0,10,10,160,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2334,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,z,1,1.2334,,,,,,,,0,11,11,116,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7902,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,CLOTH,HB,m,y,./images/CLOTHHB.png,,,,,,,,m,1,0.7902,,,,,,,,0,12,12,23,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8513,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,z,1,0.8513,,,,,,,,0,13,13,106,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9548,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,LAGOON,HB,m,y,./images/LAGOONHB.png,,,,,,,,m,1,0.9548,,,,,,,,0,14,14,47,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1578,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,z,1,1.1578,,,,,,,,0,15,15,166,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.516,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,m,1,1.516,,,,,,,,0,16,16,32,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9148,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,STREAM,HB,m,y,./images/STREAMHB.png,,,,,,,,m,1,0.9148,,,,,,,,0,17,17,41,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.133,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,z,1,1.133,,,,,,,,0,18,18,86,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8338,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,LLAMA,HB,m,y,./images/LLAMAHB.png,,,,,,,,m,1,0.8338,,,,,,,,0,19,19,35,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6155,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,m,1,0.6155,,,,,,,,0,20,20,19,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7714,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,WALRUS,HB,z,y,./images/WALRUSHB.png,,,,,,,,z,1,0.7714,,,,,,,,0,21,21,107,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7993,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,m,1,0.7993,,,,,,,,0,22,22,74,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6822,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,ENGINE,HB,m,y,./images/ENGINEHB.png,,,,,,,,m,1,0.6822,,,,,,,,0,23,23,38,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7666,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,m,1,0.7666,,,,,,,,0,24,24,33,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0252,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,NOOSE,LB,z,y,./images/NOOSELB.png,,,,,,,,z,1,1.0252,,,,,,,,0,25,25,156,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.0507,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,DRUMS,C,z,y,./images/DRUMS.png,,,,,,,,z,1,2.0507,,,,,,,,0,26,26,133,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8836,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,z,1,0.8836,,,,,,,,0,27,27,130,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7898,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,m,1,0.7898,,,,,,,,0,28,28,13,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9238,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,m,1,0.9238,,,,,,,,0,29,29,62,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.1016,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,JELLY,C,z,y,./images/JELLY.png,,,,,,,,z,1,2.1016,,,,,,,,0,30,30,148,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8988,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,TRIPOD,LB,z,y,./images/TRIPODLB.png,,,,,,,,z,1,0.8988,,,,,,,,0,31,31,138,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9154,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,STEAK,C,m,y,./images/STEAK.png,,,,,,,,m,1,0.9154,,,,,,,,0,32,32,31,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.7845,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,LITTER,LB,z,y,./images/LITTERLB.png,,,,,,,,z,1,1.7845,,,,,,,,0,33,33,162,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4178,0,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,z,0,1.4178,,,,,,,,0,34,34,55,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7421,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BLOKE,LB,m,y,./images/BLOKELB.png,,,,,,,,m,1,0.7421,,,,,,,,0,35,35,12,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8511,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,m,1,0.8511,,,,,,,,0,36,36,46,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8515,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,LADDER,HB,z,y,./images/LADDERHB.png,,,,,,,,z,1,0.8515,,,,,,,,0,37,37,122,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8154,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,z,1,0.8154,,,,,,,,0,38,38,146,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,m,1,0.8,,,,,,,,0,39,39,78,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,,,,,,,,,,0.05265191,-0.379835069,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,m,1,0.701,,,,,,,,0,40,40,49,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8371,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,1,0,0,,,,,,,WRIST,C,z,y,./images/WRIST.png,break_done_button,,,,,,,z,1,0.8371,,,,,,,,0,41,41,109,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4506,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,GREASE,LB,z,y,./images/GREASELB.png,,,,,,,,m,0,1.4506,,,,,,,,0,42,42,99,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7334,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,GRAPE,C,m,y,./images/GRAPE.png,,,,,,,,z,0,0.7334,,,,,,,,0,43,43,16,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4353,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,m,0,1.4353,,,,,,,,0,44,44,137,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9383,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,m,1,0.9383,,,,,,,,0,45,45,83,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8348,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,m,1,0.8348,,,,,,,,0,46,46,3,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,STOVE,HB,m,y,./images/STOVEHB.png,,,,,,,,m,1,0.784,,,,,,,,0,47,47,2,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8486,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,DANCER,LB,m,y,./images/DANCERLB.png,,,,,,,,z,0,0.8486,,,,,,,,0,48,48,21,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7087,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,TOWEL,C,m,y,./images/TOWEL.png,,,,,,,,m,1,0.7087,,,,,,,,0,49,49,1,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9495,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,MUFFIN,C,z,y,./images/MUFFIN.png,,,,,,,,z,1,0.9495,,,,,,,,0,50,50,139,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.953,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,z,1,0.953,,,,,,,,0,51,51,114,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6659,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,KITTEN,LB,z,y,./images/KITTENLB.png,,,,,,,,z,1,0.6659,,,,,,,,0,52,52,129,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2836,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,HEATER,HB,m,y,./images/HEATERHB.png,,,,,,,,m,1,1.2836,,,,,,,,0,53,53,56,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7824,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,m,1,0.7824,,,,,,,,0,54,54,37,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0871,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,z,0,1.0871,,,,,,,,0,55,55,59,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7487,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BOXER,C,m,y,./images/BOXER.png,,,,,,,,m,1,0.7487,,,,,,,,0,56,56,4,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,z,1,0.75,,,,,,,,0,57,57,147,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6593,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,z,1,0.6593,,,,,,,,0,58,58,154,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7326,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,m,1,0.7326,,,,,,,,0,59,59,8,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6831,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BUBBLE,HB,m,y,./images/BUBBLEHB.png,,,,,,,,m,1,0.6831,,,,,,,,0,60,60,71,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4029,0,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,SNACK,C,z,y,./images/SNACK.png,,,,,,,,m,0,1.4029,,,,,,,,0,61,61,157,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8483,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BIRTH,C,z,y,./images/BIRTH.png,,,,,,,,z,1,0.8483,,,,,,,,0,62,62,121,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7056,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,m,1,0.7056,,,,,,,,0,63,63,36,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7243,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,m,1,0.7243,,,,,,,,0,64,64,24,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,z,1,0.683,,,,,,,,0,65,65,135,1
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6846,1,,,,,,,,,,,,,,,,,,,,,,,,0.068958333,-0.392625868,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,z,1,0.6846,,,,,,,,0,66,66,155,1
