key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.6807,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,BONNET,C,z,y,./images/BONNET.png,,,,,,,,,m,0,2.6807,,,,,,,,0,0,0,95,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8265,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,MIDGET,LB,m,y,./images/MIDGETLB.png,,,,,,,,,m,1,0.8265,,,,,,,,0,1,1,76,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6132,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CLOWN,LB,m,y,./images/CLOWNLB.png,,,,,,,,,m,1,0.6132,,,,,,,,0,2,2,22,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7273,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,DESERT,LB,m,y,./images/DESERTLB.png,,,,,,,,,m,1,0.7273,,,,,,,,0,3,3,52,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1386,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,SPORT,HB,z,y,./images/SPORTHB.png,,,,,,,,,z,1,1.1386,,,,,,,,0,4,4,132,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7215,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,FLASK,HB,m,y,./images/FLASKHB.png,,,,,,,,,m,1,0.7215,,,,,,,,0,5,5,72,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.483,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,HEATER,C,m,y,./images/HEATER.png,,,,,,,,,m,1,1.483,,,,,,,,0,6,6,56,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1142,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,ENGINE,C,m,y,./images/ENGINE.png,,,,,,,,,z,0,1.1142,,,,,,,,0,7,7,38,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0679,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CLIFF,C,m,y,./images/CLIFF.png,,,,,,,,,z,0,1.0679,,,,,,,,0,8,8,8,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7683,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,KITTEN,HB,z,y,./images/KITTENHB.png,,,,,,,,,z,1,0.7683,,,,,,,,0,9,9,129,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7687,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,PURSE,C,z,y,./images/PURSE.png,,,,,,,,,z,1,0.7687,,,,,,,,0,10,10,146,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6485,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,ONION,HB,z,y,./images/ONIONHB.png,,,,,,,,,z,1,0.6485,,,,,,,,0,11,11,135,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6591,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,ARTIST,LB,m,y,./images/ARTISTLB.png,,,,,,,,,m,1,0.6591,,,,,,,,0,12,12,61,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1001,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,GRAIN,HB,z,y,./images/GRAINHB.png,,,,,,,,,m,0,1.1001,,,,,,,,0,13,13,159,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6348,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,FERRY,HB,m,y,./images/FERRYHB.png,,,,,,,,,m,1,0.6348,,,,,,,,0,14,14,57,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7498,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,PASTA,C,z,y,./images/PASTA.png,,,,,,,,,z,1,0.7498,,,,,,,,0,15,15,89,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7959,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,FLESH,HB,m,y,./images/FLESHHB.png,,,,,,,,,z,0,0.7959,,,,,,,,0,16,16,24,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1817,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,,z,0,1.1817,,,,,,,,0,17,17,64,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1497,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,VALLEY,C,m,y,./images/VALLEY.png,,,,,,,,,m,1,1.1497,,,,,,,,0,18,18,68,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0497,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,BABOON,LB,z,y,./images/BABOONLB.png,,,,,,,,,m,0,1.0497,,,,,,,,0,19,19,142,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9054,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CARPET,C,z,y,./images/CARPET.png,,,,,,,,,z,1,0.9054,,,,,,,,0,20,20,137,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6574,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,STEAK,LB,m,y,./images/STEAKLB.png,,,,,,,,,m,1,0.6574,,,,,,,,0,21,21,31,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7191,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,PIMPLE,C,z,y,./images/PIMPLE.png,,,,,,,,,z,1,0.7191,,,,,,,,0,22,22,155,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6672,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,BUBBLE,C,m,y,./images/BUBBLE.png,,,,,,,,,m,1,0.6672,,,,,,,,0,23,23,71,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8683,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,SWEAT,HB,z,y,./images/SWEATHB.png,,,,,,,,,z,1,0.8683,,,,,,,,0,24,24,150,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9091,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,SAILOR,LB,z,y,./images/SAILORLB.png,,,,,,,,,z,1,0.9091,,,,,,,,0,25,25,151,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9628,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,,,m,0,0.9628,,,,,,,,0,26,26,104,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6406,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,BUNNY,LB,m,y,./images/BUNNYLB.png,,,,,,,,,m,1,0.6406,,,,,,,,0,27,27,13,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1549,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,NOOSE,HB,z,y,./images/NOOSEHB.png,,,,,,,,,z,1,1.1549,,,,,,,,0,28,28,156,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6126,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CHERRY,HB,m,y,./images/CHERRYHB.png,,,,,,,,,m,1,0.6126,,,,,,,,0,29,29,54,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6322,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,WHEEL,C,m,y,./images/WHEEL.png,,,,,,,,,m,1,1.6322,,,,,,,,0,30,30,77,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4498,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,STAIN,HB,m,y,./images/STAINHB.png,,,,,,,,,m,1,1.4498,,,,,,,,0,31,31,6,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6394,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,POKER,LB,m,y,./images/POKERLB.png,,,,,,,,,m,1,0.6394,,,,,,,,0,32,32,67,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7876,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,LIZARD,C,z,y,./images/LIZARD.png,,,,,,,,,z,1,0.7876,,,,,,,,0,33,33,128,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8202,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,SQUARE,HB,z,y,./images/SQUAREHB.png,,,,,,,,,z,1,0.8202,,,,,,,,0,34,34,90,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,WRIST,LB,z,y,./images/WRISTLB.png,,,,,,,,,z,1,0.75,,,,,,,,0,35,35,109,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8876,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,CRUST,LB,z,y,./images/CRUSTLB.png,,,,,,,,,z,1,0.8876,,,,,,,,0,36,36,163,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9171,0,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,LADDER,C,z,y,./images/LADDER.png,,,,,,,,,m,0,0.9171,,,,,,,,0,37,37,122,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.617,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,ARROW,HB,m,y,./images/ARROWHB.png,,,,,,,,,m,1,0.617,,,,,,,,0,38,38,69,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,WAGON,LB,m,y,./images/WAGONLB.png,,,,,,,,,m,1,0.6504,,,,,,,,0,39,39,7,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5949,1,,,,,,,,,,,,,,,,,,,,,,,,-0.016219618,-0.311909722,0,0,0,,,,,,,LAGOON,C,m,y,./images/LAGOON.png,,,,,,,,,m,1,0.5949,,,,,,,,0,40,40,47,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7058,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,1,0,0,,,,,,,JUMPER,C,m,y,./images/JUMPER.png,break_done_button,,,,,,,,m,1,0.7058,,,,,,,,0,41,41,74,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.7325,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MALLET,C,z,y,./images/MALLET.png,,,,,,,,,z,1,1.7325,,,,,,,,0,42,42,134,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7072,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,DRILL,HB,m,y,./images/DRILLHB.png,,,,,,,,,m,1,0.7072,,,,,,,,0,43,43,81,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8275,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MUSCLE,LB,z,y,./images/MUSCLELB.png,,,,,,,,,z,1,0.8275,,,,,,,,0,44,44,88,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3529,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,PAINT,LB,z,y,./images/PAINTLB.png,,,,,,,,,m,0,1.3529,,,,,,,,0,45,45,91,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0549,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,WEASEL,C,z,y,./images/WEASEL.png,,,,,,,,,m,0,1.0549,,,,,,,,0,46,46,164,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SHIELD,HB,m,y,./images/SHIELDHB.png,,,,,,,,,m,1,0.6,,,,,,,,0,47,47,48,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6865,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,TIGER,LB,m,y,./images/TIGERLB.png,,,,,,,,,z,0,0.6865,,,,,,,,0,48,48,37,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4666,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,TOWEL,LB,m,y,./images/TOWELLB.png,,,,,,,,,z,0,1.4666,,,,,,,,0,49,49,1,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,GRANNY,C,m,y,./images/GRANNY.png,,,,,,,,,m,1,0.634,,,,,,,,0,50,50,20,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9551,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,CHAIN,HB,m,y,./images/CHAINHB.png,,,,,,,,,m,1,0.9551,,,,,,,,0,51,51,42,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6933,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SUNSET,LB,z,y,./images/SUNSETLB.png,,,,,,,,,z,1,0.6933,,,,,,,,0,52,52,166,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6848,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MEDAL,C,m,y,./images/MEDAL.png,,,,,,,,,m,1,0.6848,,,,,,,,0,53,53,11,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8486,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,BURIAL,C,z,y,./images/BURIAL.png,,,,,,,,,z,1,0.8486,,,,,,,,0,54,54,143,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1484,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SNAKE,LB,m,y,./images/SNAKELB.png,,,,,,,,,m,1,1.1484,,,,,,,,0,55,55,40,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6637,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,BROOM,HB,m,y,./images/BROOMHB.png,,,,,,,,,m,1,0.6637,,,,,,,,0,56,56,78,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8195,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MOTOR,LB,z,y,./images/MOTORLB.png,,,,,,,,,z,1,0.8195,,,,,,,,0,57,57,97,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8441,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,RAZOR,LB,m,y,./images/RAZORLB.png,,,,,,,,,m,1,0.8441,,,,,,,,0,58,58,34,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.7488,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,SCREW,HB,z,y,./images/SCREWHB.png,,,,,,,,,m,0,1.7488,,,,,,,,0,59,59,108,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5953,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MONKEY,HB,m,y,./images/MONKEYHB.png,,,,,,,,,m,1,0.5953,,,,,,,,0,60,60,45,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8981,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,PISTOL,C,m,y,./images/PISTOL.png,,,,,,,,,z,0,0.8981,,,,,,,,0,61,61,29,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6338,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,WALNUT,HB,m,y,./images/WALNUTHB.png,,,,,,,,,m,1,0.6338,,,,,,,,0,62,62,0,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6525,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,HAMMER,HB,m,y,./images/HAMMERHB.png,,,,,,,,,m,1,0.6525,,,,,,,,0,63,63,75,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6699,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,MUMMY,LB,m,y,./images/MUMMYLB.png,,,,,,,,,m,1,0.6699,,,,,,,,0,64,64,46,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.274,0,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,CEMENT,C,z,y,./images/CEMENT.png,,,,,,,,,m,0,1.274,,,,,,,,0,65,65,158,1
,,,,,,,,,,,,,,,,,198967,18,2022-01-28_19h31.46.631,lexical_decision_task_DD_L5,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7346,1,,,,,,,,,,,,,,,,,,,,,,,,0.019275174,-0.387634549,0,0,0,,,,,,,TORCH,C,z,y,./images/TORCH.png,,,,,,,,,z,1,0.7346,,,,,,,,0,66,66,152,1
