key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6004,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STRING,C,z,y,./images/STRING.png,,,,,,,,,m,0,0.6004,,,,,,,,0,3,3,125,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7675,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,CHERRY,HB,m,y,./images/CHERRYHB.png,,,,,,,,,m,1,0.7675,,,,,,,,0,4,4,54,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.884,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,CARPET,C,z,y,./images/CARPET.png,,,,,,,,,z,1,0.884,,,,,,,,0,5,5,137,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6995,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STEAK,LB,m,y,./images/STEAKLB.png,,,,,,,,,m,1,0.6995,,,,,,,,0,6,6,31,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1168,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,JUNGLE,C,z,y,./images/JUNGLE.png,,,,,,,,,m,0,1.1168,,,,,,,,0,7,7,167,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5341,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STORM,HB,z,y,./images/STORMHB.png,,,,,,,,,z,1,1.5341,,,,,,,,0,8,8,114,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0819,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,TIGER,LB,m,y,./images/TIGERLB.png,,,,,,,,,m,1,1.0819,,,,,,,,0,9,9,37,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.867,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,KITTEN,HB,z,y,./images/KITTENHB.png,,,,,,,,,z,1,0.867,,,,,,,,0,10,10,129,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2168,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,DONKEY,LB,m,y,./images/DONKEYLB.png,,,,,,,,,z,0,1.2168,,,,,,,,0,11,11,19,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5996,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,PEARL,LB,z,y,./images/PEARLLB.png,,,,,,,,,m,0,0.5996,,,,,,,,0,12,12,130,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.4839,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,PLANK,LB,z,y,./images/PLANKLB.png,,,,,,,,,z,1,1.4839,,,,,,,,0,13,13,85,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3503,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,PURSE,C,z,y,./images/PURSE.png,,,,,,,,,z,1,1.3503,,,,,,,,0,14,14,146,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.1165,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BERRY,C,z,y,./images/BERRY.png,,,,,,,,,m,0,2.1165,,,,,,,,0,15,15,131,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,DANCER,HB,m,y,./images/DANCERHB.png,,,,,,,,,m,1,1.6,,,,,,,,0,16,16,21,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.2331,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,,m,1,2.2331,,,,,,,,0,17,17,64,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8666,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,GRAIN,HB,z,y,./images/GRAINHB.png,,,,,,,,,z,1,0.8666,,,,,,,,0,18,18,159,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3322,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,GRANNY,C,m,y,./images/GRANNY.png,,,,,,,,,m,1,1.3322,,,,,,,,0,19,19,20,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1016,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,MIRROR,HB,z,y,./images/MIRRORHB.png,,,,,,,,,z,1,1.1016,,,,,,,,0,20,20,147,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.6986,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,SCREW,HB,z,y,./images/SCREWHB.png,,,,,,,,,z,1,1.6986,,,,,,,,0,21,21,108,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1335,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,POODLE,HB,z,y,./images/POODLEHB.png,,,,,,,,,z,1,1.1335,,,,,,,,0,22,22,165,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7664,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,CLOTH,C,m,y,./images/CLOTH.png,,,,,,,,,m,1,0.7664,,,,,,,,0,23,23,23,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0997,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,FENCE,C,m,y,./images/FENCE.png,,,,,,,,,m,1,1.0997,,,,,,,,0,24,24,14,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.7331,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,ARROW,HB,m,y,./images/ARROWHB.png,,,,,,,,,m,1,2.7331,,,,,,,,0,25,25,69,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5838,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,RULER,LB,m,y,./images/RULERLB.png,,,,,,,,,m,1,1.5838,,,,,,,,0,26,26,79,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.0328,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BIRTH,LB,z,y,./images/BIRTHLB.png,,,,,,,,,z,1,3.0328,,,,,,,,0,27,27,121,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.5836,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STREAM,C,m,y,./images/STREAM.png,,,,,,,,,m,1,2.5836,,,,,,,,0,28,28,41,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,4.601,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,FARMER,C,z,y,./images/FARMER.png,,,,,,,,,m,0,4.601,,,,,,,,0,29,29,149,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6173,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,HOCKEY,C,m,y,./images/HOCKEY.png,,,,,,,,,m,1,0.6173,,,,,,,,0,30,30,32,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.7168,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STATUE,HB,m,y,./images/STATUEHB.png,,,,,,,,,m,1,3.7168,,,,,,,,0,31,31,66,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6332,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,LLAMA,C,m,y,./images/LLAMA.png,,,,,,,,,m,1,0.6332,,,,,,,,0,32,32,35,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BISHOP,LB,m,y,./images/BISHOPLB.png,,,,,,,,,m,1,0.5504,,,,,,,,0,33,33,49,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7988,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,STAIN,HB,m,y,./images/STAINHB.png,,,,,,,,,m,1,0.7988,,,,,,,,0,34,34,6,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7335,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,FOLDER,HB,z,y,./images/FOLDERHB.png,,,,,,,,,z,1,0.7335,,,,,,,,0,35,35,126,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8008,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,MEDAL,C,m,y,./images/MEDAL.png,,,,,,,,,m,1,0.8008,,,,,,,,0,36,36,11,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.1498,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,SLOPE,HB,m,y,./images/SLOPEHB.png,,,,,,,,,m,1,2.1498,,,,,,,,0,37,37,30,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BARREL,C,z,y,./images/BARREL.png,,,,,,,,,m,0,1,,,,,,,,0,38,38,116,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8015,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BELLY,LB,z,y,./images/BELLYLB.png,,,,,,,,,z,1,0.8015,,,,,,,,0,39,39,94,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0513,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,BABOON,LB,z,y,./images/BABOONLB.png,,,,,,,,,z,1,1.0513,,,,,,,,0,40,40,142,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.5665,1,,,,,,,,,,,,,,,,,,,,,,,,-0.009259259,-0.416666667,1,0,0,,,,,,,WRIST,LB,z,y,./images/WRISTLB.png,break_done_button,,,,,,,,z,1,2.5665,,,,,,,,0,41,41,109,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.8358,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,JELLY,LB,z,y,./images/JELLYLB.png,,,,,,,,,z,1,2.8358,,,,,,,,0,42,42,148,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7348,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,TOMATO,HB,z,y,./images/TOMATOHB.png,,,,,,,,,z,1,0.7348,,,,,,,,0,43,43,84,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0156,0,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,BANNER,LB,z,y,./images/BANNERLB.png,,,,,,,,,m,0,1.0156,,,,,,,,0,44,44,136,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8168,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,TULIP,C,z,y,./images/TULIP.png,,,,,,,,,z,1,0.8168,,,,,,,,0,45,45,92,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1658,0,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,ALLEY,LB,m,y,./images/ALLEYLB.png,,,,,,,,,z,0,1.1658,,,,,,,,0,46,46,55,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.6831,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,WEASEL,C,z,y,./images/WEASEL.png,,,,,,,,,z,1,2.6831,,,,,,,,0,47,47,164,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2848,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,NOOSE,HB,z,y,./images/NOOSEHB.png,,,,,,,,,z,1,1.2848,,,,,,,,0,48,48,156,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8842,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,,,z,1,0.8842,,,,,,,,0,49,49,104,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0165,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SQUARE,HB,z,y,./images/SQUAREHB.png,,,,,,,,,z,1,1.0165,,,,,,,,0,50,50,90,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3677,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,FALCON,LB,z,y,./images/FALCONLB.png,,,,,,,,,z,1,1.3677,,,,,,,,0,51,51,112,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6502,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SHIELD,HB,m,y,./images/SHIELDHB.png,,,,,,,,,m,1,0.6502,,,,,,,,0,52,52,48,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0001,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,PAINT,LB,z,y,./images/PAINTLB.png,,,,,,,,,z,1,1.0001,,,,,,,,0,53,53,91,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.7195,0,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,COUCH,C,z,y,./images/COUCH.png,,,,,,,,,m,0,1.7195,,,,,,,,0,54,54,161,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.4818,0,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,KIDNEY,HB,z,y,./images/KIDNEYHB.png,,,,,,,,,m,0,3.4818,,,,,,,,0,55,55,105,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9852,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,MOOSE,HB,z,y,./images/MOOSEHB.png,,,,,,,,,z,1,0.9852,,,,,,,,0,56,56,141,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.3828,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SAUCE,HB,m,y,./images/SAUCEHB.png,,,,,,,,,m,1,2.3828,,,,,,,,0,57,57,51,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,ENGINE,C,m,y,./images/ENGINE.png,,,,,,,,,m,1,0.8166,,,,,,,,0,58,58,38,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.8497,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,BEARD,C,z,y,./images/BEARD.png,,,,,,,,,z,1,1.8497,,,,,,,,0,59,59,86,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6017,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,BROOM,HB,m,y,./images/BROOMHB.png,,,,,,,,,m,1,0.6017,,,,,,,,0,60,60,78,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,3.4351,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,WALNUT,HB,m,y,./images/WALNUTHB.png,,,,,,,,,m,1,3.4351,,,,,,,,0,61,61,0,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9334,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,RAZOR,LB,m,y,./images/RAZORLB.png,,,,,,,,,m,1,0.9334,,,,,,,,0,62,62,34,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1487,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,POSTER,C,m,y,./images/POSTER.png,,,,,,,,,m,1,1.1487,,,,,,,,0,63,63,53,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6169,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,TWINS,HB,z,y,./images/TWINSHB.png,,,,,,,,,z,1,0.6169,,,,,,,,0,64,64,144,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,4.7336,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,RHINO,HB,z,y,./images/RHINOHB.png,,,,,,,,,z,1,4.7336,,,,,,,,0,65,65,93,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8158,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,BOXER,LB,m,y,./images/BOXERLB.png,,,,,,,,,m,1,0.8158,,,,,,,,0,66,66,4,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1175,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,CHAIN,HB,m,y,./images/CHAINHB.png,,,,,,,,,m,1,1.1175,,,,,,,,0,67,67,42,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7657,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,WHISKY,C,m,y,./images/WHISKY.png,,,,,,,,,m,1,0.7657,,,,,,,,0,68,68,83,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.0321,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,SAUNA,HB,m,y,./images/SAUNAHB.png,,,,,,,,,m,1,2.0321,,,,,,,,0,69,69,33,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7832,1,,,,,,,,,,,,,,,,,,,,,,,,0.29537037,-0.463888889,0,0,0,,,,,,,CRUST,LB,z,y,./images/CRUSTLB.png,,,,,,,,,z,1,0.7832,,,,,,,,0,70,70,163,1
