key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.6466,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,PISTOL,HB,m,y,./images/PISTOLHB.png,,,,,,,,m,1,2.6466,,,,,,,,0,0,0,29,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8308,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,m,1,0.8308,,,,,,,,0,1,1,68,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6632,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,HOCKEY,HB,m,y,./images/HOCKEYHB.png,,,,,,,,m,1,0.6632,,,,,,,,0,2,2,32,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7192,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,FALCON,C,z,y,./images/FALCON.png,,,,,,,,z,1,0.7192,,,,,,,,0,3,3,112,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9941,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,m,1,0.9941,,,,,,,,0,4,4,76,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8221,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,CRUMB,HB,z,y,./images/CRUMBHB.png,,,,,,,,z,1,0.8221,,,,,,,,0,5,5,113,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8012,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,z,1,0.8012,,,,,,,,0,6,6,85,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.826,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,z,1,0.826,,,,,,,,0,7,7,150,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6597,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,BEARD,HB,z,y,./images/BEARDHB.png,,,,,,,,z,1,0.6597,,,,,,,,0,8,8,86,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1847,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,CLOUD,HB,m,y,./images/CLOUDHB.png,,,,,,,,m,1,1.1847,,,,,,,,0,9,9,26,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8222,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,CRATER,LB,m,y,./images/CRATERLB.png,,,,,,,,m,1,0.8222,,,,,,,,0,10,10,3,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5858,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,SAUNA,LB,m,y,./images/SAUNALB.png,,,,,,,,m,1,0.5858,,,,,,,,0,11,11,33,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7314,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,BANANA,C,m,y,./images/BANANA.png,,,,,,,,m,1,0.7314,,,,,,,,0,12,12,70,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6197,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,BUBBLE,HB,m,y,./images/BUBBLEHB.png,,,,,,,,m,1,0.6197,,,,,,,,0,13,13,71,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7385,1,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,WEASEL,HB,z,y,./images/WEASELHB.png,,,,,,,,z,1,0.7385,,,,,,,,0,14,14,164,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6316,0,,,,,,,,,,,,,,,,,,,,,,,,,0.079969618,-0.435881076,0,0,0,,,,,,,CEMENT,HB,z,y,./images/CEMENTHB.png,,,,,,,,m,0,0.6316,,,,,,,,0,15,15,158,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.4883,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,BUTTER,LB,m,y,./images/BUTTERLB.png,,,,,,,,m,1,2.4883,,,,,,,,0,16,16,27,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6364,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,m,0,0.6364,,,,,,,,0,17,17,103,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7314,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,SHELF,LB,z,y,./images/SHELFLB.png,,,,,,,,m,0,0.7314,,,,,,,,0,18,18,123,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6362,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,m,1,0.6362,,,,,,,,0,19,19,49,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6143,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,m,0,0.6143,,,,,,,,0,20,20,141,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0215,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,ARTIST,C,m,y,./images/ARTIST.png,,,,,,,,m,1,1.0215,,,,,,,,0,21,21,61,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5326,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,FOLDER,LB,z,y,./images/FOLDERLB.png,,,,,,,,z,1,0.5326,,,,,,,,0,22,22,126,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5855,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,TRIPOD,LB,z,y,./images/TRIPODLB.png,,,,,,,,z,1,0.5855,,,,,,,,0,23,23,138,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1186,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,z,0,1.1186,,,,,,,,0,24,24,15,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6007,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,m,1,0.6007,,,,,,,,0,25,25,36,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7162,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,PICKLE,HB,z,y,./images/PICKLEHB.png,,,,,,,,z,1,0.7162,,,,,,,,0,26,26,98,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6505,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,CANDLE,C,z,y,./images/CANDLE.png,,,,,,,,z,1,0.6505,,,,,,,,0,27,27,145,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5199,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,DONKEY,C,m,y,./images/DONKEY.png,,,,,,,,m,1,0.5199,,,,,,,,0,28,28,19,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4857,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,COOKER,LB,z,y,./images/COOKERLB.png,,,,,,,,m,0,0.4857,,,,,,,,0,29,29,153,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5695,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,FINGER,LB,z,y,./images/FINGERLB.png,,,,,,,,z,1,0.5695,,,,,,,,0,30,30,87,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5842,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,WHISKY,HB,m,y,./images/WHISKYHB.png,,,,,,,,m,1,0.5842,,,,,,,,0,31,31,83,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4549,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,FENCE,HB,m,y,./images/FENCEHB.png,,,,,,,,m,1,0.4549,,,,,,,,0,32,32,14,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2878,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,z,1,0.2878,,,,,,,,0,33,33,100,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1306,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,GREASE,LB,z,y,./images/GREASELB.png,,,,,,,,m,0,0.1306,,,,,,,,0,34,34,99,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7345,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,z,1,0.7345,,,,,,,,0,35,35,130,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6541,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,m,1,0.6541,,,,,,,,0,36,36,62,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6642,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,z,0,0.6642,,,,,,,,0,37,37,55,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7505,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,BUNNY,C,m,y,./images/BUNNY.png,,,,,,,,m,1,0.7505,,,,,,,,0,38,38,13,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6328,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,m,1,0.6328,,,,,,,,0,39,39,25,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.607,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.075910909,-0.079427083,0,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,z,1,0.607,,,,,,,,0,40,40,135,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6666,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,space,,,,,,BOXER,C,m,y,./images/BOXER.png,,721.0621,,,,,,m,1,0.6666,,,,,,,,0,41,41,4,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7362,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,z,0,1.7362,,,,,,,,0,42,42,24,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2487,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,CHAIN,LB,m,y,./images/CHAINLB.png,,,,,,,,z,0,1.2487,,,,,,,,0,43,43,42,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7891,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,PACKET,HB,z,y,./images/PACKETHB.png,,,,,,,,z,1,0.7891,,,,,,,,0,44,44,140,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5825,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,z,0,0.5825,,,,,,,,0,45,45,37,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7306,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,DESERT,C,m,y,./images/DESERT.png,,,,,,,,m,1,0.7306,,,,,,,,0,46,46,52,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6014,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,m,0,0.6014,,,,,,,,0,47,47,147,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,m,1,0.5821,,,,,,,,0,48,48,40,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4181,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,m,0,0.4181,,,,,,,,0,49,49,131,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1756,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,PAINT,C,z,y,./images/PAINT.png,,,,,,,,z,1,0.1756,,,,,,,,0,50,50,91,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3995,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,z,1,0.3995,,,,,,,,0,51,51,102,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3013,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,CLOWN,C,m,y,./images/CLOWN.png,,,,,,,,m,1,0.3013,,,,,,,,0,52,52,22,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4235,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BELLY,C,z,y,./images/BELLY.png,,,,,,,,z,1,0.4235,,,,,,,,0,53,53,94,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1038,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,RHINO,LB,z,y,./images/RHINOLB.png,,,,,,,,m,0,0.1038,,,,,,,,0,54,54,93,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3493,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,z,0,0.3493,,,,,,,,0,55,55,34,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5341,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,FERRY,LB,m,y,./images/FERRYLB.png,,,,,,,,m,1,0.5341,,,,,,,,0,56,56,57,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5996,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,NOOSE,LB,z,y,./images/NOOSELB.png,,,,,,,,m,0,0.5996,,,,,,,,0,57,57,156,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4187,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BAKER,LB,m,y,./images/BAKERLB.png,,,,,,,,z,0,0.4187,,,,,,,,0,58,58,63,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.652,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,INFANT,C,z,y,./images/INFANT.png,,,,,,,,m,0,0.652,,,,,,,,0,59,59,160,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4875,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,STAIN,LB,m,y,./images/STAINLB.png,,,,,,,,m,1,0.4875,,,,,,,,0,60,60,6,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.1348,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,z,1,0.1348,,,,,,,,0,61,61,124,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0718,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,z,0,0.0718,,,,,,,,0,62,62,51,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2534,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,m,0,0.2534,,,,,,,,0,63,63,116,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.0749,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,POKER,C,m,y,./images/POKER.png,,,,,,,,z,0,0.0749,,,,,,,,0,64,64,67,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.2343,0,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,z,0,0.2343,,,,,,,,0,65,65,73,1
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2345,1,,,,,,,,,,,,,,,,,,,,,,,,,0.069691675,-0.339695411,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,m,1,1.2345,,,,,,,,0,66,66,59,1
