key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7653,1,,,,,,,,,,,,,,,0,0.606481639,-0.33055558,1,0,0,0.7653,button_right_main,0.533333376,-0.33055558,1,0,0,,0,165,165,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9689,0,,,,,,,,,,,,,,,0,0.491666708,-0.30462971,1,0,0,0.9689,button_right_main,0.491666708,-0.30462971,1,0,0,,0,166,166,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.9814,1,,,,,,,,,,,,,,,0,0.428703743,-0.311111135,1,0,0,1.9814,button_right_main,0.428703743,-0.311111135,1,0,0,,0,167,167,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,
,-0.027777752,-0.409259286,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.007407491,-0.388888915,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.040740825,-0.359259285,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.436111151,-0.257407486,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,1.7906,,,,,,,,,,,,,,
,0.023148175,-0.394444471,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,2.761,1,,,,,,,,,,,,,,,,,,,,,,,-0.357407392,-0.334259284,1,0,0,,,,,,,STREAM,C,z,y,./images/STREAM.png,,,,,,,,,0,-0.357407392,-0.334259284,1,0,0,2.761,button_left_test,0,0,0,125,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.2638,1,,,,,,,,,,,,,,,,,,,,,,,-0.318518502,-0.293518599,1,0,0,,,,,,,GLOVE,LB,z,y,./images/GLOVELB.png,,,,,,,,,0,-0.318518502,-0.293518599,1,0,0,1.2638,button_left_test,0,1,1,157,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.4976,1,,,,,,,,,,,,,,,,,,,,,,,0.387037075,-0.284259283,1,0,0,,,,,,,PEACH,C,m,y,./images/PEACH.png,,,,,,,,,0,0.387037075,-0.284259283,1,0,0,1.4976,button_right_test,0,2,2,35,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,3.0972,0,,,,,,,,,,,,,,,,,,,,,,,0.531481524,-0.303703728,1,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,,,0,0.531481524,-0.303703728,1,0,0,3.0972,button_right_test,0,3,3,123,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.2981,1,,,,,,,,,,,,,,,,,,,,,,,-0.313888872,-0.319444469,1,0,0,,,,,,,STOVE,C,z,y,./images/STOVE.png,,,,,,,,,0,-0.313888872,-0.319444469,1,0,0,1.2981,button_left_test,0,4,4,86,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5478,1,,,,,,,,,,,,,,,,,,,,,,,0.505555597,-0.274074154,1,0,0,,,,,,,SQUARE,HB,m,y,./images/SQUAREHB.png,,,,,,,,,0,0.505555597,-0.274074154,1,0,0,1.5478,button_right_test,0,5,5,6,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8841,1,,,,,,,,,,,,,,,,,,,,,,,-0.387962948,-0.292592616,1,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,,,0,-0.387962948,-0.292592616,1,0,0,0.8841,button_left_test,0,6,6,151,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1481,1,,,,,,,,,,,,,,,,,,,,,,,-0.363888873,-0.30462971,1,0,0,,,,,,,STEAK,LB,z,y,./images/STEAKLB.png,,,,,,,,,0,-0.363888873,-0.30462971,1,0,0,1.1481,button_left_test,0,7,7,115,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.9124,0,,,,,,,,,,,,,,,,,,,,,,,0.555555599,-0.332407489,1,0,0,,,,,,,CASINO,LB,z,y,./images/CASINOLB.png,,,,,,,,,0,0.555555599,-0.332407489,1,0,0,1.9124,button_right_test,0,8,8,112,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5115,0,,,,,,,,,,,,,,,,,,,,,,,0.36759263,-0.314814839,1,0,0,,,,,,,TIGER,LB,z,y,./images/TIGERLB.png,,,,,,,,,0,0.36759263,-0.314814839,1,0,0,1.5115,button_right_test,0,9,9,121,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7151,1,,,,,,,,,,,,,,,,,,,,,,,0.383333371,-0.30555558,1,0,0,,,,,,,CRUMB,C,m,y,./images/CRUMB.png,,,,,,,,,0,0.383333371,-0.30555558,1,0,0,0.7151,button_right_test,0,10,10,29,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5147,1,,,,,,,,,,,,,,,,,,,,,,,-0.404629615,-0.296296377,1,0,0,,,,,,,BLOKE,HB,z,y,./images/BLOKEHB.png,,,,,,,,,0,-0.404629615,-0.296296377,1,0,0,1.5147,button_left_test,0,11,11,96,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8807,1,,,,,,,,,,,,,,,,,,,,,,,0.482407448,-0.267592615,1,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,,,0,0.482407448,-0.267592615,1,0,0,0.8807,button_right_test,0,12,12,16,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9314,1,,,,,,,,,,,,,,,,,,,,,,,0.417592632,-0.281481505,1,0,0,,,,,,,PIMPLE,C,m,y,./images/PIMPLE.png,,,,,,,,,0,0.417592632,-0.281481505,1,0,0,0.9314,button_right_test,0,13,13,71,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6652,1,,,,,,,,,,,,,,,,,,,,,,,0.434259299,-0.33981484,1,0,0,,,,,,,WEASEL,C,m,y,./images/WEASEL.png,,,,,,,,,0,0.434259299,-0.33981484,1,0,0,0.6652,button_right_test,0,14,14,80,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.2974,0,,,,,,,,,,,,,,,,,,,,,,,0.384259297,-0.294444468,1,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,,,0,0.384259297,-0.294444468,1,0,0,1.2974,button_right_test,0,15,15,104,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3479,1,,,,,,,,,,,,,,,,,,,,,,,-0.297222205,-0.327777802,1,0,0,,,,,,,STAIN,HB,z,y,./images/STAINHB.png,,,,,,,,,0,-0.297222205,-0.327777802,1,0,0,1.3479,button_left_test,0,16,16,90,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5481,1,,,,,,,,,,,,,,,,,,,,,,,-0.379629614,-0.313888913,1,0,0,,,,,,,MAMMAL,C,z,y,./images/MAMMAL.png,,,,,,,,,0,-0.379629614,-0.313888913,1,0,0,1.5481,button_left_test,0,17,17,146,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8477,1,,,,,,,,,,,,,,,,,,,,,,,0.409259298,-0.290740821,1,0,0,,,,,,,TULIP,C,m,y,./images/TULIP.png,,,,,,,,,0,0.409259298,-0.290740821,1,0,0,0.8477,button_right_test,0,18,18,8,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7145,0,,,,,,,,,,,,,,,,,,,,,,,0.388888927,-0.319444469,1,0,0,,,,,,,WAGON,LB,z,y,./images/WAGONLB.png,,,,,,,,,0,0.388888927,-0.319444469,1,0,0,0.7145,button_right_test,0,19,19,91,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0647,0,,,,,,,,,,,,,,,,,,,,,,,0.510185227,-0.329629711,1,0,0,,,,,,,FERRY,HB,z,y,./images/FERRYHB.png,,,,,,,,,0,0.510185227,-0.329629711,1,0,0,1.0647,button_right_test,0,20,20,141,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8458,1,,,,,,,,,,,,,,,,,,,,,,,0.362963,-0.336111136,1,0,0,,,,,,,DOUGH,LB,m,y,./images/DOUGHLB.png,,,,,,,,,0,0.362963,-0.336111136,1,0,0,0.8458,button_right_test,0,21,21,19,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8006,1,,,,,,,,,,,,,,,,,,,,,,,0.327777814,-0.288888912,1,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,,,0,0.327777814,-0.288888912,1,0,0,0.8006,button_right_test,0,22,22,40,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6483,1,,,,,,,,,,,,,,,,,,,,,,,0.277777813,-0.281481505,1,0,0,,,,,,,JAGUAR,HB,m,y,./images/JAGUARHB.png,,,,,,,,,0,0.277777813,-0.281481505,1,0,0,0.6483,button_right_test,0,23,23,18,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8487,0,,,,,,,,,,,,,,,,,,,,,,,0.310185221,-0.277777801,1,0,0,,,,,,,MONKEY,HB,z,y,./images/MONKEYHB.png,,,,,,,,,0,0.310185221,-0.277777801,1,0,0,0.8487,button_right_test,0,24,24,129,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0305,0,,,,,,,,,,,,,,,,,,,,,,,0.262962997,-0.279629709,1,0,0,,,,,,,DONKEY,LB,z,y,./images/DONKEYLB.png,,,,,,,,,0,0.262962997,-0.279629709,1,0,0,1.0305,button_right_test,0,25,25,103,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.831,0,,,,,,,,,,,,,,,,,,,,,,,0.325000036,-0.294444468,1,0,0,,,,,,,PILOT,C,z,y,./images/PILOT.png,,,,,,,,,0,0.325000036,-0.294444468,1,0,0,0.831,button_right_test,0,26,26,134,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.8304,1,,,,,,,,,,,,,,,,,,,,,,,-0.360185169,-0.257407486,1,0,0,,,,,,,FENCE,C,z,y,./images/FENCE.png,,,,,,,,,0,-0.360185169,-0.257407486,1,0,0,1.8304,button_left_test,0,27,27,98,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.6483,0,,,,,,,,,,,,,,,,,,,,,,,0.409259298,-0.361111137,1,0,0,,,,,,,VALLEY,C,z,y,./images/VALLEY.png,,,,,,,,,0,0.409259298,-0.361111137,1,0,0,1.6483,button_right_test,0,28,28,152,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0977,1,,,,,,,,,,,,,,,,,,,,,,,0.275925961,-0.280555579,1,0,0,,,,,,,COOKER,HB,m,y,./images/COOKERHB.png,,,,,,,,,0,0.275925961,-0.280555579,1,0,0,1.0977,button_right_test,0,29,29,69,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7979,1,,,,,,,,,,,,,,,,,,,,,,,0.424074113,-0.290740821,1,0,0,,,,,,,LADDER,C,m,y,./images/LADDER.png,,,,,,,,,0,0.424074113,-0.290740821,1,0,0,0.7979,button_right_test,0,30,30,38,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1645,1,,,,,,,,,,,,,,,,,,,,,,,-0.279629611,-0.302777802,1,0,0,,,,,,,BISHOP,LB,z,y,./images/BISHOPLB.png,,,,,,,,,0,-0.279629611,-0.302777802,1,0,0,1.1645,button_left_test,0,31,31,133,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0846,1,,,,,,,,,,,,,,,,,,,,,,,-0.464814802,-0.302777802,1,0,0,,,,,,,HOCKEY,C,z,y,./images/HOCKEY.png,,,,,,,,,0,-0.464814802,-0.302777802,1,0,0,1.0846,button_left_test,0,32,32,116,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7977,1,,,,,,,,,,,,,,,,,,,,,,,0.399074112,-0.325000025,1,0,0,,,,,,,BERRY,C,m,y,./images/BERRY.png,,,,,,,,,0,0.399074112,-0.325000025,1,0,0,0.7977,button_right_test,0,33,33,47,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1647,1,,,,,,,,,,,,,,,,,,,,,,,-0.2685185,-0.306481506,1,0,0,,,,,,,LLAMA,C,z,y,./images/LLAMA.png,,,,,,,,,0,-0.2685185,-0.306481506,1,0,0,1.1647,button_left_test,0,34,34,119,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8977,1,,,,,,,,,,,,,,,,,,,,,,,0.392592631,-0.308333357,1,0,0,,,,,,,PLANK,LB,m,y,./images/PLANKLB.png,,,,,,,,,0,0.392592631,-0.308333357,1,0,0,0.8977,button_right_test,0,35,35,1,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.6146,1,,,,,,,,,,,,,,,,,,,,,,,0.311111147,-0.335185267,1,0,0,,,,,,,CANDLE,LB,m,y,./images/CANDLELB.png,,,,,,,,,0,0.311111147,-0.335185267,1,0,0,1.6146,button_right_test,0,36,36,61,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3961,0,,,,,,,,,,,,,,,,,,,,,,,0.546296339,-0.30462971,1,0,0,,,,,,,JUMPER,C,z,y,./images/JUMPER.png,,,,,,,,,0,0.546296339,-0.30462971,1,0,0,1.3961,button_right_test,0,37,37,158,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1149,1,,,,,,,,,,,,,,,,,,,,,,,0.32407411,-0.258333356,1,0,0,,,,,,,SAILOR,LB,m,y,./images/SAILORLB.png,,,,,,,,,0,0.32407411,-0.258333356,1,0,0,1.1149,button_right_test,0,38,38,67,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0649,1,,,,,,,,,,,,,,,,,,,,,,,0.363888926,-0.309259283,1,0,0,,,,,,,KITTEN,HB,m,y,./images/KITTENHB.png,,,,,,,,,0,0.363888926,-0.309259283,1,0,0,1.0649,button_right_test,0,39,39,45,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8644,1,,,,,,,,,,,,,,,,,,,,,,,-0.287037019,-0.30555558,1,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,,,0,-0.287037019,-0.30555558,1,0,0,0.8644,button_left_test,0,40,40,148,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.048,1,,,,,,,,,,,,,,,,,,,,,,,-0.03055553,-0.424074158,1,0,0,,,,,,,BAMBOO,C,z,y,./images/BAMBOO.png,break_done_button,,,,,,,,0,-0.39444443,-0.277777801,1,0,0,1.048,button_left_test,0,41,41,89,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.4813,0,,,,,,,,,,,,,,,,,,,,,,,0.247222256,-0.295370394,1,0,0,,,,,,,CLOTH,C,z,y,./images/CLOTH.png,,,,,,,,,0,0.247222256,-0.295370394,1,0,0,1.4813,button_right_test,0,42,42,107,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,2.5617,1,,,,,,,,,,,,,,,,,,,,,,,-0.59351851,-0.311111135,1,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,,,0,-0.59351851,-0.311111135,1,0,0,2.5617,button_left_test,0,43,43,163,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0338,1,,,,,,,,,,,,,,,,,,,,,,,-0.402777763,-0.345370396,1,0,0,,,,,,,PLANET,C,z,y,./images/PLANET.png,,,,,,,,,0,-0.402777763,-0.345370396,1,0,0,1.0338,button_left_test,0,44,44,164,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9294,1,,,,,,,,,,,,,,,,,,,,,,,0.337963,-0.317592617,1,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,,,0,0.337963,-0.317592617,1,0,0,0.9294,button_right_test,0,45,45,79,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1473,1,,,,,,,,,,,,,,,,,,,,,,,-0.443518477,-0.360185267,1,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,,0,-0.443518477,-0.360185267,1,0,0,1.1473,button_left_test,0,46,46,87,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7975,1,,,,,,,,,,,,,,,,,,,,,,,-0.255555537,-0.322222247,1,0,0,,,,,,,MEDAL,C,z,y,./images/MEDAL.png,,,,,,,,,0,-0.255555537,-0.322222247,1,0,0,0.7975,button_left_test,0,47,47,95,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7973,0,,,,,,,,,,,,,,,,,,,,,,,0.331481518,-0.317592617,1,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,,,0,0.331481518,-0.317592617,1,0,0,0.7973,button_right_test,0,48,48,147,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8814,0,,,,,,,,,,,,,,,,,,,,,,,0.350000037,-0.298148172,1,0,0,,,,,,,TOWEL,LB,z,y,./images/TOWELLB.png,,,,,,,,,0,0.350000037,-0.298148172,1,0,0,0.8814,button_right_test,0,49,49,85,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6626,1,,,,,,,,,,,,,,,,,,,,,,,0.451851892,-0.312037061,1,0,0,,,,,,,SNACK,LB,m,y,./images/SNACKLB.png,,,,,,,,,0,0.451851892,-0.312037061,1,0,0,0.6626,button_right_test,0,50,50,73,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9789,1,,,,,,,,,,,,,,,,,,,,,,,0.334259296,-0.312037061,1,0,0,,,,,,,BURIAL,C,m,y,./images/BURIAL.png,,,,,,,,,0,0.334259296,-0.312037061,1,0,0,0.9789,button_right_test,0,51,51,59,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.9648,0,,,,,,,,,,,,,,,,,,,,,,,0.546296339,-0.341666692,1,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,,,0,0.546296339,-0.341666692,1,0,0,0.9648,button_right_test,0,52,52,165,1
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8288,1,,,,,,,,,,,,,,,,,,,,,,,0.444444484,-0.338888914,1,0,0,,,,,,,SMOKER,C,m,y,./images/SMOKER.png,,,,,,,,,0,0.444444484,-0.338888914,1,0,0,0.8288,button_right_test,0,53,53,26,1
