key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,1.3489,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,z,1,1.3489,,,,,,,,0,3,3,113,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.7787,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,m,1,0.7787,,,,,,,,0,4,4,12,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,1.116,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,z,1,1.116,,,,,,,,0,5,5,115,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.8469,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,z,0,0.8469,,,,,,,,0,6,6,39,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,1.3144,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,z,1,1.3144,,,,,,,,0,7,7,123,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.655,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,z,1,0.655,,,,,,,,0,8,8,153,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.6041,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,z,1,0.6041,,,,,,,,0,9,9,137,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.5642,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,z,0,0.5642,,,,,,,,0,10,10,6,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.5853,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,FENCE,LB,z,m,./images/FENCELB.png,,,,,,,z,1,0.5853,,,,,,,,0,11,11,98,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.6157,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,m,0,0.6157,,,,,,,,0,12,12,162,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,m,1,0.532,,,,,,,,0,13,13,10,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,1.0995,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,z,1,1.0995,,,,,,,,0,14,14,120,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.5821,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,m,1,0.5821,,,,,,,,0,15,15,44,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2858,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,z,0,0.2858,,,,,,,,0,16,16,33,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2498,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,m,0,0.2498,,,,,,,,0,17,17,134,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.253,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,m,1,0.253,,,,,,,,0,18,18,63,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,m,1,0.2,,,,,,,,0,19,19,50,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.106,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,m,1,0.106,,,,,,,,0,20,20,67,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0586,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,m,0,0.0586,,,,,,,,0,21,21,95,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0025,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,m,0,0.0025,,,,,,,,0,22,22,165,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0389,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,m,1,0.0389,,,,,,,,0,23,23,37,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2028,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,z,1,0.2028,,,,,,,,0,24,24,142,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0899,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,m,1,0.0899,,,,,,,,0,25,25,64,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0726,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,z,1,0.0726,,,,,,,,0,26,26,114,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.198,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,m,1,0.198,,,,,,,,0,27,27,38,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0005,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,z,1,0.0005,,,,,,,,0,28,28,154,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.146,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,COOKER,C,m,m,./images/COOKER.png,,,,,,,m,1,0.146,,,,,,,,0,29,29,69,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.3063,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,z,1,0.3063,,,,,,,,0,30,30,96,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2108,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,z,1,0.2108,,,,,,,,0,31,31,163,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1213,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,m,0,0.1213,,,,,,,,0,32,32,86,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.066,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,m,0,0.066,,,,,,,,0,33,33,132,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1224,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,JAGUAR,C,m,m,./images/JAGUAR.png,,,,,,,z,0,0.1224,,,,,,,,0,34,34,18,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0383,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,BASKET,LB,z,m,./images/BASKETLB.png,,,,,,,m,0,0.0383,,,,,,,,0,35,35,128,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.106,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,m,1,0.106,,,,,,,,0,36,36,7,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1476,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,z,0,0.1476,,,,,,,,0,37,37,16,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1065,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,m,0,0.1065,,,,,,,,0,38,38,144,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1217,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,m,1,0.1217,,,,,,,,0,39,39,29,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.017,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.390447772,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,z,1,0.017,,,,,,,,0,40,40,125,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.164,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,space,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,z,1,0.164,,,,,,,,0,41,41,107,1,1.8269
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1703,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,VALLEY,LB,z,m,./images/VALLEYLB.png,,,,,,,z,1,0.1703,,,,,,,,0,42,42,152,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0887,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,m,0,0.0887,,,,,,,,0,43,43,167,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0006,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,z,1,0.0006,,,,,,,,0,44,44,126,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1398,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,STAIN,C,z,m,./images/STAIN.png,,,,,,,m,0,0.1398,,,,,,,,0,45,45,90,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.105,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,z,0,0.105,,,,,,,,0,46,46,3,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2319,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,m,1,0.2319,,,,,,,,0,47,47,48,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1035,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,m,0,0.1035,,,,,,,,0,48,48,122,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1072,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,m,0,0.1072,,,,,,,,0,49,49,147,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1785,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,m,1,0.1785,,,,,,,,0,50,50,0,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2135,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,z,0,0.2135,,,,,,,,0,51,51,35,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0916,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,m,1,0.0916,,,,,,,,0,52,52,13,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1963,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,m,1,0.1963,,,,,,,,0,53,53,9,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1303,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,z,0,0.1303,,,,,,,,0,54,54,78,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1694,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,z,0,0.1694,,,,,,,,0,55,55,14,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0895,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,m,0,0.0895,,,,,,,,0,56,56,127,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.4327,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,m,1,0.4327,,,,,,,,0,57,57,19,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0331,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,z,1,0.0331,,,,,,,,0,58,58,146,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0875,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,m,1,0.0875,,,,,,,,0,59,59,42,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0637,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,z,0,0.0637,,,,,,,,0,60,60,34,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1919,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,NOOSE,C,m,m,./images/NOOSE.png,,,,,,,m,1,0.1919,,,,,,,,0,61,61,72,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0815,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,z,1,0.0815,,,,,,,,0,62,62,155,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0997,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,m,1,0.0997,,,,,,,,0,63,63,66,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2265,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,m,1,0.2265,,,,,,,,0,64,64,2,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.2159,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,z,0,0.2159,,,,,,,,0,65,65,11,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.0723,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,m,0,0.0723,,,,,,,,0,66,66,89,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1347,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,m,1,0.1347,,,,,,,,0,67,67,27,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1603,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,z,1,0.1603,,,,,,,,0,68,68,158,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1094,1,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,m,1,0.1094,,,,,,,,0,69,69,81,1,
,,,,,,,,,,,,,,,,,199576,18,2022-01-28_14h48.04.687,lexical_decision_task_DD,2021.2.3,MacIntel,120.0048002,,,,,,,,,,,,0.1801,0,,,,,,,,,,,,,,,,,,,,,,,,0.048665365,-0.391380932,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,z,0,0.1801,,,,,,,,0,70,70,21,1,
