key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.906,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,VALLEY,HB,m,y,./images/VALLEYHB.png,,,,,,,,,m,1,0.906,,,,,,,,0,3,3,68,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.45,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,PEACH,HB,z,y,./images/PEACHHB.png,,,,,,,,,z,1,1.45,,,,,,,,0,4,4,119,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.86,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BURIAL,HB,z,y,./images/BURIALHB.png,,,,,,,,,z,1,0.86,,,,,,,,0,5,5,143,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.037,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SQUARE,LB,z,y,./images/SQUARELB.png,,,,,,,,,z,1,1.037,,,,,,,,0,6,6,90,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.806,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,MELON,C,z,y,./images/MELON.png,,,,,,,,,z,1,0.806,,,,,,,,0,7,7,106,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.404,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BARREL,HB,z,y,./images/BARRELHB.png,,,,,,,,,m,0,1.404,,,,,,,,0,8,8,116,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.938,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,GARDEN,C,m,y,./images/GARDEN.png,,,,,,,,,z,0,0.938,,,,,,,,0,9,9,10,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,MAMMAL,HB,m,y,./images/MAMMALHB.png,,,,,,,,,m,1,0.684,,,,,,,,0,10,10,62,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,MIRROR,LB,z,y,./images/MIRRORLB.png,,,,,,,,,z,1,0.748,,,,,,,,0,11,11,147,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,5.03,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,PENCE,C,z,y,./images/PENCE.png,,,,,,,,,m,0,5.03,,,,,,,,0,12,12,100,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.28,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,ALLEY,C,m,y,./images/ALLEY.png,,,,,,,,,z,0,1.28,,,,,,,,0,13,13,55,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.96,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SHORE,LB,z,y,./images/SHORELB.png,,,,,,,,,m,0,0.96,,,,,,,,0,14,14,96,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.206,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SPINE,HB,m,y,./images/SPINEHB.png,,,,,,,,,m,1,1.206,,,,,,,,0,15,15,65,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,FALCON,C,z,y,./images/FALCON.png,,,,,,,,,z,1,0.747,,,,,,,,0,16,16,112,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.761,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SHIELD,LB,m,y,./images/SHIELDLB.png,,,,,,,,,m,1,0.761,,,,,,,,0,17,17,48,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.776,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,PLANET,HB,m,y,./images/PLANETHB.png,,,,,,,,,m,1,0.776,,,,,,,,0,18,18,80,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,PEARL,C,z,y,./images/PEARL.png,,,,,,,,,z,1,0.711,,,,,,,,0,19,19,130,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.594,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SNAKE,C,m,y,./images/SNAKE.png,,,,,,,,,m,1,0.594,,,,,,,,0,20,20,40,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.587,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BROOM,LB,m,y,./images/BROOMLB.png,,,,,,,,,m,1,0.587,,,,,,,,0,21,21,78,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.551,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,CHALK,C,m,y,./images/CHALK.png,,,,,,,,,m,1,0.551,,,,,,,,0,22,22,25,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.694,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,STATUE,LB,m,y,./images/STATUELB.png,,,,,,,,,m,1,0.694,,,,,,,,0,23,23,66,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.939,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,CARPET,HB,z,y,./images/CARPETHB.png,,,,,,,,,z,1,0.939,,,,,,,,0,24,24,137,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.079,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SPORT,LB,z,y,./images/SPORTLB.png,,,,,,,,,z,1,1.079,,,,,,,,0,25,25,132,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.924,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,THROAT,LB,z,y,./images/THROATLB.png,,,,,,,,,m,0,0.924,,,,,,,,0,26,26,120,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.605,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,HAMMER,LB,m,y,./images/HAMMERLB.png,,,,,,,,,m,1,0.605,,,,,,,,0,27,27,75,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.651,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,STORM,LB,z,y,./images/STORMLB.png,,,,,,,,,m,0,0.651,,,,,,,,0,28,28,114,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.481,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BERRY,HB,z,y,./images/BERRYHB.png,,,,,,,,,z,1,1.481,,,,,,,,0,29,29,131,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.948,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,GRANNY,HB,m,y,./images/GRANNYHB.png,,,,,,,,,m,1,0.948,,,,,,,,0,30,30,20,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.868,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SLOPE,LB,m,y,./images/SLOPELB.png,,,,,,,,,m,1,0.868,,,,,,,,0,31,31,30,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SAUCE,LB,m,y,./images/SAUCELB.png,,,,,,,,,m,1,0.796,,,,,,,,0,32,32,51,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.651,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BISHOP,C,m,y,./images/BISHOP.png,,,,,,,,,m,1,0.651,,,,,,,,0,33,33,49,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.798,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BOILER,LB,m,y,./images/BOILERLB.png,,,,,,,,,m,1,0.798,,,,,,,,0,34,34,36,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.326,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,JUMPER,HB,m,y,./images/JUMPERHB.png,,,,,,,,,z,0,1.326,,,,,,,,0,35,35,74,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.807,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,STOOL,C,m,y,./images/STOOL.png,,,,,,,,,m,1,0.807,,,,,,,,0,36,36,43,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,GLOVE,C,m,y,./images/GLOVE.png,,,,,,,,,m,1,0.625,,,,,,,,0,37,37,73,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.899,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,BRUSH,HB,m,y,./images/BRUSHHB.png,,,,,,,,,m,1,0.899,,,,,,,,0,38,38,59,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.922,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,KIDNEY,LB,z,y,./images/KIDNEYLB.png,,,,,,,,,z,1,0.922,,,,,,,,0,39,39,105,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.186,0,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,CLOTH,HB,m,y,./images/CLOTHHB.png,,,,,,,,,z,0,1.186,,,,,,,,0,40,40,23,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,1,0,0,,,,,,,SCREW,LB,z,y,./images/SCREWLB.png,break_done_button,,,,,,,,m,0,0.63,,,,,,,,0,41,41,108,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.217,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MIDGET,C,m,y,./images/MIDGET.png,,,,,,,,,z,0,1.217,,,,,,,,0,42,42,76,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,DOUGH,C,z,y,./images/DOUGH.png,,,,,,,,,z,1,0.612,,,,,,,,0,43,43,103,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.577,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,URINE,C,z,y,./images/URINE.png,,,,,,,,,z,1,0.577,,,,,,,,0,44,44,154,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CANDY,LB,m,y,./images/CANDYLB.png,,,,,,,,,m,1,0.662,,,,,,,,0,45,45,39,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.685,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,TIGER,C,m,y,./images/TIGER.png,,,,,,,,,m,1,0.685,,,,,,,,0,46,46,37,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,ATTIC,LB,z,y,./images/ATTICLB.png,,,,,,,,,z,1,0.631,,,,,,,,0,47,47,111,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,FLASK,LB,m,y,./images/FLASKLB.png,,,,,,,,,m,1,0.681,,,,,,,,0,48,48,72,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.666,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SUNSET,C,z,y,./images/SUNSET.png,,,,,,,,,z,1,0.666,,,,,,,,0,49,49,166,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.712,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,ONION,LB,z,y,./images/ONIONLB.png,,,,,,,,,z,1,0.712,,,,,,,,0,50,50,135,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.74,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,POKER,C,m,y,./images/POKER.png,,,,,,,,,m,1,0.74,,,,,,,,0,51,51,67,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.693,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,LAGOON,HB,m,y,./images/LAGOONHB.png,,,,,,,,,m,1,0.693,,,,,,,,0,52,52,47,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.566,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,WAGON,C,m,y,./images/WAGON.png,,,,,,,,,m,1,0.566,,,,,,,,0,53,53,7,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.155,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MOOSE,LB,z,y,./images/MOOSELB.png,,,,,,,,,m,0,1.155,,,,,,,,0,54,54,141,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.882,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,ARROW,LB,m,y,./images/ARROWLB.png,,,,,,,,,m,1,0.882,,,,,,,,0,55,55,69,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.826,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,WALRUS,HB,z,y,./images/WALRUSHB.png,,,,,,,,,z,1,0.826,,,,,,,,0,56,56,107,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.791,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PLANK,C,z,y,./images/PLANK.png,,,,,,,,,m,0,0.791,,,,,,,,0,57,57,85,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.789,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MOTOR,C,z,y,./images/MOTOR.png,,,,,,,,,z,1,0.789,,,,,,,,0,58,58,97,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,MUMMY,C,m,y,./images/MUMMY.png,,,,,,,,,m,1,0.652,,,,,,,,0,59,59,46,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,COLLAR,LB,m,y,./images/COLLARLB.png,,,,,,,,,m,1,0.673,,,,,,,,0,60,60,15,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,JAGUAR,LB,z,y,./images/JAGUARLB.png,,,,,,,,,z,1,0.711,,,,,,,,0,61,61,102,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.925,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,JUNGLE,HB,z,y,./images/JUNGLEHB.png,,,,,,,,,z,1,0.925,,,,,,,,0,62,62,167,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.625,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,NOOSE,LB,z,y,./images/NOOSELB.png,,,,,,,,,z,1,0.625,,,,,,,,0,63,63,156,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.767,0,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,SWEAT,LB,z,y,./images/SWEATLB.png,,,,,,,,,m,0,1.767,,,,,,,,0,64,64,150,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.753,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PURSE,HB,z,y,./images/PURSEHB.png,,,,,,,,,z,1,0.753,,,,,,,,0,65,65,146,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.695,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,PIMPLE,HB,z,y,./images/PIMPLEHB.png,,,,,,,,,z,1,0.695,,,,,,,,0,66,66,155,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,RAZOR,C,m,y,./images/RAZOR.png,,,,,,,,,m,1,0.595,,,,,,,,0,67,67,34,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,TRIPOD,LB,z,y,./images/TRIPODLB.png,,,,,,,,,z,1,0.676,,,,,,,,0,68,68,138,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.281,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,FLESH,LB,m,y,./images/FLESHLB.png,,,,,,,,,m,1,1.281,,,,,,,,0,69,69,24,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,,,,,,,,,,,0.032222222,-0.374444444,0,0,0,,,,,,,CLIFF,HB,m,y,./images/CLIFFHB.png,,,,,,,,,m,1,0.784,,,,,,,,0,70,70,8,1
