key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.734,1,,,,,,,,,,,,,,,0,-0.405102041,-0.310204082,1,0,0,0.734,button_left_main,-0.405102041,-0.310204082,1,0,0,,0,167,167,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,
,0.132653061,-0.394897959,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,-0.015306122,-0.395918367,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,
,-0.024489796,-0.392857143,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,
,0.02755102,-0.397959184,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,
,0.010204082,-0.406122449,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.458,0,,,,,,,,,,,,,,,,,,,,,,,-0.385714286,-0.296938776,1,0,0,,,,,,,BRUSH,C,m,y,./images/BRUSH.png,,,,,,,,0,-0.385714286,-0.296938776,1,0,0,2.458,button_left_test,0,0,0,59,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.094,1,,,,,,,,,,,,,,,,,,,,,,,0.385714286,-0.310204082,1,0,0,,,,,,,BRIDE,LB,m,y,./images/BRIDELB.png,,,,,,,,0,0.385714286,-0.310204082,1,0,0,1.094,button_right_test,0,1,1,64,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.398,0,,,,,,,,,,,,,,,,,,,,,,,0.38877551,-0.344897959,1,0,0,,,,,,,PIMPLE,C,z,y,./images/PIMPLE.png,,,,,,,,0,0.38877551,-0.344897959,1,0,0,1.398,button_right_test,0,2,2,155,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.865,1,,,,,,,,,,,,,,,,,,,,,,,-0.43877551,-0.332653061,1,0,0,,,,,,,PLANK,LB,z,y,./images/PLANKLB.png,,,,,,,,0,-0.43877551,-0.332653061,1,0,0,3.865,button_left_test,0,3,3,85,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.594,0,,,,,,,,,,,,,,,,,,,,,,,-0.429591837,-0.324489796,1,0,0,,,,,,,MUMMY,LB,m,y,./images/MUMMYLB.png,,,,,,,,0,-0.429591837,-0.324489796,1,0,0,1.594,button_left_test,0,4,4,46,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.598,1,,,,,,,,,,,,,,,,,,,,,,,0.437755102,-0.340816327,1,0,0,,,,,,,CRATER,HB,m,y,./images/CRATERHB.png,,,,,,,,0,0.437755102,-0.340816327,1,0,0,1.598,button_right_test,0,5,5,3,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.494,1,,,,,,,,,,,,,,,,,,,,,,,-0.281632653,-0.298979592,1,0,0,,,,,,,BONNET,C,z,y,./images/BONNET.png,,,,,,,,0,-0.281632653,-0.298979592,1,0,0,1.494,button_left_test,0,6,6,95,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.293,1,,,,,,,,,,,,,,,,,,,,,,,-0.317346939,-0.318367347,1,0,0,,,,,,,SCREW,HB,z,y,./images/SCREWHB.png,,,,,,,,0,-0.317346939,-0.318367347,1,0,0,3.293,button_left_test,0,7,7,108,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.267,1,,,,,,,,,,,,,,,,,,,,,,,0.430612245,-0.286734694,1,0,0,,,,,,,RAZOR,LB,m,y,./images/RAZORLB.png,,,,,,,,0,0.430612245,-0.286734694,1,0,0,1.267,button_right_test,0,8,8,34,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.603,1,,,,,,,,,,,,,,,,,,,,,,,-0.292857143,-0.271428571,1,0,0,,,,,,,MALLET,C,z,y,./images/MALLET.png,,,,,,,,0,-0.292857143,-0.271428571,1,0,0,1.603,button_left_test,0,9,9,134,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.391,1,,,,,,,,,,,,,,,,,,,,,,,0.444897959,-0.301020408,1,0,0,,,,,,,BUNNY,LB,m,y,./images/BUNNYLB.png,,,,,,,,0,0.444897959,-0.301020408,1,0,0,2.391,button_right_test,0,10,10,13,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,5.695,1,,,,,,,,,,,,,,,,,,,,,,,-0.367346939,-0.292857143,1,0,0,,,,,,,SKIING,C,z,y,./images/SKIING.png,,,,,,,,0,-0.367346939,-0.292857143,1,0,0,5.695,button_left_test,0,11,11,101,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,4.928,1,,,,,,,,,,,,,,,,,,,,,,,0.443877551,-0.325510204,1,0,0,,,,,,,POKER,LB,m,y,./images/POKERLB.png,,,,,,,,0,0.443877551,-0.325510204,1,0,0,4.928,button_right_test,0,12,12,67,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.195,1,,,,,,,,,,,,,,,,,,,,,,,-0.297959184,-0.334693878,1,0,0,,,,,,,LIZARD,C,z,y,./images/LIZARD.png,,,,,,,,0,-0.297959184,-0.334693878,1,0,0,1.195,button_left_test,0,13,13,128,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.799,0,,,,,,,,,,,,,,,,,,,,,,,-0.267346939,-0.334693878,1,0,0,,,,,,,WAGON,LB,m,y,./images/WAGONLB.png,,,,,,,,0,-0.267346939,-0.334693878,1,0,0,2.799,button_left_test,0,14,14,7,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.167,1,,,,,,,,,,,,,,,,,,,,,,,-0.306122449,-0.352040816,1,0,0,,,,,,,FALCON,LB,z,y,./images/FALCONLB.png,,,,,,,,0,-0.306122449,-0.352040816,1,0,0,2.167,button_left_test,0,15,15,112,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.76,1,,,,,,,,,,,,,,,,,,,,,,,0.364285714,-0.276530612,1,0,0,,,,,,,GLOVE,LB,m,y,./images/GLOVELB.png,,,,,,,,0,0.364285714,-0.276530612,1,0,0,1.76,button_right_test,0,16,16,73,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.867,0,,,,,,,,,,,,,,,,,,,,,,,0.368367347,-0.33877551,1,0,0,,,,,,,STRING,C,z,y,./images/STRING.png,,,,,,,,0,0.441836735,-0.165306122,1,0,0,1.867,button_right_test,0,17,17,125,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.766,1,,,,,,,,,,,,,,,,,,,,,,,0.371428571,-0.331632653,1,0,0,,,,,,,CHERRY,HB,m,y,./images/CHERRYHB.png,,,,,,,,0,0.371428571,-0.331632653,1,0,0,0.766,button_right_test,0,18,18,54,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.834,1,,,,,,,,,,,,,,,,,,,,,,,-0.287755102,-0.331632653,1,0,0,,,,,,,KIDNEY,HB,z,y,./images/KIDNEYHB.png,,,,,,,,0,-0.287755102,-0.331632653,1,0,0,0.834,button_left_test,0,19,19,105,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.861,1,,,,,,,,,,,,,,,,,,,,,,,0.37755102,-0.25,1,0,0,,,,,,,FENCE,C,m,y,./images/FENCE.png,,,,,,,,0,0.37755102,-0.25,1,0,0,0.861,button_right_test,0,20,20,14,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.961,1,,,,,,,,,,,,,,,,,,,,,,,-0.310204082,-0.31122449,1,0,0,,,,,,,SWEAT,HB,z,y,./images/SWEATHB.png,,,,,,,,0,-0.310204082,-0.31122449,1,0,0,0.961,button_left_test,0,21,21,150,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.831,1,,,,,,,,,,,,,,,,,,,,,,,-0.401020408,-0.301020408,1,0,0,,,,,,,MOTOR,LB,z,y,./images/MOTORLB.png,,,,,,,,0,-0.401020408,-0.301020408,1,0,0,1.831,button_left_test,0,22,22,97,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.727,1,,,,,,,,,,,,,,,,,,,,,,,-0.398979592,-0.345918367,1,0,0,,,,,,,INFANT,LB,z,y,./images/INFANTLB.png,,,,,,,,0,-0.398979592,-0.345918367,1,0,0,0.727,button_left_test,0,23,23,160,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.47,1,,,,,,,,,,,,,,,,,,,,,,,0.392857143,-0.351020408,1,0,0,,,,,,,ARROW,HB,m,y,./images/ARROWHB.png,,,,,,,,0,0.392857143,-0.351020408,1,0,0,1.47,button_right_test,0,24,24,69,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.791,1,,,,,,,,,,,,,,,,,,,,,,,-0.37755102,-0.315306122,1,0,0,,,,,,,SHORE,HB,z,y,./images/SHOREHB.png,,,,,,,,0,-0.37755102,-0.315306122,1,0,0,0.791,button_left_test,0,25,25,96,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.765,1,,,,,,,,,,,,,,,,,,,,,,,0.380612245,-0.298979592,1,0,0,,,,,,,DANCER,HB,m,y,./images/DANCERHB.png,,,,,,,,0,0.380612245,-0.298979592,1,0,0,0.765,button_right_test,0,26,26,21,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.728,1,,,,,,,,,,,,,,,,,,,,,,,0.362244898,-0.32755102,1,0,0,,,,,,,TOWEL,LB,m,y,./images/TOWELLB.png,,,,,,,,0,0.362244898,-0.32755102,1,0,0,3.728,button_right_test,0,27,27,1,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.693,1,,,,,,,,,,,,,,,,,,,,,,,0.376530612,-0.364285714,1,0,0,,,,,,,WALNUT,HB,m,y,./images/WALNUTHB.png,,,,,,,,0,0.376530612,-0.364285714,1,0,0,0.693,button_right_test,0,28,28,0,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.668,1,,,,,,,,,,,,,,,,,,,,,,,0.376530612,-0.312244898,1,0,0,,,,,,,SAUNA,HB,m,y,./images/SAUNAHB.png,,,,,,,,0,0.376530612,-0.312244898,1,0,0,0.668,button_right_test,0,29,29,33,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.162,0,,,,,,,,,,,,,,,,,,,,,,,0.419387755,-0.32244898,1,0,0,,,,,,,BANNER,LB,z,y,./images/BANNERLB.png,,,,,,,,0,0.419387755,-0.32244898,1,0,0,1.162,button_right_test,0,30,30,136,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.594,1,,,,,,,,,,,,,,,,,,,,,,,0.415306122,-0.340816327,1,0,0,,,,,,,SHIELD,HB,m,y,./images/SHIELDHB.png,,,,,,,,0,0.415306122,-0.340816327,1,0,0,0.594,button_right_test,0,31,31,48,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.532,1,,,,,,,,,,,,,,,,,,,,,,,0.409183673,-0.325510204,1,0,0,,,,,,,CURRY,HB,m,y,./images/CURRYHB.png,,,,,,,,0,0.409183673,-0.325510204,1,0,0,0.532,button_right_test,0,32,32,60,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.568,1,,,,,,,,,,,,,,,,,,,,,,,0.42244898,-0.32244898,1,0,0,,,,,,,GRAPE,LB,m,y,./images/GRAPELB.png,,,,,,,,0,0.42244898,-0.32244898,1,0,0,0.568,button_right_test,0,33,33,16,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.828,1,,,,,,,,,,,,,,,,,,,,,,,0.392857143,-0.278571429,1,0,0,,,,,,,SAUCE,HB,m,y,./images/SAUCEHB.png,,,,,,,,0,0.392857143,-0.278571429,1,0,0,0.828,button_right_test,0,34,34,51,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.628,1,,,,,,,,,,,,,,,,,,,,,,,0.392857143,-0.306122449,1,0,0,,,,,,,CHAIN,HB,m,y,./images/CHAINHB.png,,,,,,,,0,0.392857143,-0.306122449,1,0,0,0.628,button_right_test,0,35,35,42,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.697,1,,,,,,,,,,,,,,,,,,,,,,,0.408163265,-0.326530612,1,0,0,,,,,,,BROOM,HB,m,y,./images/BROOMHB.png,,,,,,,,0,0.408163265,-0.326530612,1,0,0,0.697,button_right_test,0,36,36,78,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.834,1,,,,,,,,,,,,,,,,,,,,,,,0.444897959,-0.324489796,1,0,0,,,,,,,CHALK,LB,m,y,./images/CHALKLB.png,,,,,,,,0,0.444897959,-0.324489796,1,0,0,0.834,button_right_test,0,37,37,25,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.76,1,,,,,,,,,,,,,,,,,,,,,,,0.433673469,-0.32244898,1,0,0,,,,,,,PILOT,C,m,y,./images/PILOT.png,,,,,,,,0,0.433673469,-0.32244898,1,0,0,0.76,button_right_test,0,38,38,50,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.794,1,,,,,,,,,,,,,,,,,,,,,,,-0.360204082,-0.289795918,1,0,0,,,,,,,JAGUAR,HB,z,y,./images/JAGUARHB.png,,,,,,,,0,-0.360204082,-0.289795918,1,0,0,0.794,button_left_test,0,39,39,102,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,0.434693878,-0.287755102,1,0,0,,,,,,,SNAKE,LB,m,y,./images/SNAKELB.png,,,,,,,,0,0.434693878,-0.287755102,1,0,0,0.601,button_right_test,0,40,40,40,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,4.363,1,,,,,,,,,,,,,,,,,,,,,,,0.115306122,-0.37755102,1,0,0,,,,,,,RULER,LB,m,y,./images/RULERLB.png,break_done_button,,,,,,,0,0.456122449,-0.358163265,1,0,0,4.363,button_right_test,0,41,41,79,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.568,1,,,,,,,,,,,,,,,,,,,,,,,-0.347959184,-0.239795918,1,0,0,,,,,,,MUFFIN,LB,z,y,./images/MUFFINLB.png,,,,,,,,0,-0.347959184,-0.239795918,1,0,0,3.568,button_left_test,0,42,42,139,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.46,0,,,,,,,,,,,,,,,,,,,,,,,-0.398979592,-0.318367347,1,0,0,,,,,,,DRILL,HB,m,y,./images/DRILLHB.png,,,,,,,,0,-0.398979592,-0.318367347,1,0,0,2.46,button_left_test,0,43,43,81,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.675,0,,,,,,,,,,,,,,,,,,,,,,,0.423469388,-0.321428571,1,0,0,,,,,,,PURSE,C,z,y,./images/PURSE.png,,,,,,,,0,0.423469388,-0.321428571,1,0,0,0.675,button_right_test,0,44,44,146,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.261,0,,,,,,,,,,,,,,,,,,,,,,,-0.393877551,-0.32244898,1,0,0,,,,,,,STEAK,LB,m,y,./images/STEAKLB.png,,,,,,,,0,-0.393877551,-0.32244898,1,0,0,1.261,button_left_test,0,45,45,31,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.833,0,,,,,,,,,,,,,,,,,,,,,,,0.43877551,-0.339795918,1,0,0,,,,,,,CRUMB,C,z,y,./images/CRUMB.png,,,,,,,,0,0.43877551,-0.339795918,1,0,0,0.833,button_right_test,0,46,46,113,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.06,1,,,,,,,,,,,,,,,,,,,,,,,-0.397959184,-0.31122449,1,0,0,,,,,,,BELLY,LB,z,y,./images/BELLYLB.png,,,,,,,,0,-0.397959184,-0.31122449,1,0,0,1.06,button_left_test,0,47,47,94,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.56,0,,,,,,,,,,,,,,,,,,,,,,,-0.38877551,-0.32244898,1,0,0,,,,,,,ALLEY,LB,m,y,./images/ALLEYLB.png,,,,,,,,0,-0.38877551,-0.32244898,1,0,0,0.56,button_left_test,0,48,48,55,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.361,1,,,,,,,,,,,,,,,,,,,,,,,0.417346939,-0.268367347,1,0,0,,,,,,,DONKEY,LB,m,y,./images/DONKEYLB.png,,,,,,,,0,0.417346939,-0.268367347,1,0,0,2.361,button_right_test,0,49,49,19,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.902,1,,,,,,,,,,,,,,,,,,,,,,,-0.38877551,-0.336734694,1,0,0,,,,,,,PASTA,C,z,y,./images/PASTA.png,,,,,,,,0,-0.38877551,-0.336734694,1,0,0,0.902,button_left_test,0,50,50,89,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.501,1,,,,,,,,,,,,,,,,,,,,,,,0.345918367,-0.330612245,1,0,0,,,,,,,CLOTH,C,m,y,./images/CLOTH.png,,,,,,,,0,0.345918367,-0.330612245,1,0,0,1.501,button_right_test,0,51,51,23,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.467,1,,,,,,,,,,,,,,,,,,,,,,,-0.332653061,-0.330612245,1,0,0,,,,,,,SQUARE,HB,z,y,./images/SQUAREHB.png,,,,,,,,0,-0.332653061,-0.330612245,1,0,0,1.467,button_left_test,0,52,52,90,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.167,1,,,,,,,,,,,,,,,,,,,,,,,-0.351020408,-0.275510204,1,0,0,,,,,,,CRUST,LB,z,y,./images/CRUSTLB.png,,,,,,,,0,-0.351020408,-0.275510204,1,0,0,1.167,button_left_test,0,53,53,163,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,3.133,0,,,,,,,,,,,,,,,,,,,,,,,-0.385714286,-0.259183673,1,0,0,,,,,,,CLOWN,LB,m,y,./images/CLOWNLB.png,,,,,,,,0,-0.385714286,-0.259183673,1,0,0,3.133,button_left_test,0,54,54,22,1
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.059,1,,,,,,,,,,,,,,,,,,,,,,,-0.370408163,-0.283673469,1,0,0,,,,,,,WRIST,LB,z,y,./images/WRISTLB.png,,,,,,,,0,-0.370408163,-0.283673469,1,0,0,1.059,button_left_test,0,55,55,109,1
