key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9132,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,,z,1,0.9132,,,,,,,,0,3,3,154,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9564,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,JUMPER,C,z,y,./images/JUMPER.png,,,,,,,,m,0,0.9564,,,,,,,,0,4,4,158,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7359,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,z,1,0.7359,,,,,,,,0,5,5,87,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.9376,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SPINE,C,z,y,./images/SPINE.png,,,,,,,,z,1,1.9376,,,,,,,,0,6,6,149,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5757,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PEACH,C,m,y,./images/PEACH.png,,,,,,,,m,1,0.5757,,,,,,,,0,7,7,35,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6574,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PLANK,LB,m,y,./images/PLANKLB.png,,,,,,,,m,1,0.6574,,,,,,,,0,8,8,1,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,3.9218,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PAINT,LB,m,y,./images/PAINTLB.png,,,,,,,,m,1,3.9218,,,,,,,,0,9,9,7,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8684,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TORCH,C,m,y,./images/TORCH.png,,,,,,,,m,1,0.8684,,,,,,,,0,10,10,68,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7041,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,RHINO,HB,m,y,./images/RHINOHB.png,,,,,,,,m,1,0.7041,,,,,,,,0,11,11,9,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.907,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,KITTEN,HB,m,y,./images/KITTENHB.png,,,,,,,,m,1,0.907,,,,,,,,0,12,12,45,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.3499,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,ARROW,HB,z,y,./images/ARROWHB.png,,,,,,,,m,0,1.3499,,,,,,,,0,13,13,153,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0245,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BURIAL,C,m,y,./images/BURIAL.png,,,,,,,,m,1,1.0245,,,,,,,,0,14,14,59,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6842,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FENCE,C,z,y,./images/FENCE.png,,,,,,,,z,1,0.6842,,,,,,,,0,15,15,98,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7068,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FLASK,HB,z,y,./images/FLASKHB.png,,,,,,,,z,1,0.7068,,,,,,,,0,16,16,156,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8225,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BISHOP,LB,z,y,./images/BISHOPLB.png,,,,,,,,z,1,0.8225,,,,,,,,0,17,17,133,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0977,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,COLLAR,HB,z,y,./images/COLLARHB.png,,,,,,,,z,1,1.0977,,,,,,,,0,18,18,99,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9288,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WAGON,LB,z,y,./images/WAGONLB.png,,,,,,,,z,1,0.9288,,,,,,,,0,19,19,91,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.898,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BERRY,C,m,y,./images/BERRY.png,,,,,,,,z,0,0.898,,,,,,,,0,20,20,47,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8673,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,QUILL,LB,m,y,./images/QUILLLB.png,,,,,,,,m,1,0.8673,,,,,,,,0,21,21,31,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.587,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TOWEL,LB,z,y,./images/TOWELLB.png,,,,,,,,m,0,0.587,,,,,,,,0,22,22,85,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.085,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WRIST,LB,m,y,./images/WRISTLB.png,,,,,,,,z,0,1.085,,,,,,,,0,23,23,25,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9073,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PEBBLE,LB,z,y,./images/PEBBLELB.png,,,,,,,,z,1,0.9073,,,,,,,,0,24,24,166,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,,z,1,0.7176,,,,,,,,0,25,25,148,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6378,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BRUSH,C,z,y,./images/BRUSH.png,,,,,,,,m,0,0.6378,,,,,,,,0,26,26,143,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7465,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,JAGUAR,HB,m,y,./images/JAGUARHB.png,,,,,,,,m,1,0.7465,,,,,,,,0,27,27,18,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.9423,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,POSTER,C,z,y,./images/POSTER.png,,,,,,,,z,1,1.9423,,,,,,,,0,28,28,137,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1073,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,,m,1,1.1073,,,,,,,,0,29,29,40,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8375,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,,m,1,0.8375,,,,,,,,0,30,30,39,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6344,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,LLAMA,C,z,y,./images/LLAMA.png,,,,,,,,z,1,0.6344,,,,,,,,0,31,31,119,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.01,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,HOCKEY,C,z,y,./images/HOCKEY.png,,,,,,,,z,1,1.01,,,,,,,,0,32,32,116,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6634,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,,m,1,0.6634,,,,,,,,0,33,33,74,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2234,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GRAIN,HB,m,y,./images/GRAINHB.png,,,,,,,,m,1,1.2234,,,,,,,,0,34,34,75,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7418,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,,z,1,0.7418,,,,,,,,0,35,35,104,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.697,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,LAGOON,C,z,y,./images/LAGOON.png,,,,,,,,z,1,0.697,,,,,,,,0,36,36,131,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8533,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CURRY,HB,z,y,./images/CURRYHB.png,,,,,,,,z,1,0.8533,,,,,,,,0,37,37,144,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9297,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PLANET,C,z,y,./images/PLANET.png,,,,,,,,m,0,0.9297,,,,,,,,0,38,38,164,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6967,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,,m,0,0.6967,,,,,,,,0,39,39,147,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.4149,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TIGER,LB,z,y,./images/TIGERLB.png,,,,,,,,z,1,1.4149,,,,,,,,0,40,40,121,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6717,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,space,,,,,,FLESH,HB,z,y,./images/FLESHHB.png,,2.3574,,,,,,z,1,0.6717,,,,,,,,0,41,41,108,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1001,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SLOPE,HB,z,y,./images/SLOPEHB.png,,,,,,,,z,1,1.1001,,,,,,,,0,42,42,114,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6245,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,,m,1,0.6245,,,,,,,,0,43,43,32,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,INFANT,LB,m,y,./images/INFANTLB.png,,,,,,,,m,1,0.6384,,,,,,,,0,44,44,76,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1844,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MAMMAL,C,z,y,./images/MAMMAL.png,,,,,,,,m,0,1.1844,,,,,,,,0,45,45,146,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2021,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FERRY,HB,z,y,./images/FERRYHB.png,,,,,,,,z,1,1.2021,,,,,,,,0,46,46,141,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7006,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BUNNY,LB,z,y,./images/BUNNYLB.png,,,,,,,,z,1,0.7006,,,,,,,,0,47,47,97,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8061,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WHISKY,C,z,y,./images/WHISKY.png,,,,,,,,z,1,0.8061,,,,,,,,0,48,48,167,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,3.7798,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FALCON,LB,m,y,./images/FALCONLB.png,,,,,,,,m,1,3.7798,,,,,,,,0,49,49,28,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7914,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,BOILER,HB,z,y,./images/BOILERHB.png,,,,,,,,z,1,0.7914,,,,,,,,0,50,50,120,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7683,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,KIDNEY,HB,m,y,./images/KIDNEYHB.png,,,,,,,,m,1,0.7683,,,,,,,,0,51,51,21,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9002,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,WHEEL,C,z,y,./images/WHEEL.png,,,,,,,,m,0,0.9002,,,,,,,,0,52,52,161,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,PARCEL,HB,z,y,./images/PARCELHB.png,,,,,,,,z,1,0.8166,,,,,,,,0,53,53,102,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8146,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SMOKER,C,m,y,./images/SMOKER.png,,,,,,,,m,1,0.8146,,,,,,,,0,54,54,26,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,4.063,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,,m,1,4.063,,,,,,,,0,55,55,65,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6704,0,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,STRING,C,m,y,./images/STRING.png,,,,,,,,z,0,0.6704,,,,,,,,0,56,56,41,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7751,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,JUNGLE,C,m,y,./images/JUNGLE.png,,,,,,,,m,1,0.7751,,,,,,,,0,57,57,83,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1141,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,FOLDER,HB,m,y,./images/FOLDERHB.png,,,,,,,,m,1,1.1141,,,,,,,,0,58,58,42,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6632,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,DIVER,HB,z,y,./images/DIVERHB.png,,,,,,,,z,1,0.6632,,,,,,,,0,59,59,93,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9305,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,STORM,HB,m,y,./images/STORMHB.png,,,,,,,,m,1,0.9305,,,,,,,,0,60,60,30,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6861,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MAGGOT,HB,m,y,./images/MAGGOTHB.png,,,,,,,,m,1,0.6861,,,,,,,,0,61,61,33,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7308,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,HEATER,C,z,y,./images/HEATER.png,,,,,,,,z,1,0.7308,,,,,,,,0,62,62,140,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6819,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,THROAT,HB,m,y,./images/THROATHB.png,,,,,,,,m,1,0.6819,,,,,,,,0,63,63,36,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.6149,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MUFFIN,LB,m,y,./images/MUFFINLB.png,,,,,,,,m,1,1.6149,,,,,,,,0,64,64,55,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5906,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SAUNA,HB,z,y,./images/SAUNAHB.png,,,,,,,,z,1,0.5906,,,,,,,,0,65,65,117,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8654,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,,z,1,0.8654,,,,,,,,0,66,66,135,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5997,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MIRROR,HB,m,y,./images/MIRRORHB.png,,,,,,,,m,1,0.5997,,,,,,,,0,67,67,63,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0256,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CRUMB,C,m,y,./images/CRUMB.png,,,,,,,,m,1,1.0256,,,,,,,,0,68,68,29,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8765,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,,m,1,0.8765,,,,,,,,0,69,69,79,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8016,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,CANOE,LB,z,y,./images/CANOELB.png,,,,,,,,z,1,0.8016,,,,,,,,0,70,70,142,1
