key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7542,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SAUNA,LB,z,m,./images/SAUNALB.png,,,,,,,z,1,0.7542,,,,,,,,0,4,4,117,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7322,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PACKET,HB,m,m,./images/PACKETHB.png,,,,,,,m,1,0.7322,,,,,,,,0,5,5,56,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0931,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PENCE,C,m,m,./images/PENCE.png,,,,,,,m,1,1.0931,,,,,,,,0,6,6,16,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7493,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TOMATO,LB,m,m,./images/TOMATOLB.png,,,,,,,m,1,0.7493,,,,,,,,0,7,7,0,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8821,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BOXER,C,z,m,./images/BOXER.png,,,,,,,z,1,0.8821,,,,,,,,0,8,8,88,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7005,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CRUMB,HB,m,m,./images/CRUMBHB.png,,,,,,,m,1,0.7005,,,,,,,,0,9,9,29,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6144,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BONNET,HB,m,m,./images/BONNETHB.png,,,,,,,m,1,0.6144,,,,,,,,0,10,10,11,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8566,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TRIPOD,LB,m,m,./images/TRIPODLB.png,,,,,,,m,1,0.8566,,,,,,,,0,11,11,54,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7487,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PARCEL,LB,z,m,./images/PARCELLB.png,,,,,,,z,1,0.7487,,,,,,,,0,12,12,102,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.121,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STREAM,HB,z,m,./images/STREAMHB.png,,,,,,,z,1,1.121,,,,,,,,0,13,13,125,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8275,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MEDAL,HB,z,m,./images/MEDALHB.png,,,,,,,z,1,0.8275,,,,,,,,0,14,14,95,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8264,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,RULER,C,z,m,./images/RULER.png,,,,,,,z,1,0.8264,,,,,,,,0,15,15,163,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6717,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MAGGOT,LB,m,m,./images/MAGGOTLB.png,,,,,,,m,1,0.6717,,,,,,,,0,16,16,33,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5829,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BARREL,HB,m,m,./images/BARRELHB.png,,,,,,,m,1,0.5829,,,,,,,,0,17,17,32,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1818,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SNACK,C,m,m,./images/SNACK.png,,,,,,,m,1,1.1818,,,,,,,,0,18,18,73,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.0218,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TORCH,HB,m,m,./images/TORCHHB.png,,,,,,,z,0,2.0218,,,,,,,,0,19,19,68,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6971,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,GREASE,LB,m,m,./images/GREASELB.png,,,,,,,m,1,0.6971,,,,,,,,0,20,20,15,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6036,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,JAGUAR,LB,m,m,./images/JAGUARLB.png,,,,,,,m,1,0.6036,,,,,,,,0,21,21,18,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.043,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DONKEY,C,z,m,./images/DONKEY.png,,,,,,,z,1,1.043,,,,,,,,0,22,22,103,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9091,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BABOON,C,m,m,./images/BABOON.png,,,,,,,m,1,0.9091,,,,,,,,0,23,23,58,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0807,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BANANA,C,z,m,./images/BANANA.png,,,,,,,z,1,1.0807,,,,,,,,0,24,24,154,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6984,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FLASK,LB,z,m,./images/FLASKLB.png,,,,,,,m,0,0.6984,,,,,,,,0,25,25,156,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6413,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,LITTER,LB,m,m,./images/LITTERLB.png,,,,,,,m,1,0.6413,,,,,,,,0,26,26,78,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7545,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,HOCKEY,HB,z,m,./images/HOCKEYHB.png,,,,,,,z,1,0.7545,,,,,,,,0,27,27,116,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,3.0048,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MOSQUE,C,m,m,./images/MOSQUE.png,,,,,,,z,0,3.0048,,,,,,,,0,28,28,43,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2567,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BEARD,HB,m,m,./images/BEARDHB.png,,,,,,,m,1,1.2567,,,,,,,,0,29,29,2,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.5503,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MIRROR,LB,m,m,./images/MIRRORLB.png,,,,,,,z,0,1.5503,,,,,,,,0,30,30,63,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6835,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PICKLE,HB,m,m,./images/PICKLEHB.png,,,,,,,m,1,0.6835,,,,,,,,0,31,31,14,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,3.8588,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DRUMS,C,m,m,./images/DRUMS.png,,,,,,,z,0,3.8588,,,,,,,,0,32,32,49,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7823,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PEBBLE,C,z,m,./images/PEBBLE.png,,,,,,,z,1,0.7823,,,,,,,,0,33,33,166,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.8567,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,KIDNEY,LB,m,m,./images/KIDNEYLB.png,,,,,,,z,0,1.8567,,,,,,,,0,34,34,21,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0324,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BUBBLE,HB,z,m,./images/BUBBLEHB.png,,,,,,,z,1,1.0324,,,,,,,,0,35,35,155,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5569,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,HAMMER,LB,z,m,./images/HAMMERLB.png,,,,,,,m,0,0.5569,,,,,,,,0,36,36,159,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1732,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TIGER,C,z,m,./images/TIGER.png,,,,,,,z,1,1.1732,,,,,,,,0,37,37,121,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5914,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,KITTEN,LB,m,m,./images/KITTENLB.png,,,,,,,m,1,0.5914,,,,,,,,0,38,38,45,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7383,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BROOM,LB,z,m,./images/BROOMLB.png,,,,,,,z,1,0.7383,,,,,,,,0,39,39,162,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.669,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CHERRY,LB,z,m,./images/CHERRYLB.png,,,,,,,m,0,0.669,,,,,,,,0,40,40,138,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8312,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,space,,,,,,SHELF,LB,m,m,./images/SHELFLB.png,29.6787,,,,,,m,1,0.8312,,,,,,,,0,41,41,39,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1821,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SAUCE,LB,z,m,./images/SAUCELB.png,,,,,,,m,0,1.1821,,,,,,,,0,42,42,135,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7703,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WRIST,C,m,m,./images/WRIST.png,,,,,,,m,1,0.7703,,,,,,,,0,43,43,25,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8552,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,POODLE,LB,m,m,./images/POODLELB.png,,,,,,,m,1,0.8552,,,,,,,,0,44,44,81,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1716,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DESERT,C,z,m,./images/DESERT.png,,,,,,,z,1,1.1716,,,,,,,,0,45,45,136,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6201,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,ONION,LB,m,m,./images/ONIONLB.png,,,,,,,m,1,0.6201,,,,,,,,0,46,46,51,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6665,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FARMER,HB,m,m,./images/FARMERHB.png,,,,,,,m,1,0.6665,,,,,,,,0,47,47,65,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8855,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SAILOR,C,m,m,./images/SAILOR.png,,,,,,,m,1,0.8855,,,,,,,,0,48,48,67,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.1075,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CLIFF,HB,z,m,./images/CLIFFHB.png,,,,,,,z,1,1.1075,,,,,,,,0,49,49,92,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6509,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,RHINO,LB,m,m,./images/RHINOLB.png,,,,,,,m,1,0.6509,,,,,,,,0,50,50,9,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6568,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BUTTER,LB,z,m,./images/BUTTERLB.png,,,,,,,m,0,0.6568,,,,,,,,0,51,51,111,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6495,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,GRANNY,HB,z,m,./images/GRANNYHB.png,,,,,,,z,1,0.6495,,,,,,,,0,52,52,104,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6502,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BURIAL,HB,m,m,./images/BURIALHB.png,,,,,,,m,1,0.6502,,,,,,,,0,53,53,59,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6724,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,CANOE,C,z,m,./images/CANOE.png,,,,,,,z,1,0.6724,,,,,,,,0,54,54,142,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6174,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SMOKER,HB,m,m,./images/SMOKERHB.png,,,,,,,m,1,0.6174,,,,,,,,0,55,55,26,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7702,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,LADDER,HB,m,m,./images/LADDERHB.png,,,,,,,m,1,0.7702,,,,,,,,0,56,56,38,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0507,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,POSTER,HB,z,m,./images/POSTERHB.png,,,,,,,z,1,1.0507,,,,,,,,0,57,57,137,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8457,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SPORT,LB,m,m,./images/SPORTLB.png,,,,,,,m,1,0.8457,,,,,,,,0,58,58,48,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.5184,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SLOPE,LB,z,m,./images/SLOPELB.png,,,,,,,z,1,2.5184,,,,,,,,0,59,59,114,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0784,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FERRY,LB,z,m,./images/FERRYLB.png,,,,,,,z,1,1.0784,,,,,,,,0,60,60,141,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7674,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,LLAMA,HB,z,m,./images/LLAMAHB.png,,,,,,,z,1,0.7674,,,,,,,,0,61,61,119,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.3008,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,PAINT,C,m,m,./images/PAINT.png,,,,,,,z,0,1.3008,,,,,,,,0,62,62,7,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7012,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,SWING,C,m,m,./images/SWING.png,,,,,,,m,1,0.7012,,,,,,,,0,63,63,40,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0724,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,COLLAR,LB,z,m,./images/COLLARLB.png,,,,,,,z,1,1.0724,,,,,,,,0,64,64,99,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8369,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WALNUT,LB,z,m,./images/WALNUTLB.png,,,,,,,z,1,0.8369,,,,,,,,0,65,65,84,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,4.3192,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,GRAIN,LB,m,m,./images/GRAINLB.png,,,,,,,z,0,4.3192,,,,,,,,0,66,66,75,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,2.9468,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STORM,LB,m,m,./images/STORMLB.png,,,,,,,z,0,2.9468,,,,,,,,0,67,67,30,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8674,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,BOILER,LB,z,m,./images/BOILERLB.png,,,,,,,z,1,0.8674,,,,,,,,0,68,68,120,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8847,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,FLESH,LB,z,m,./images/FLESHLB.png,,,,,,,z,1,0.8847,,,,,,,,0,69,69,108,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.752,0,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MONKEY,LB,z,m,./images/MONKEYLB.png,,,,,,,m,0,0.752,,,,,,,,0,70,70,129,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.3672,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,DRILL,LB,z,m,./images/DRILLLB.png,,,,,,,z,1,1.3672,,,,,,,,0,71,71,165,1
