key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3194,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SPORT,HB,m,y,./images/SPORTHB.png,,,,,,,m,1,1.3194,,,,,,,,0,1,1,48,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9994,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SPINE,C,z,y,./images/SPINE.png,,,,,,,z,1,0.9994,,,,,,,,0,2,2,149,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9354,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SHELF,HB,m,y,./images/SHELFHB.png,,,,,,,m,1,0.9354,,,,,,,,0,3,3,39,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1028,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,m,1,1.1028,,,,,,,,0,4,4,44,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0963,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,WAGON,LB,z,y,./images/WAGONLB.png,,,,,,,m,0,1.0963,,,,,,,,0,5,5,91,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2006,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,CANYON,LB,m,y,./images/CANYONLB.png,,,,,,,m,1,1.2006,,,,,,,,0,6,6,34,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7896,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,FLESH,HB,z,y,./images/FLESHHB.png,,,,,,,z,1,0.7896,,,,,,,,0,7,7,108,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8132,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BUNNY,LB,z,y,./images/BUNNYLB.png,,,,,,,z,1,0.8132,,,,,,,,0,8,8,97,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7359,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,DRUMS,LB,m,y,./images/DRUMSLB.png,,,,,,,m,1,0.7359,,,,,,,,0,9,9,49,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7662,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BUTTER,HB,z,y,./images/BUTTERHB.png,,,,,,,z,1,0.7662,,,,,,,,0,10,10,111,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SWING,LB,m,y,./images/SWINGLB.png,,,,,,,m,1,0.6314,,,,,,,,0,11,11,40,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7152,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BRIDE,LB,z,y,./images/BRIDELB.png,,,,,,,z,1,0.7152,,,,,,,,0,12,12,148,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.974,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,z,1,0.974,,,,,,,,0,13,13,154,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7816,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,QUILL,LB,m,y,./images/QUILLLB.png,,,,,,,m,1,0.7816,,,,,,,,0,14,14,31,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8475,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,TRIPOD,HB,m,y,./images/TRIPODHB.png,,,,,,,m,1,0.8475,,,,,,,,0,15,15,54,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7133,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,CURRY,HB,z,y,./images/CURRYHB.png,,,,,,,z,1,0.7133,,,,,,,,0,16,16,144,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4588,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,TOWEL,LB,z,y,./images/TOWELLB.png,,,,,,,z,1,1.4588,,,,,,,,0,17,17,85,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7975,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BROOM,HB,z,y,./images/BROOMHB.png,,,,,,,z,1,0.7975,,,,,,,,0,18,18,162,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9167,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,z,1,0.9167,,,,,,,,0,19,19,135,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.731,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,DANCER,HB,z,y,./images/DANCERHB.png,,,,,,,z,1,1.731,,,,,,,,0,20,20,105,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7324,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BABOON,LB,m,y,./images/BABOONLB.png,,,,,,,m,1,0.7324,,,,,,,,0,21,21,58,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7238,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BEARD,C,m,y,./images/BEARD.png,,,,,,,z,0,0.7238,,,,,,,,0,22,22,2,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5918,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,FINGER,HB,m,y,./images/FINGERHB.png,,,,,,,m,1,0.5918,,,,,,,,0,23,23,3,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6995,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,GRAPE,LB,z,y,./images/GRAPELB.png,,,,,,,z,1,0.6995,,,,,,,,0,24,24,100,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5511,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,m,1,0.5511,,,,,,,,0,25,25,51,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6895,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,m,1,0.6895,,,,,,,,0,26,26,16,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7511,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,STOOL,LB,z,y,./images/STOOLLB.png,,,,,,,z,1,0.7511,,,,,,,,0,27,27,127,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5338,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,MOOSE,HB,m,y,./images/MOOSEHB.png,,,,,,,m,1,0.5338,,,,,,,,0,28,28,57,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6741,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,MAMMAL,C,z,y,./images/MAMMAL.png,,,,,,,m,0,0.6741,,,,,,,,0,29,29,146,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6812,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,CARPET,C,m,y,./images/CARPET.png,,,,,,,m,1,0.6812,,,,,,,,0,30,30,53,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7201,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,GRAIN,HB,m,y,./images/GRAINHB.png,,,,,,,m,1,0.7201,,,,,,,,0,31,31,75,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BAMBOO,C,z,y,./images/BAMBOO.png,,,,,,,z,1,0.733,,,,,,,,0,32,32,89,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8516,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SHORE,HB,m,y,./images/SHOREHB.png,,,,,,,z,0,0.8516,,,,,,,,0,33,33,12,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5865,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,FALCON,LB,m,y,./images/FALCONLB.png,,,,,,,m,1,0.5865,,,,,,,,0,34,34,28,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6724,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,STATUE,HB,z,y,./images/STATUEHB.png,,,,,,,z,1,0.6724,,,,,,,,0,35,35,150,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7243,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,BLOKE,HB,z,y,./images/BLOKEHB.png,,,,,,,z,1,0.7243,,,,,,,,0,36,36,96,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.7674,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,RAZOR,LB,z,y,./images/RAZORLB.png,,,,,,,m,0,1.7674,,,,,,,,0,37,37,118,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7153,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,POSTER,C,z,y,./images/POSTER.png,,,,,,,z,1,0.7153,,,,,,,,0,38,38,137,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5542,0,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,STAIN,HB,z,y,./images/STAINHB.png,,,,,,,m,0,0.5542,,,,,,,,0,39,39,90,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7803,1,,,,,,,,,,,,,,,,,,,,,,,,,0.080299479,-0.131666667,0,0,0,,,,,,,SAUNA,HB,z,y,./images/SAUNAHB.png,,,,,,,z,1,0.7803,,,,,,,,0,40,40,117,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6533,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,1,0,0,,,,,,,MAGGOT,HB,m,y,./images/MAGGOTHB.png,,,,,,,m,1,0.6533,,,,,,,,0,41,41,33,1,break_done_button
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7329,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,BASKET,C,z,y,./images/BASKET.png,,,,,,,m,0,0.7329,,,,,,,,0,42,42,128,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6379,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,INFANT,LB,m,y,./images/INFANTLB.png,,,,,,,m,1,0.6379,,,,,,,,0,43,43,76,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4993,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PLANET,C,z,y,./images/PLANET.png,,,,,,,m,0,0.4993,,,,,,,,0,44,44,164,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4364,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,URINE,LB,m,y,./images/URINELB.png,,,,,,,z,0,0.4364,,,,,,,,0,45,45,70,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5744,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PILOT,C,z,y,./images/PILOT.png,,,,,,,m,0,0.5744,,,,,,,,0,46,46,134,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6537,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,BELLY,LB,m,y,./images/BELLYLB.png,,,,,,,m,1,0.6537,,,,,,,,0,47,47,10,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4648,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,JUNGLE,C,m,y,./images/JUNGLE.png,,,,,,,z,0,0.4648,,,,,,,,0,48,48,83,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5971,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,MONKEY,HB,z,y,./images/MONKEYHB.png,,,,,,,z,1,0.5971,,,,,,,,0,49,49,129,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7469,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,BARREL,C,m,y,./images/BARREL.png,,,,,,,m,1,0.7469,,,,,,,,0,50,50,32,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6855,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,SUNSET,LB,m,y,./images/SUNSETLB.png,,,,,,,m,1,0.6855,,,,,,,,0,51,51,82,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5056,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,BERRY,C,m,y,./images/BERRY.png,,,,,,,z,0,0.5056,,,,,,,,0,52,52,47,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6035,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PAINT,LB,m,y,./images/PAINTLB.png,,,,,,,m,1,0.6035,,,,,,,,0,53,53,7,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5367,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,ALLEY,LB,z,y,./images/ALLEYLB.png,,,,,,,z,1,0.5367,,,,,,,,0,54,54,139,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4241,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,z,1,0.4241,,,,,,,,0,55,55,104,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8645,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,FOLDER,HB,m,y,./images/FOLDERHB.png,,,,,,,z,0,0.8645,,,,,,,,0,56,56,42,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5203,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PICKLE,C,m,y,./images/PICKLE.png,,,,,,,m,1,0.5203,,,,,,,,0,57,57,14,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.708,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PEARL,LB,m,y,./images/PEARLLB.png,,,,,,,m,1,0.708,,,,,,,,0,58,58,46,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8146,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,WALNUT,HB,z,y,./images/WALNUTHB.png,,,,,,,m,0,0.8146,,,,,,,,0,59,59,84,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5866,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,PACKET,C,m,y,./images/PACKET.png,,,,,,,m,1,0.5866,,,,,,,,0,60,60,56,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5503,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,CLIFF,C,z,y,./images/CLIFF.png,,,,,,,z,1,0.5503,,,,,,,,0,61,61,92,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5234,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,CRUST,LB,m,y,./images/CRUSTLB.png,,,,,,,m,1,0.5234,,,,,,,,0,62,62,79,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5989,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,CANOE,LB,z,y,./images/CANOELB.png,,,,,,,m,0,0.5989,,,,,,,,0,63,63,142,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6062,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,BANNER,LB,m,y,./images/BANNERLB.png,,,,,,,m,1,0.6062,,,,,,,,0,64,64,52,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.609,0,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,SHIELD,HB,z,y,./images/SHIELDHB.png,,,,,,,m,0,0.609,,,,,,,,0,65,65,132,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5002,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,SNAKE,LB,z,y,./images/SNAKELB.png,,,,,,,z,1,0.5002,,,,,,,,0,66,66,124,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5981,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,STRING,C,m,y,./images/STRING.png,,,,,,,m,1,0.5981,,,,,,,,0,67,67,41,1,
,,,,,,,,,,,,,,,,,198706,,2022-01-28_16h03.40.734,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7293,1,,,,,,,,,,,,,,,,,,,,,,,,,0.044331597,-0.406471354,0,0,0,,,,,,,MELON,LB,m,y,./images/MELONLB.png,,,,,,,m,1,0.7293,,,,,,,,0,68,68,22,1,
