key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.434,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,z,1,0.434,,,,,,,,0,6,6,134,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.565,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,m,1,0.565,,,,,,,,0,7,7,52,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.43,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,,m,1,0.43,,,,,,,,0,8,8,10,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.359,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,m,1,0.359,,,,,,,,0,9,9,47,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,,m,1,0.545,,,,,,,,0,10,10,7,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.909,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SAILOR,HB,m,m,./images/SAILORHB.png,,,,,,,,z,0,0.909,,,,,,,,0,11,11,67,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.194,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,z,1,1.194,,,,,,,,0,12,12,133,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.548,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MUSCLE,HB,m,m,./images/MUSCLEHB.png,,,,,,,,z,0,0.548,,,,,,,,0,13,13,4,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.468,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,,z,1,0.468,,,,,,,,0,14,14,149,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.57,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,m,1,0.57,,,,,,,,0,15,15,46,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.368,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,z,1,0.368,,,,,,,,0,16,16,159,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.18,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PACKET,LB,m,m,./images/PACKETLB.png,,,,,,,,m,1,0.18,,,,,,,,0,17,17,56,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.333,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,,z,0,0.333,,,,,,,,0,18,18,40,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SWEAT,C,m,m,./images/SWEAT.png,,,,,,,,m,1,0.649,,,,,,,,0,19,19,66,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.463,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,,m,1,0.463,,,,,,,,0,20,20,57,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.415,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,m,1,0.415,,,,,,,,0,21,21,64,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FENCE,LB,z,m,./images/FENCELB.png,,,,,,,,m,0,0.36,,,,,,,,0,22,22,98,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.428,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ATTIC,C,m,m,./images/ATTIC.png,,,,,,,,m,1,0.428,,,,,,,,0,23,23,27,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,m,1,0.384,,,,,,,,0,24,24,11,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.361,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,m,1,0.361,,,,,,,,0,25,25,71,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.444,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,m,0,1.444,,,,,,,,0,26,26,141,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.493,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WEASEL,LB,m,m,./images/WEASELLB.png,,,,,,,,m,1,0.493,,,,,,,,0,27,27,80,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ARROW,C,z,m,./images/ARROW.png,,,,,,,,z,1,1.131,,,,,,,,0,28,28,153,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.314,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,z,1,0.314,,,,,,,,0,29,29,104,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.163,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,COOKER,C,m,m,./images/COOKER.png,,,,,,,,m,1,0.163,,,,,,,,0,30,30,69,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.396,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,,m,0,0.396,,,,,,,,0,31,31,167,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.478,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,RAZOR,HB,z,m,./images/RAZORHB.png,,,,,,,,m,0,0.478,,,,,,,,0,32,32,118,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.026,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,,z,1,1.026,,,,,,,,0,33,33,120,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.612,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,,z,1,1.612,,,,,,,,0,34,34,126,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.494,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BOXER,HB,z,m,./images/BOXERHB.png,,,,,,,,m,0,1.494,,,,,,,,0,35,35,88,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.077,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,m,0,0.077,,,,,,,,0,36,36,122,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.244,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PLANET,LB,z,m,./images/PLANETLB.png,,,,,,,,m,0,0.244,,,,,,,,0,37,37,164,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.509,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,m,0,0.509,,,,,,,,0,38,38,140,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,POODLE,C,m,m,./images/POODLE.png,,,,,,,,m,1,0.639,,,,,,,,0,39,39,81,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,z,1,0,,,,,,,,0,40,40,146,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.379,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,space,,,,,,STAIN,C,z,m,./images/STAIN.png,3.342,,,,,,,z,1,0.379,,,,,,,,0,41,41,90,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.333,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,z,1,0.333,,,,,,,,0,42,42,87,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,ONION,C,m,m,./images/ONION.png,,,,,,,,m,1,0.796,,,,,,,,0,43,43,51,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.339,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,m,0,0.339,,,,,,,,0,44,44,109,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.999,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,m,0,1.999,,,,,,,,0,45,45,112,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.249,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,,z,0,1.249,,,,,,,,0,46,46,32,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.405,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,m,1,0.405,,,,,,,,0,47,47,17,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.633,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,,m,0,0.633,,,,,,,,0,48,48,155,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,m,1,0.528,,,,,,,,0,49,49,50,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.48,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,z,1,1.48,,,,,,,,0,50,50,158,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.396,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,GREASE,C,m,m,./images/GREASE.png,,,,,,,,m,1,0.396,,,,,,,,0,51,51,15,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.474,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,m,1,0.474,,,,,,,,0,52,52,42,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,m,1,0.384,,,,,,,,0,53,53,1,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.08,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,,,,,,,,z,0,1.08,,,,,,,,0,54,54,26,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.328,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,,m,0,0.328,,,,,,,,0,55,55,105,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.213,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,m,0,0.213,,,,,,,,0,56,56,135,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.398,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,,z,0,0.398,,,,,,,,0,57,57,35,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.745,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,m,0,0.745,,,,,,,,0,58,58,136,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.292,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,m,0,0.292,,,,,,,,0,59,59,132,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.296,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,m,0,0.296,,,,,,,,0,60,60,130,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,m,1,0.634,,,,,,,,0,61,61,20,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.641,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,,m,1,0.641,,,,,,,,0,62,62,44,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,,m,0,0.631,,,,,,,,0,63,63,125,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.385,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MIDGET,HB,z,m,./images/MIDGETHB.png,,,,,,,,m,0,0.385,,,,,,,,0,64,64,160,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.845,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,z,1,0.845,,,,,,,,0,65,65,84,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.815,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,,z,0,0.815,,,,,,,,0,66,66,12,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.776,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,m,1,0.776,,,,,,,,0,67,67,13,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.709,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,z,0,0.709,,,,,,,,0,68,68,31,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,,m,1,0.866,,,,,,,,0,69,69,74,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.62,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,m,0,0.62,,,,,,,,0,70,70,142,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.489,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,z,0,0.489,,,,,,,,0,71,71,59,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.35,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,m,1,0.35,,,,,,,,0,72,72,37,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.363,0,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,m,0,0.363,,,,,,,,0,73,73,114,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,,z,1,0.779,,,,,,,,0,74,74,124,1
