key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0962,1,,,,,,,,,,,,,,z,1,1.0962,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,154,154,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.632099999,1,,,,,,,,,,,,,,z,1,0.632099999,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,155,155,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.6851,0,,,,,,,,,,,,,,z,0,1.6851,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,156,156,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6985,1,,,,,,,,,,,,,,m,1,0.6985,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,157,157,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.959700001,1,,,,,,,,,,,,,,z,1,0.959700001,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,158,158,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7145,1,,,,,,,,,,,,,,m,1,0.7145,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,159,159,42,1,FOLDER,C,old,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.172799999,1,,,,,,,,,,,,,,z,1,1.172799999,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,160,160,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8208,1,,,,,,,,,,,,,,m,1,0.8208,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,161,161,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8115,1,,,,,,,,,,,,,,z,1,0.8115,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,162,162,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7703,1,,,,,,,,,,,,,,m,1,0.7703,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,163,163,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.022,1,,,,,,,,,,,,,,m,1,1.022,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,164,164,67,1,SAILOR,HB,old,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6963,1,,,,,,,,,,,,,,z,1,0.6963,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,165,165,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.1519,1,,,,,,,,,,,,,,m,1,1.1519,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,166,166,17,1,SKIING,LB,old,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.980599999,1,,,,,,,,,,,,,,z,1,0.980599999,,,,,,,,-0.426179604,-0.332572298,0,0,0,,0,167,167,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,-0.00456621,-0.382800609,1,0,0,jol_adv,5,17.5231,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,6,6.5518,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,,6,2.624099999,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,
space,0.213089802,0.006849315,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7367,0,0,0,0,1,,,,,,,,,,,,,,,
space,0.144596651,-0.026636225,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9756,1,0,1,0,1,,,,,,,,,,,,,,,
,0.111111111,-0.439117199,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,0.109589041,-0.437595129,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,0.109589041,-0.437595129,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,2.619799999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,,,z,1,2.619799999,,,,,,,,0,0,0,126,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.674,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.674,,,,,,,,0,1,1,107,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.4167,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PISTOL,LB,z,m,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.4167,,,,,,,,0,2,2,113,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8914,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8914,,,,,,,,0,3,3,132,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9869,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9869,,,,,,,,0,4,4,5,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8355,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,SQUARE,C,m,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8355,,,,,,,,0,5,5,6,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8074,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8074,,,,,,,,0,6,6,134,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9019,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.9019,,,,,,,,0,7,7,52,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7591,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7591,,,,,,,,0,8,8,57,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7369,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7369,,,,,,,,0,9,9,84,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.6962,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,GREASE,C,m,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6962,,,,,,,,0,10,10,15,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8393,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,ARTIST,HB,z,m,./images/ARTISTHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8393,,,,,,,,0,11,11,145,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.635799999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.635799999,,,,,,,,0,12,12,34,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.673299999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BABOON,HB,m,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.673299999,,,,,,,,0,13,13,58,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.7701,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,DANCER,C,z,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7701,,,,,,,,0,14,14,105,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.075900001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.075900001,,,,,,,,0,15,15,137,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9037,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9037,,,,,,,,0,16,16,23,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.751099999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.751099999,,,,,,,,0,17,17,167,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.172099999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.172099999,,,,,,,,0,18,18,99,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.2405,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.2405,,,,,,,,0,19,19,161,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.8272,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8272,,,,,,,,0,20,20,60,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9383,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.9383,,,,,,,,0,21,21,157,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.668700001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.668700001,,,,,,,,0,22,22,14,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.7922,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.7922,,,,,,,,0,23,23,110,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.9931,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.9931,,,,,,,,0,24,24,77,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.374900001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.374900001,,,,,,,,0,25,25,89,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.797900001,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.797900001,,,,,,,,0,26,26,116,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.7275,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BLOKE,C,z,m,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.7275,,,,,,,,0,27,27,96,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.0596,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PLANK,HB,m,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.0596,,,,,,,,0,28,28,1,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.776299999,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.776299999,,,,,,,,0,29,29,71,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.2055,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.2055,,,,,,,,0,30,30,147,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.9382,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,PENCE,HB,m,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9382,,,,,,,,0,31,31,16,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,3.659299999,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,3.659299999,,,,,,,,0,32,32,109,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,0.759900001,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.759900001,,,,,,,,0,33,33,76,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.496799999,0,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.496799999,,,,,,,,0,34,34,43,1
,,,,,,,,,,,,,,,,,5fce736898fa590803b3b0d8,24,2022-02-12_13h26.07.160,lexical_decision_task_DD,2021.2.3,Win32,59.7335882,,,,,,,,,,,1.2624,1,,,,,,,,,,,,,,,,,,,,,,,,0.499238965,0.049467275,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,,m,1,1.2624,,,,,,,,0,35,35,42,1
