key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7217,1,,,,,,,,,,,,,,m,1,0.7217,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,155,155,82,1,SUNSET,HB,old,m,./images/SUNSETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7615,1,,,,,,,,,,,,,,m,1,0.7615,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,156,156,13,1,MOTOR,HB,old,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4802,1,,,,,,,,,,,,,,m,1,0.4802,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,157,157,69,1,COOKER,C,old,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5668,1,,,,,,,,,,,,,,z,1,0.5668,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,158,158,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4511,1,,,,,,,,,,,,,,m,1,0.4511,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,159,159,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4629,1,,,,,,,,,,,,,,m,1,0.4629,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,160,160,60,1,TWINS,C,old,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4299,1,,,,,,,,,,,,,,m,1,0.4299,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,161,161,6,1,SQUARE,C,old,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6305,1,,,,,,,,,,,,,,z,1,0.6305,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,162,162,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5455,1,,,,,,,,,,,,,,m,1,0.5455,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,163,163,21,1,KIDNEY,C,old,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.635,1,,,,,,,,,,,,,,z,1,0.635,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,164,164,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5872,1,,,,,,,,,,,,,,m,1,0.5872,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,165,165,7,1,PAINT,HB,old,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4518,1,,,,,,,,,,,,,,m,1,0.4518,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,166,166,48,1,SPORT,C,old,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5774,1,,,,,,,,,,,,,,m,1,0.5774,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,167,167,33,1,MAGGOT,C,old,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.013888889,-0.421296296,1,0,0,jol_adv,6,3.5728,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,3.353,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,1.7856,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,
space,0.467592593,-0.199074074,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.215,0,0,0,0,1,,,,,,,,,,,,,,,,
,0.092592593,-0.378703704,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,0.082407407,-0.384259259,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,0.049074074,-0.403703704,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
,0.009259259,-0.396296296,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,3.3203,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,m,1,3.3203,,,,,,,,0,0,0,71,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.453,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.453,,,,,,,,0,1,1,104,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2896,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CLIFF,LB,z,m,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.2896,,,,,,,,0,2,2,92,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5305,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.5305,,,,,,,,0,3,3,151,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7142,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7142,,,,,,,,0,4,4,144,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.3717,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,m,1,1.3717,,,,,,,,0,5,5,63,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7212,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.7212,,,,,,,,0,6,6,148,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.272,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.272,,,,,,,,0,7,7,37,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1801,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1801,,,,,,,,0,8,8,20,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1388,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,m,0,0.1388,,,,,,,,0,9,9,156,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1305,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.1305,,,,,,,,0,10,10,121,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3169,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3169,,,,,,,,0,11,11,112,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.3006,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.3006,,,,,,,,0,12,12,95,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.5186,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.5186,,,,,,,,0,13,13,163,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5258,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.5258,,,,,,,,0,14,14,65,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2611,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2611,,,,,,,,0,15,15,110,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2509,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2509,,,,,,,,0,16,16,59,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2682,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2682,,,,,,,,0,17,17,13,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4621,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4621,,,,,,,,0,18,18,34,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2515,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.2515,,,,,,,,0,19,19,46,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1395,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1395,,,,,,,,0,20,20,70,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,,,,,,,,,,,,,,,m,1,0.1,,,,,,,,0,21,21,60,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.0617,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.0617,,,,,,,,0,22,22,2,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.0886,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,m,1,0.0886,,,,,,,,0,23,23,33,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.0193,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,,m,0,0.0193,,,,,,,,0,24,24,162,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.05,,,,,,,,0,25,25,91,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4343,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,m,0,0.4343,,,,,,,,0,26,26,84,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2792,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,SAUNA,C,z,m,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2792,,,,,,,,0,27,27,117,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5085,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,,m,0,0.5085,,,,,,,,0,28,28,159,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6111,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,m,1,0.6111,,,,,,,,0,29,29,0,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.1443,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,,m,0,1.1443,,,,,,,,0,30,30,114,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7601,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,BABOON,HB,m,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7601,,,,,,,,0,31,31,58,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4372,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.4372,,,,,,,,0,32,32,49,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.9478,1,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.9478,,,,,,,,0,33,33,146,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7126,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,JUMPER,LB,z,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.7126,,,,,,,,0,34,34,158,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.2022,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.2022,,,,,,,,0,35,35,142,1,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.1912,0,,,,,,,,,,,,,,,,,,,,,,,,0.019444444,-0.299074074,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,m,0,0.1912,,,,,,,,0,36,36,161,1,
