key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.011,1,,,,,,,,,,,,,,m,1,1.011,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,154,154,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.3047,1,,,,,,,,,,,,,,z,1,1.3047,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,155,155,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7663,1,,,,,,,,,,,,,,m,1,0.7663,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,156,156,66,1,SWEAT,C,old,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,2.5811,1,,,,,,,,,,,,,,z,1,2.5811,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,157,157,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6097,1,,,,,,,,,,,,,,z,1,0.6097,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,158,158,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7189,1,,,,,,,,,,,,,,z,1,0.7189,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,159,159,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9609,1,,,,,,,,,,,,,,z,1,0.9609,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,160,160,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8627,1,,,,,,,,,,,,,,m,1,0.8627,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,161,161,72,1,NOOSE,C,old,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.6821,0,,,,,,,,,,,,,,m,0,1.6821,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,162,162,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,3.2082,1,,,,,,,,,,,,,,m,1,3.2082,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,163,163,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.846,1,,,,,,,,,,,,,,m,1,0.846,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,164,164,12,1,SHORE,C,old,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,3.3427,1,,,,,,,,,,,,,,z,1,3.3427,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,165,165,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7161,1,,,,,,,,,,,,,,m,1,0.7161,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,166,166,68,1,TORCH,LB,old,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8017,1,,,,,,,,,,,,,,m,1,0.8017,,,,,,,,0.05859375,-0.389322917,0,0,0,,0,167,167,10,1,BELLY,HB,old,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,0.018229167,-0.391927083,1,0,0,jol_adv,2,5.6231,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,10.1689,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,3,5.4292,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,
,,-0.009114583,-0.390625,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
space,2.3235,-0.006510417,-0.391927083,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,,0.015625,-0.415364583,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,,0.0078125,-0.403645833,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
space,0.7156,0.0078125,-0.403645833,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,3.1318,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,z,1,3.1318,,,,,,,,0,0,0,163,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,2.0155,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,m,1,2.0155,,,,,,,,0,1,1,48,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,2.5815,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,m,1,2.5815,,,,,,,,0,2,2,13,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,3.3713,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,m,0,3.3713,,,,,,,,0,3,3,94,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.3031,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.3031,,,,,,,,0,4,4,107,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.6361,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,SHELF,C,m,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,m,1,1.6361,,,,,,,,0,5,5,39,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8675,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8675,,,,,,,,0,6,6,65,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8164,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,PICKLE,LB,m,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8164,,,,,,,,0,7,7,14,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.3993,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.3993,,,,,,,,0,8,8,134,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1008,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,STOVE,LB,z,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,m,0,1.1008,,,,,,,,0,9,9,86,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0837,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,VALLEY,LB,z,m,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0837,,,,,,,,0,10,10,152,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.8106,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,z,1,1.8106,,,,,,,,0,11,11,122,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.216,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.216,,,,,,,,0,12,12,157,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6502,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6502,,,,,,,,0,13,13,68,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9664,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,GRAPE,HB,z,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9664,,,,,,,,0,14,14,100,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5534,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.5534,,,,,,,,0,15,15,121,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0714,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0714,,,,,,,,0,16,16,125,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7034,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7034,,,,,,,,0,17,17,61,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.2166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,z,1,1.2166,,,,,,,,0,18,18,129,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7666,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7666,,,,,,,,0,19,19,150,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1331,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1331,,,,,,,,0,20,20,133,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8002,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.8002,,,,,,,,0,21,21,11,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1165,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,z,1,1.1165,,,,,,,,0,22,22,148,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6835,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,RHINO,C,m,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,m,1,0.6835,,,,,,,,0,23,23,9,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8834,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8834,,,,,,,,0,24,24,101,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0674,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,SKIING,LB,m,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0674,,,,,,,,0,25,25,17,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5501,0,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,m,0,1.5501,,,,,,,,0,26,26,155,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7499,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7499,,,,,,,,0,27,27,127,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7666,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7666,,,,,,,,0,28,28,71,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5161,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.330729167,0,0,0,,,,,,,TOMATO,C,m,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,m,1,1.5161,,,,,,,,0,29,29,0,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6337,1,,,,,,,,,,,,,,,,,,,,,,,,-0.2734375,-0.342447917,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6337,,,,,,,,0,30,30,37,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9723,0,,,,,,,,,,,,,,,,,,,,,,,,-0.272135417,-0.33984375,0,0,0,,,,,,,CHALK,HB,z,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9723,,,,,,,,0,31,31,109,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.9829,1,,,,,,,,,,,,,,,,,,,,,,,,-0.268229167,-0.33984375,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.9829,,,,,,,,0,32,32,70,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0833,1,,,,,,,,,,,,,,,,,,,,,,,,-0.265625,-0.341145833,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0833,,,,,,,,0,33,33,43,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0705,1,,,,,,,,,,,,,,,,,,,,,,,,-0.266927083,-0.342447917,0,0,0,,,,,,,QUILL,HB,m,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0705,,,,,,,,0,34,34,31,1,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.084,1,,,,,,,,,,,,,,,,,,,,,,,,-0.265625,-0.34375,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,z,1,1.084,,,,,,,,0,35,35,135,1,
